player_id,team_id,name,year,age,team,pos,no.,games_g,games_gs,punting_pnt,punting_yds,punting_y/p,punting_retyds,punting_net,punting_ny/p,punting_lng,punting_tb,punting_tb%,punting_in20,punting_in20%,punting_blck,av,playoff_stat,punting_netyds,punting_pnt20,awards
ColqBr00,den,Britton Colquitt,2011.0,26,DEN,P,,2.0,0.0,11,436,39.6,28.0,408.0,37.1,50,0.0,0.0%,2.0,18.2%,0,,True,,,
ColqBr00,den,Britton Colquitt,2012.0,27,DEN,P,,1.0,0.0,5,244,48.8,22.0,222.0,44.4,59,0.0,0.0%,3.0,60.0%,0,,True,,,
ColqBr00,den,Britton Colquitt,2013.0,28,DEN,P,,3.0,0.0,3,108,36.0,0.0,88.0,29.3,48,1.0,33.3%,1.0,33.3%,0,,True,,,
ColqBr00,den,Britton Colquitt,2014.0,29,DEN,P,,1.0,,6,244,40.7,7.0,237.0,39.5,48,0.0,0.0%,1.0,16.7%,0,,True,,,
ColqBr00,den,Britton Colquitt,2015.0,30,DEN,P,,3.0,0.0,23,1072,46.6,70.0,982.0,42.7,57,0.0,0.0%,9.0,39.1%,0,,True,,,
NiswJa00,dal,Hunter Niswander,2020.0,26,DAL,P,1.0,8.0,0.0,26,1228,47.2,95.0,1093.0,42.0,58,2.0,7.7%,10.0,38.5%,0,1.0,False,,,
cundibil01,dal,Billy Cundiff,2003.0,23,DAL,K,3.0,15.0,0.0,1,32,32.0,0.0,12.0,12.0,32,1.0,100.0%,0.0,0.0%,0,,False,,,
cundibil01,dal,Billy Cundiff,2004.0,24,DAL,K,3.0,16.0,0.0,1,34,34.0,0.0,34.0,34.0,34,0.0,0.0%,1.0,100.0%,0,,False,,,
cundibil01,dal,Billy Cundiff,2005.0,25,DAL,K,3.0,6.0,0.0,1,35,35.0,0.0,15.0,15.0,35,1.0,100.0%,0.0,0.0%,0,,False,,,
AngeBr00,dal,Bryan Anger,2021.0,33,DAL,P,5.0,17.0,0.0,65,3143,48.4,163.0,,44.6,63,4.0,6.2%,,36.9%,0,3.0,False,2900.0,24.0,"AP2, PB"
AngeBr00,dal,Bryan Anger,2022.0,34,DAL,P,5.0,17.0,0.0,68,3291,48.4,280.0,,42.5,83,6.0,8.8%,,39.7%,0,3.0,False,2891.0,27.0,
AngeBr00,dal,Bryan Anger,2023.0,35,DAL,P,5.0,17.0,0.0,44,2262,51.4,247.0,,45.3,63,2.0,4.5%,,38.6%,0,2.0,False,1995.0,17.0,"AP2, PB"
AngeBr00,dal,Bryan Anger,2024.0,36,DAL,P,5.0,2.0,0.0,7,347,49.6,83.0,,37.7,59,0.0,0.0%,,14.3%,0,,False,264.0,1.0,
BailDa00,dal,Dan Bailey,2011.0,23,DAL,K,5.0,16.0,0.0,2,79,39.5,5.0,74.0,37.0,41,0.0,0.0%,0.0,0.0%,0,,False,,,
AngeBr00,dal,Bryan Anger,2021.0,33,DAL,P,,1.0,0.0,5,268,53.6,11.0,,51.4,59,0.0,0.0%,,0.0%,0,,True,257.0,0.0,
