player_id,team_id,name,year,age,team,pos,no.,g,gs,holding,false start,decl/offs,all pen.,playoff_stat
MyerJo00,gnb,Josh Myers,2024.0,26,GNB,OL,71.0,2.0,2.0,0,0,0,2,False
MurpKy00,gnb,Kyle Murphy,2016.0,23,GNB,OL,68.0,3.0,0.0,0,0,0,0,False
MurpKy00,gnb,Kyle Murphy,2017.0,24,GNB,OL,68.0,3.0,3.0,0,1,0,1,False
NewhMa20,rai,Marshall Newhouse,2017.0,29,OAK,OL,73.0,14.0,14.0,1,2,1,4,False
BarkJo00,rai,Joe Barksdale,2011.0,23,OAK,OL,72.0,16.0,0.0,0,0,0,0,False
NixxLu00,rai,Lucas Nix,2012.0,23,OAK,OL,76.0,1.0,0.0,0,0,0,0,False
NixxLu00,rai,Lucas Nix,2013.0,24,OAK,OL,76.0,14.0,10.0,1,2,0,3,False
SmitWi00,rai,Willie Smith,2012.0,26,OAK,OL,79.0,9.0,7.0,3,0,1,3,False
OsemKe00,rai,Kelechi Osemele,2016.0,27,OAK,OL,70.0,15.0,15.0,5,2,0,7,False
OsemKe00,rai,Kelechi Osemele,2017.0,28,OAK,OL,70.0,16.0,16.0,4,0,0,4,False
OsemKe00,rai,Kelechi Osemele,2018.0,29,OAK,OL,70.0,11.0,11.0,2,1,1,4,False
GuroAn20,rai,Andre Gurode,2013.0,35,OAK,OL,64.0,10.0,4.0,0,4,0,4,False
BrowTr02,rai,Trent Brown,2019.0,26,OAK,OL,77.0,11.0,11.0,0,4,1,4,False
MagnEr00,rai,Erik Magnuson,2019.0,25,OAK,OL,62.0,1.0,0.0,0,0,0,0,False
ParkBr01,rai,Brandon Parker,2018.0,23,OAK,OL,75.0,15.0,12.0,3,5,1,10,False
ParkBr01,rai,Brandon Parker,2019.0,24,OAK,OL,75.0,11.0,3.0,1,0,0,2,False
PashTo20,rai,Tony Pashos,2013.0,33,OAK,OL,79.0,12.0,12.0,0,1,2,1,False
PearEr20,rai,Erik Pears,2009.0,27,OAK,OL,72.0,12.0,4.0,0,4,1,4,False
PennDo20,rai,Donald Penn,2014.0,31,OAK,OL,72.0,16.0,16.0,0,1,1,1,False
PennDo20,rai,Donald Penn,2015.0,32,OAK,OL,72.0,16.0,16.0,2,3,1,7,False
PennDo20,rai,Donald Penn,2016.0,33,OAK,OL,72.0,16.0,16.0,3,3,1,9,False
PennDo20,rai,Donald Penn,2017.0,34,OAK,OL,72.0,14.0,14.0,1,4,2,6,False
PennDo20,rai,Donald Penn,2018.0,35,OAK,OL,72.0,4.0,4.0,0,1,0,1,False
SharDa02,rai,David Sharpe,2017.0,22,OAK,OL,71.0,5.0,2.0,1,0,1,1,False
SharDa02,rai,David Sharpe,2019.0,24,OAK,OL,72.0,9.0,2.0,2,0,0,3,False
SilbIa00,rai,Ian Silberman,2018.0,26,OAK,OL,67.0,2.0,0.0,0,0,0,0,False
GreeCh02,rai,Chaz Green,2018.0,26,OAK,OL,65.0,4.0,1.0,0,1,0,1,False
JameAn01,rai,Andre James,2019.0,22,OAK,OL,68.0,12.0,1.0,0,0,0,0,False
McQuPa21,rai,Paul McQuistan,2006.0,23,OAK,OL,79.0,15.0,6.0,0,2,2,2,False
McQuPa21,rai,Paul McQuistan,2007.0,24,OAK,OL,79.0,16.0,6.0,3,4,1,7,False
McQuPa21,rai,Paul McQuistan,2008.0,25,OAK,OL,79.0,1.0,0.0,0,0,0,1,False
McQuPa21,rai,Paul McQuistan,2009.0,26,OAK,OL,79.0,3.0,0.0,0,0,0,0,False
JackGa00,rai,Gabe Jackson,2014.0,23,OAK,OL,66.0,13.0,12.0,1,1,1,4,False
JackGa00,rai,Gabe Jackson,2015.0,24,OAK,OL,66.0,16.0,16.0,0,1,1,2,False
JackGa00,rai,Gabe Jackson,2016.0,25,OAK,OL,66.0,16.0,16.0,3,0,2,4,False
JackGa00,rai,Gabe Jackson,2017.0,26,OAK,OL,66.0,15.0,15.0,4,1,2,5,False
JackGa00,rai,Gabe Jackson,2018.0,27,OAK,OL,66.0,13.0,13.0,2,0,2,3,False
JackGa00,rai,Gabe Jackson,2019.0,28,OAK,OL,66.0,11.0,11.0,4,0,0,4,False
GoodDe01,rai,Denzelle Good,2019.0,28,OAK,OL,71.0,16.0,5.0,0,2,0,2,False
MillKo00,rai,Kolton Miller,2018.0,23,OAK,OL,77.0,16.0,16.0,3,4,0,8,False
MillKo00,rai,Kolton Miller,2019.0,24,OAK,OL,74.0,16.0,16.0,2,1,1,3,False
IncoRi20,rai,Richie Incognito,2019.0,36,OAK,OL,64.0,12.0,12.0,1,3,2,6,False
HudsRo00,rai,Rodney Hudson,2015.0,26,OAK,OL,61.0,13.0,13.0,0,3,0,5,False
HudsRo00,rai,Rodney Hudson,2016.0,27,OAK,OL,61.0,16.0,16.0,1,6,1,7,False
HudsRo00,rai,Rodney Hudson,2017.0,28,OAK,OL,61.0,16.0,16.0,1,0,0,3,False
HudsRo00,rai,Rodney Hudson,2018.0,29,OAK,OL,61.0,16.0,16.0,1,0,0,1,False
HudsRo00,rai,Rodney Hudson,2019.0,30,OAK,OL,61.0,15.0,15.0,3,0,0,3,False
HowaAu20,rai,Austin Howard,2014.0,27,OAK,OL,77.0,16.0,16.0,1,0,0,3,False
HowaAu20,rai,Austin Howard,2015.0,28,OAK,OL,77.0,13.0,13.0,2,3,3,6,False
HowaAu20,rai,Austin Howard,2016.0,29,OAK,OL,77.0,11.0,10.0,0,1,1,2,False
KirkDe00,rai,Denver Kirkland,2016.0,22,OAK,OL,79.0,6.0,4.0,0,0,0,0,False
KirkDe00,rai,Denver Kirkland,2018.0,24,OAK,OL,79.0,2.0,0.0,0,0,0,0,False
DeveJo00,rai,Jordan Devey,2019.0,31,OAK,OL,65.0,4.0,4.0,0,1,0,2,False
MurrJu00,rai,Justin Murray,2018.0,25,OAK,OL,71.0,2.0,0.0,0,0,0,0,False
CottLe00,rai,Lester Cotton,2019.0,23,OAK,OL,67.0,1.0,0.0,0,0,0,0,False
NewhMa20,oti,Marshall Newhouse,2020.0,32,TEN,OL,78.0,4.0,0.0,0,0,0,1,False
NewmXa00,oti,Xavier Newman-Johnson,2022.0,23,TEN,OL,67.0,1.0,0.0,0,0,0,0,False
NewmXa00,oti,Xavier Newman-Johnson,2023.0,24,TEN,OL,67.0,3.0,1.0,0,0,0,0,False
SpaiQu00,oti,Quinton Spain,2015.0,24,TEN,OL,60.0,7.0,6.0,0,0,2,0,False
SpaiQu00,oti,Quinton Spain,2016.0,25,TEN,OL,67.0,14.0,13.0,3,4,0,8,False
SpaiQu00,oti,Quinton Spain,2017.0,26,TEN,OL,67.0,14.0,14.0,1,1,3,3,False
SpaiQu00,oti,Quinton Spain,2018.0,27,TEN,OL,67.0,15.0,15.0,4,1,1,5,False
OherMi20,oti,Michael Oher,2014.0,28,TEN,OL,72.0,11.0,11.0,2,1,2,4,False
OjukJo00,oti,John Ojukwu,2023.0,24,TEN,OL,61.0,3.0,3.0,0,0,0,0,False
OttoMi20,oti,Michael Otto,2008.0,25,TEN,OL,66.0,1.0,0.0,0,0,0,0,False
OttoMi20,oti,Michael Otto,2009.0,26,TEN,OL,66.0,14.0,0.0,0,0,0,0,False
OttoMi20,oti,Michael Otto,2010.0,27,TEN,OL,66.0,11.0,1.0,0,0,0,0,False
OttoMi20,oti,Michael Otto,2011.0,28,TEN,OL,66.0,15.0,1.0,0,0,0,1,False
OttoMi20,oti,Michael Otto,2012.0,29,TEN,OL,66.0,6.0,3.0,0,1,0,1,False
OttoMi20,oti,Michael Otto,2013.0,30,TEN,OL,66.0,15.0,2.0,0,0,0,0,False
BrunDa00,oti,Daniel Brunskill,2023.0,29,TEN,OL,60.0,14.0,14.0,0,1,0,1,False
BrunDa00,oti,Daniel Brunskill,2024.0,30,TEN,OL,60.0,2.0,0.0,0,0,0,0,False
SambTy00,oti,Ty Sambrailo,2020.0,28,TEN,OL,70.0,10.0,5.0,0,2,0,2,False
SambTy00,oti,Ty Sambrailo,2021.0,29,TEN,OL,70.0,4.0,1.0,0,0,0,0,False
LoonJo01,oti,Joe Looney,2015.0,25,TEN,OL,78.0,8.0,6.0,0,0,2,1,False
PetiNi00,oti,Nicholas Petit-Frere,2022.0,23,TEN,OL,78.0,16.0,16.0,1,5,0,8,False
PetiNi00,oti,Nicholas Petit-Frere,2023.0,24,TEN,OL,78.0,3.0,2.0,1,1,1,2,False
PetiNi00,oti,Nicholas Petit-Frere,2024.0,25,TEN,OL,78.0,2.0,2.0,0,1,0,1,False
RaduDi00,oti,Dillon Radunz,2021.0,23,TEN,OL,75.0,12.0,1.0,0,1,0,2,False
RaduDi00,oti,Dillon Radunz,2022.0,24,TEN,OL,75.0,11.0,4.0,2,3,0,5,False
RaduDi00,oti,Dillon Radunz,2023.0,25,TEN,OL,75.0,16.0,11.0,2,9,0,11,False
RaduDi00,oti,Dillon Radunz,2024.0,26,TEN,OL,75.0,2.0,2.0,1,0,0,1,False
SkorPe00,oti,Peter Skoronski,2023.0,22,TEN,OL,77.0,14.0,14.0,0,0,0,1,False
SkorPe00,oti,Peter Skoronski,2024.0,23,TEN,OL,77.0,2.0,2.0,1,0,0,1,False
QuesDa00,oti,David Quessenberry,2019.0,29,TEN,OL,72.0,4.0,0.0,0,0,0,0,False
QuesDa00,oti,David Quessenberry,2020.0,30,TEN,OL,72.0,12.0,6.0,0,0,0,1,False
QuesDa00,oti,David Quessenberry,2021.0,31,TEN,OL,72.0,17.0,17.0,1,0,1,1,False
PoutJe00,oti,Jeremiah Poutasi,2015.0,21,TEN,OL,73.0,11.0,7.0,1,1,0,2,False
HartBo00,oti,Bobby Hart,2021.0,27,TEN,OL,68.0,3.0,1.0,1,1,1,2,False
HarrLe21,oti,Leroy Harris,2007.0,23,TEN,OL,64.0,5.0,0.0,1,0,0,1,False
HarrLe21,oti,Leroy Harris,2008.0,24,TEN,OL,64.0,16.0,1.0,0,0,0,0,False
HarrLe21,oti,Leroy Harris,2009.0,25,TEN,OL,64.0,15.0,2.0,0,0,0,0,False
HarrLe21,oti,Leroy Harris,2010.0,26,TEN,OL,64.0,15.0,15.0,5,2,0,7,False
HarrLe21,oti,Leroy Harris,2011.0,27,TEN,OL,64.0,16.0,16.0,2,0,1,5,False
HarrLe21,oti,Leroy Harris,2012.0,28,TEN,OL,64.0,8.0,8.0,0,2,0,2,False
LewaTa00,oti,Taylor Lewan,2014.0,23,TEN,OL,77.0,11.0,6.0,1,0,0,6,False
LewaTa00,oti,Taylor Lewan,2015.0,24,TEN,OL,77.0,15.0,15.0,4,2,3,7,False
LewaTa00,oti,Taylor Lewan,2016.0,25,TEN,OL,77.0,16.0,16.0,3,3,2,12,False
LewaTa00,oti,Taylor Lewan,2017.0,26,TEN,OL,77.0,16.0,16.0,1,3,4,7,False
LewaTa00,oti,Taylor Lewan,2018.0,27,TEN,OL,77.0,15.0,15.0,5,1,1,8,False
LewaTa00,oti,Taylor Lewan,2019.0,28,TEN,OL,77.0,12.0,12.0,3,5,1,11,False
LewaTa00,oti,Taylor Lewan,2020.0,29,TEN,OL,77.0,5.0,5.0,0,0,0,0,False
LewaTa00,oti,Taylor Lewan,2021.0,30,TEN,OL,77.0,13.0,13.0,1,2,0,4,False
LewaTa00,oti,Taylor Lewan,2022.0,31,TEN,OL,77.0,2.0,2.0,0,1,0,1,False
LeviAn20,oti,Andy Levitre,2013.0,27,TEN,OL,67.0,16.0,16.0,4,3,0,7,False
LeviAn20,oti,Andy Levitre,2014.0,28,TEN,OL,67.0,16.0,16.0,3,5,1,9,False
MereJa20,oti,Jamon Meredith,2015.0,29,TEN,OL,79.0,13.0,3.0,2,1,0,3,False
LeviCo00,oti,Corey Levin,2018.0,24,TEN,OL,62.0,16.0,1.0,0,0,0,1,False
LeviCo00,oti,Corey Levin,2021.0,27,TEN,OL,61.0,12.0,0.0,0,0,0,0,False
LeviCo00,oti,Corey Levin,2022.0,28,TEN,OL,61.0,17.0,3.0,0,0,0,0,False
LeviCo00,oti,Corey Levin,2023.0,29,TEN,OL,62.0,16.0,0.0,0,0,0,0,False
LathJC00,oti,JC Latham,2024.0,21,TEN,OL,55.0,2.0,2.0,0,1,0,1,False
LammKe00,oti,Kendall Lamm,2021.0,29,TEN,OL,71.0,12.0,1.0,0,2,0,2,False
DuncJa00,oti,Jaelyn Duncan,2023.0,23,TEN,OL,79.0,10.0,5.0,1,3,0,4,False
DuncJa00,oti,Jaelyn Duncan,2024.0,24,TEN,OL,71.0,2.0,0.0,0,0,0,0,False
HubbCh00,oti,Chris Hubbard,2023.0,32,TEN,OL,66.0,9.0,9.0,0,0,0,0,False
DougJa00,oti,Jamil Douglas,2019.0,27,TEN,OL,75.0,15.0,5.0,2,1,0,3,False
DougJa00,oti,Jamil Douglas,2020.0,28,TEN,OL,75.0,14.0,0.0,0,0,0,0,False
KellDe00,oti,Dennis Kelly,2016.0,26,TEN,OL,71.0,16.0,6.0,1,0,0,2,False
KellDe00,oti,Dennis Kelly,2017.0,27,TEN,OL,71.0,16.0,1.0,0,0,0,0,False
KellDe00,oti,Dennis Kelly,2018.0,28,TEN,OL,71.0,11.0,5.0,0,1,0,1,False
KellDe00,oti,Dennis Kelly,2019.0,29,TEN,OL,71.0,15.0,4.0,1,1,1,2,False
KellDe00,oti,Dennis Kelly,2020.0,30,TEN,OL,71.0,16.0,16.0,0,2,1,2,False
KlinJo01,oti,Josh Kline,2016.0,27,TEN,OL,64.0,14.0,14.0,1,2,0,3,False
KlinJo01,oti,Josh Kline,2017.0,28,TEN,OL,64.0,16.0,16.0,1,1,0,2,False
KlinJo01,oti,Josh Kline,2018.0,29,TEN,OL,64.0,16.0,16.0,1,2,1,3,False
MurrJu00,oti,Justin Murray,2023.0,30,TEN,OL,73.0,4.0,0.0,0,0,0,0,False
ClarLe01,oti,Le'Raven Clark,2022.0,29,TEN,OL,61.0,13.0,2.0,0,0,0,0,False
DiLaCh00,oti,Christian DiLauro,2021.0,27,TEN,OL,69.0,2.0,0.0,0,0,0,0,False
BaldAl01,sfo,Alex Balducci,2016.0,22,SFO,OL,75.0,2.0,0.0,0,0,0,0,False
BankAa00,sfo,Aaron Banks,2021.0,24,SFO,OL,62.0,9.0,0.0,0,0,0,0,False
BankAa00,sfo,Aaron Banks,2022.0,25,SFO,OL,65.0,16.0,16.0,3,0,2,3,False
BankAa00,sfo,Aaron Banks,2023.0,26,SFO,OL,65.0,15.0,14.0,1,4,1,6,False
BankAa00,sfo,Aaron Banks,2024.0,27,SFO,OL,65.0,2.0,2.0,0,0,0,0,False
SnydAd20,sfo,Adam Snyder,2005.0,23,SFO,OL,68.0,16.0,8.0,2,2,0,6,False
SnydAd20,sfo,Adam Snyder,2006.0,24,SFO,OL,68.0,14.0,6.0,0,2,0,2,False
SnydAd20,sfo,Adam Snyder,2007.0,25,SFO,OL,68.0,16.0,11.0,0,2,0,2,False
SnydAd20,sfo,Adam Snyder,2008.0,26,SFO,OL,68.0,14.0,13.0,0,2,0,2,False
SnydAd20,sfo,Adam Snyder,2009.0,27,SFO,OL,68.0,16.0,16.0,0,2,1,3,False
SnydAd20,sfo,Adam Snyder,2010.0,28,SFO,OL,68.0,15.0,2.0,0,1,1,1,False
SnydAd20,sfo,Adam Snyder,2011.0,29,SFO,OL,68.0,16.0,13.0,0,2,1,3,False
SnydAd20,sfo,Adam Snyder,2013.0,31,SFO,OL,68.0,16.0,4.0,0,1,0,3,False
BrenJa01,sfo,Jake Brendel,2021.0,29,SFO,OL,64.0,16.0,0.0,0,0,0,0,False
BrenJa01,sfo,Jake Brendel,2022.0,30,SFO,OL,64.0,17.0,17.0,4,3,2,8,False
BrenJa01,sfo,Jake Brendel,2023.0,31,SFO,OL,64.0,17.0,17.0,0,1,0,1,False
BrenJa01,sfo,Jake Brendel,2024.0,32,SFO,OL,64.0,2.0,2.0,0,0,0,0,False
MartMa01,sfo,Marcus Martin,2014.0,21,SFO,OL,66.0,8.0,8.0,1,2,0,4,False
MartMa01,sfo,Marcus Martin,2015.0,22,SFO,OL,66.0,14.0,14.0,3,3,1,6,False
MartMa01,sfo,Marcus Martin,2016.0,23,SFO,OL,66.0,4.0,2.0,1,0,0,1,False
BrowTr02,sfo,Trent Brown,2015.0,22,SFO,OL,77.0,5.0,2.0,0,0,0,0,False
BrowTr02,sfo,Trent Brown,2016.0,23,SFO,OL,77.0,16.0,16.0,1,6,0,11,False
BrowTr02,sfo,Trent Brown,2017.0,24,SFO,OL,77.0,10.0,10.0,1,6,0,7,False
BrunDa00,sfo,Daniel Brunskill,2019.0,25,SFO,OL,60.0,14.0,7.0,0,1,0,1,False
BrunDa00,sfo,Daniel Brunskill,2020.0,26,SFO,OL,60.0,16.0,16.0,1,1,0,5,False
BrunDa00,sfo,Daniel Brunskill,2021.0,27,SFO,OL,60.0,17.0,17.0,1,1,0,2,False
BrunDa00,sfo,Daniel Brunskill,2022.0,28,SFO,OL,60.0,14.0,2.0,0,0,0,0,False
MagnEr00,sfo,Erik Magnuson,2017.0,23,SFO,OL,62.0,4.0,2.0,0,1,0,1,False
MagnEr00,sfo,Erik Magnuson,2018.0,24,SFO,OL,62.0,4.0,1.0,0,0,0,0,False
PashTo20,sfo,Tony Pashos,2009.0,29,SFO,OL,77.0,5.0,1.0,1,0,0,1,False
LuciCo00,sfo,Corey Luciano,2023.0,25,SFO,OL,61.0,2.0,0.0,0,0,0,0,False
PearEr20,sfo,Erik Pears,2015.0,33,SFO,OL,71.0,16.0,16.0,7,2,1,10,False
LoonJo01,sfo,Joe Looney,2013.0,23,SFO,OL,78.0,4.0,0.0,1,0,0,1,False
LoonJo01,sfo,Joe Looney,2014.0,24,SFO,OL,78.0,15.0,4.0,1,0,2,1,False
PersMi00,sfo,Michael Person,2018.0,30,SFO,OL,68.0,16.0,16.0,2,2,2,5,False
PersMi00,sfo,Michael Person,2019.0,31,SFO,OL,68.0,14.0,14.0,2,0,0,2,False
ShepDa01,sfo,Dakoda Shepley,2020.0,26,SFO,OL,61.0,1.0,0.0,0,0,0,0,False
SilbIa00,sfo,Ian Silberman,2015.0,23,SFO,OL,62.0,1.0,0.0,0,0,0,0,False
PuniDo00,sfo,Dominick Puni,2024.0,24,SFO,OL,77.0,2.0,2.0,0,0,0,0,False
PryoMa00,sfo,Matt Pryor,2023.0,29,SFO,OL,75.0,15.0,0.0,0,1,0,1,False
ZakeNi00,sfo,Nick Zakelj,2024.0,25,SFO,OL,63.0,2.0,0.0,0,0,0,0,False
McGlMi00,sfo,Mike McGlinchey,2018.0,24,SFO,OL,69.0,16.0,16.0,0,2,1,2,False
McGlMi00,sfo,Mike McGlinchey,2019.0,25,SFO,OL,69.0,12.0,12.0,1,5,0,7,False
McGlMi00,sfo,Mike McGlinchey,2020.0,26,SFO,OL,69.0,16.0,16.0,4,0,0,5,False
McGlMi00,sfo,Mike McGlinchey,2021.0,27,SFO,OL,69.0,8.0,8.0,3,2,0,5,False
McGlMi00,sfo,Mike McGlinchey,2022.0,28,SFO,OL,69.0,17.0,17.0,4,2,2,8,False
McKiCo00,sfo,Colton McKivitz,2020.0,24,SFO,OL,68.0,14.0,3.0,0,0,0,0,False
McKiCo00,sfo,Colton McKivitz,2021.0,25,SFO,OL,68.0,1.0,1.0,0,1,0,1,False
McKiCo00,sfo,Colton McKivitz,2022.0,26,SFO,OL,68.0,13.0,1.0,0,0,0,0,False
McKiCo00,sfo,Colton McKivitz,2023.0,27,SFO,OL,68.0,17.0,17.0,0,1,0,1,False
McKiCo00,sfo,Colton McKivitz,2024.0,28,SFO,OL,68.0,2.0,2.0,1,2,0,3,False
GrasHr00,sfo,Hroniss Grasu,2020.0,29,SFO,OL,50.0,9.0,3.0,0,0,0,0,False
GoodJo23,sfo,Jonathan Goodwin,2011.0,33,SFO,OL,59.0,16.0,16.0,1,1,0,2,False
GoodJo23,sfo,Jonathan Goodwin,2012.0,34,SFO,OL,59.0,16.0,16.0,2,1,0,3,False
GoodJo23,sfo,Jonathan Goodwin,2013.0,35,SFO,OL,59.0,16.0,16.0,1,2,0,3,False
GillGa01,sfo,Garry Gilliam,2017.0,27,SFO,OL,76.0,8.0,1.0,0,0,0,0,False
GillGa01,sfo,Garry Gilliam,2018.0,28,SFO,OL,76.0,16.0,0.0,0,0,0,0,False
FarrDi00,sfo,Dillon Farrell,2014.0,24,SFO,OL,56.0,8.0,0.0,0,0,0,0,False
MoorJa04,sfo,Jaylon Moore,2021.0,23,SFO,OL,76.0,7.0,3.0,0,0,0,1,False
MoorJa04,sfo,Jaylon Moore,2022.0,24,SFO,OL,76.0,17.0,2.0,0,1,0,1,False
MoorJa04,sfo,Jaylon Moore,2023.0,25,SFO,OL,76.0,16.0,2.0,0,0,0,0,False
MoorJa04,sfo,Jaylon Moore,2024.0,26,SFO,OL,76.0,2.0,0.0,0,0,0,0,False
KilgDa00,sfo,Daniel Kilgore,2011.0,24,SFO,OL,67.0,1.0,0.0,0,0,0,0,False
KilgDa00,sfo,Daniel Kilgore,2012.0,25,SFO,OL,67.0,16.0,0.0,2,0,0,2,False
KilgDa00,sfo,Daniel Kilgore,2013.0,26,SFO,OL,67.0,16.0,0.0,1,0,0,1,False
KilgDa00,sfo,Daniel Kilgore,2014.0,27,SFO,OL,67.0,7.0,7.0,0,0,1,0,False
KilgDa00,sfo,Daniel Kilgore,2015.0,28,SFO,OL,67.0,5.0,3.0,0,0,0,0,False
KilgDa00,sfo,Daniel Kilgore,2016.0,29,SFO,OL,67.0,13.0,13.0,2,1,0,3,False
KilgDa00,sfo,Daniel Kilgore,2017.0,30,SFO,OL,67.0,16.0,16.0,4,0,3,4,False
DeveJo00,sfo,Jordan Devey,2015.0,27,SFO,OL,65.0,15.0,9.0,1,0,1,1,False
BarbAl20,sea,Allen Barbre,2010.0,26,SEA,OL,67.0,3.0,0.0,0,0,0,0,False
BarbAl20,sea,Allen Barbre,2011.0,27,SEA,OL,78.0,4.0,0.0,0,0,0,0,False
NkanEl00,sea,Elijah Nkansah,2018.0,24,SEA,OL,75.0,1.0,0.0,0,0,0,0,False
SokoKr00,sea,Kristjan Sokoli,2015.0,24,SEA,DL,67.0,1.0,0.0,0,0,0,0,False
NowaDr00,sea,Drew Nowak,2015.0,25,SEA,OL,62.0,8.0,7.0,1,2,0,3,False
BradAn00,sea,Anthony Bradford,2023.0,22,SEA,OL,70.0,14.0,10.0,2,0,0,2,False
BradAn00,sea,Anthony Bradford,2024.0,23,SEA,OL,75.0,2.0,2.0,2,1,0,4,False
ONeaRa00,sea,Raiqwon O'Neal,2023.0,23,SEA,OL,79.0,3.0,0.0,0,0,0,0,False
BrowBe01,sea,Ben Brown,2023.0,25,SEA,OL,76.0,1.0,0.0,0,0,0,0,False
BrowDu20,sea,Duane Brown,2018.0,33,SEA,OL,76.0,16.0,16.0,1,0,0,1,False
BrowDu20,sea,Duane Brown,2019.0,34,SEA,OL,76.0,12.0,12.0,2,1,0,3,False
BrowDu20,sea,Duane Brown,2020.0,35,SEA,OL,76.0,16.0,16.0,0,1,1,1,False
BrowDu20,sea,Duane Brown,2021.0,36,SEA,OL,76.0,17.0,17.0,1,4,0,5,False
OdhiRe00,sea,Rees Odhiambo,2016.0,24,SEA,OL,70.0,8.0,0.0,0,0,0,0,False
OdhiRe00,sea,Rees Odhiambo,2017.0,25,SEA,OL,70.0,7.0,7.0,0,1,0,1,False
BrowEv00,sea,Evan Brown,2023.0,27,SEA,OL,63.0,16.0,16.0,2,3,1,5,False
OkunRu20,sea,Russell Okung,2010.0,22,SEA,OL,76.0,10.0,10.0,1,3,0,4,False
OkunRu20,sea,Russell Okung,2011.0,23,SEA,OL,76.0,12.0,12.0,0,6,2,7,False
OkunRu20,sea,Russell Okung,2012.0,24,SEA,OL,76.0,15.0,15.0,3,8,2,11,False
OkunRu20,sea,Russell Okung,2013.0,25,SEA,OL,76.0,8.0,8.0,6,2,1,9,False
OkunRu20,sea,Russell Okung,2014.0,26,SEA,OL,76.0,14.0,14.0,3,6,2,9,False
OkunRu20,sea,Russell Okung,2015.0,27,SEA,OL,76.0,13.0,13.0,2,4,0,6,False
OluwOl00,sea,Olusegun Oluwatimi,2023.0,24,SEA,OL,51.0,16.0,1.0,0,1,0,1,False
OluwOl00,sea,Olusegun Oluwatimi,2024.0,25,SEA,OL,51.0,1.0,0.0,0,0,0,0,False
WillCo00,sea,Connor Williams,2024.0,27,SEA,OL,57.0,2.0,2.0,0,0,0,0,False
JoecLu00,sea,Luke Joeckel,2017.0,26,SEA,OL,78.0,11.0,11.0,0,1,1,2,False
LucaAb00,sea,Abraham Lucas,2022.0,24,SEA,OL,72.0,16.0,16.0,2,4,0,7,False
LucaAb00,sea,Abraham Lucas,2023.0,25,SEA,OL,72.0,6.0,6.0,0,0,0,0,False
SchiSt00,sea,Stephen Schilling,2014.0,26,SEA,OL,63.0,8.0,3.0,0,1,0,1,False
ShelBr00,sea,Brandon Shell,2020.0,28,SEA,OL,72.0,11.0,11.0,1,3,0,5,False
ShelBr00,sea,Brandon Shell,2021.0,29,SEA,OL,72.0,10.0,10.0,0,1,0,1,False
PersMi00,sea,Michael Person,2013.0,25,SEA,OL,75.0,1.0,0.0,0,1,0,1,False
PeteJa21,sea,Jason Peters,2023.0,41,SEA,OL,70.0,8.0,2.0,0,2,1,2,False
ShepDa01,sea,Dakoda Shepley,2021.0,27,SEA,OL,64.0,8.0,0.0,0,0,0,0,False
SimmJo00,sea,Jordan Simmons,2018.0,24,SEA,OL,66.0,6.0,3.0,0,0,0,1,False
SimmJo00,sea,Jordan Simmons,2020.0,26,SEA,OL,66.0,14.0,6.0,0,2,1,2,False
SimsRo20,sea,Rob Sims,2006.0,23,SEA,OL,67.0,14.0,3.0,0,1,0,1,False
SimsRo20,sea,Rob Sims,2007.0,24,SEA,OL,67.0,16.0,16.0,2,0,0,2,False
SimsRo20,sea,Rob Sims,2008.0,25,SEA,OL,67.0,1.0,1.0,1,0,0,1,False
SimsRo20,sea,Rob Sims,2009.0,26,SEA,OL,67.0,14.0,14.0,1,0,1,1,False
PoluTy20,sea,Tyler Polumbus,2010.0,25,SEA,OL,78.0,15.0,7.0,2,1,0,3,False
PoluTy20,sea,Tyler Polumbus,2011.0,26,SEA,OL,78.0,5.0,0.0,0,0,0,0,False
PociEt00,sea,Ethan Pocic,2017.0,22,SEA,OL,77.0,16.0,11.0,2,2,0,5,False
PociEt00,sea,Ethan Pocic,2018.0,23,SEA,OL,77.0,10.0,4.0,3,1,0,4,False
PociEt00,sea,Ethan Pocic,2019.0,24,SEA,OL,77.0,4.0,1.0,1,0,0,1,False
PociEt00,sea,Ethan Pocic,2020.0,25,SEA,OL,77.0,14.0,14.0,2,1,0,3,False
PociEt00,sea,Ethan Pocic,2021.0,26,SEA,OL,77.0,13.0,10.0,0,0,0,0,False
HaynCh00,sea,Christian Haynes,2024.0,24,SEA,OL,64.0,2.0,0.0,0,0,0,0,False
JeanLe00,sea,Lemuel Jeanpierre,2011.0,24,SEA,OL,61.0,16.0,5.0,1,0,1,1,False
JeanLe00,sea,Lemuel Jeanpierre,2012.0,25,SEA,OL,61.0,15.0,0.0,0,0,0,0,False
JeanLe00,sea,Lemuel Jeanpierre,2013.0,26,SEA,OL,61.0,16.0,3.0,0,0,0,0,False
JeanLe00,sea,Lemuel Jeanpierre,2014.0,27,SEA,OL,61.0,6.0,3.0,0,1,0,1,False
JeanLe00,sea,Lemuel Jeanpierre,2015.0,28,SEA,OL,61.0,10.0,0.0,0,0,0,0,False
McQuPa21,sea,Paul McQuistan,2011.0,28,SEA,OL,67.0,16.0,10.0,3,3,0,6,False
McQuPa21,sea,Paul McQuistan,2012.0,29,SEA,OL,67.0,16.0,16.0,3,1,3,4,False
