game_id,home_strength,opp_strength
buf_mia_2016-12-24,20.017070248069725,-28.044929578439575
buf_mia_2017-12-17,-5.450239578563641,-32.5474108415222
buf_mia_2018-12-30,-2.8536478624286,-38.15893766763031
buf_mia_2019-10-20,-1.4115376246199158,-25.99740806279138
buf_mia_2021-01-03,18.37966573350571,-15.483677404633896
buf_mia_2021-10-31,11.429464110172542,-13.949893225840064
buf_mia_2022-12-17,21.962934304906796,-26.11930876184261
buf_mia_2023-01-15,21.67837360206228,-39.60793990490693
buf_mia_2023-10-01,26.745416791622617,-16.01384582197736
buf_min_2022-11-13,6.9393314566282225,-16.377407300180106
buf_nor_2017-11-12,5.31760491559622,-10.576393219734285
buf_nwe_2015-09-20,-16.746706207378427,-33.35524440733866
buf_nwe_2016-10-30,1.9917108469319444,-3.8942914231087684
buf_nwe_2017-12-03,-8.133136396377463,-1.6125275877638696
buf_nwe_2018-10-29,-12.125026151807678,-3.4264944552175867
buf_nwe_2019-09-29,-8.354615710598303,-27.4253611702483
buf_nwe_2020-11-01,-5.9373556836920285,-11.58991484895249
buf_nwe_2021-12-06,1.0859677938894068,-13.007984676309952
buf_nwe_2022-01-15,20.17302545000046,-36.69084214369228
buf_nwe_2023-01-08,-1.2885075936142343,-21.296414162262934
buf_nwe_2023-12-31,12.020915318244029,-19.467680694053676
buf_nyg_2015-10-04,0.9209698040467345,-28.661397686287696
buf_nyg_2023-10-15,24.570113108951574,-44.45199136748467
buf_nyj_2016-01-03,-7.445323877643528,-13.482586887170315
buf_nyj_2016-09-15,-12.743266814323288,-8.803271425100204
buf_nyj_2017-09-10,5.87952848851643,-28.588699526207012
buf_nyj_2018-12-09,-2.4876314914725963,-27.09905642561199
buf_nyj_2019-12-29,-9.276637727902735,-9.19835239161483
buf_nyj_2020-09-13,17.861692022167155,-32.181128680433716
buf_nyj_2022-01-09,5.48507218539077,-35.310582597718756
buf_nyj_2022-12-11,13.934492025133359,-12.709677773505195
buf_nyj_2023-11-19,14.69395347542661,-43.320099435088444
buf_oti_2018-10-07,-7.668131416044297,-13.116415521654314
buf_oti_2022-09-19,-4.073764799999023,-28.5977000281577
buf_phi_2019-10-27,21.723432870480263,-19.974654059873817
buf_pit_2016-12-11,4.6653326883965605,-8.753720545188594
buf_pit_2020-12-13,-0.25589816326905357,-24.817306903380107
buf_pit_2021-09-12,15.560612866399179,-27.722763055684922
buf_pit_2022-10-09,7.277128759718348,-11.365414510123088
buf_pit_2024-01-15,22.0438222899877,-21.859925282794162
buf_rai_2017-10-29,1.8710800769011602,-24.41870738219258
buf_rai_2023-09-17,26.33467337023528,-31.87033954609928
buf_ram_2020-09-27,16.933027428097805,-11.284320722551596
buf_rav_2019-12-08,-5.824686657865372,-17.987836889475265
buf_rav_2021-01-16,26.917996052526057,-35.365408679466164
buf_sdg_2018-09-16,-16.696131791551906,3.010710267719123
buf_sdg_2020-11-29,7.124453279231217,-23.831416798990414
buf_sea_2020-11-08,12.870967640112536,-23.988172774220217
buf_sfo_2016-10-16,4.359298152971003,-26.118139266551804
buf_tam_2017-10-22,-1.3033254218082337,-14.586760914839832
buf_tam_2023-10-26,10.35450489552297,-16.90711811043223
buf_was_2019-11-03,12.480247665229388,-42.89400449813938
buf_was_2021-09-26,5.602631646910536,-23.364343835139273
car_atl_2015-12-13,16.930324336703443,-21.334544797911
car_atl_2016-12-24,-7.29316129751185,1.6523881653805055
car_atl_2017-11-05,5.713285085129374,-8.672749461218752
car_atl_2018-12-23,-6.160796549613986,-13.668630524711695
car_atl_2019-11-17,-1.485290484103654,-22.728711320228566
car_atl_2020-10-29,-4.665155277258598,-7.498238462420186
car_atl_2021-12-12,-8.56710416886364,-15.125026285884543
car_atl_2022-11-10,-9.579316318501052,-12.11487450987108
car_atl_2023-12-17,0.35833750480376736,-11.263059667727155
car_buf_2017-09-17,-9.614239648593534,-12.999718045177724
car_chi_2020-10-18,-8.02540780814486,-25.162392921195707
car_cin_2018-09-23,8.226878931412331,-23.617629392667407
car_cle_2022-09-11,16.710612467800573,-19.76313256100451
car_clt_2015-11-02,10.7905179367959,-27.65447736691197
car_clt_2023-11-05,-5.195176264374165,-21.869895708483742
car_crd_2016-01-24,6.851137044935512,-32.79082479095027
car_crd_2016-10-30,4.189614043329959,-9.548750735071405
car_crd_2020-10-04,3.387323170767253,-13.747135248670299
car_crd_2022-10-02,10.459937057584654,-31.437006489306505
car_dal_2018-09-09,14.045559115264915,-26.87916648168173
car_dal_2023-11-19,-9.901817214470674,-14.190498363934704
car_den_2020-12-13,6.77904798083596,-19.608143085463233
car_den_2022-11-27,4.423668626830466,-18.69378052132094
car_det_2020-11-22,-1.4506872202465004,-25.122037449440093
car_det_2022-12-24,12.821924931980863,-19.20297099740928
car_gnb_2015-11-08,17.774209249162098,-36.06562304512456
car_gnb_2017-12-17,6.334831456657863,-29.106080841408424
car_gnb_2023-12-24,1.0251976276871915,-14.734766133704381
car_htx_2015-09-20,-23.077270177888906,-0.8196638876612088
car_htx_2023-10-29,-2.178623830535324,-13.981166643306675
car_jax_2019-10-06,14.781403014287388,-12.756754372311553
car_kan_2016-11-13,1.8087039866890233,-19.608556905647823
car_mia_2017-11-13,5.451957418334256,-20.148950032150513
car_min_2016-09-25,2.3913913339247177,-25.73129196782464
car_min_2017-12-10,15.088934611491759,-12.790243458668662
car_min_2021-10-17,-9.209799383287278,-4.564936794686911
car_min_2023-10-01,-11.967835906129409,-8.515470568476667
car_nor_2015-09-27,14.679208764351939,-20.276869473086784
car_nor_2016-11-17,0.48070994465933303,-17.141732647235578
car_nor_2017-09-24,3.403172598634331,-12.315554279469044
car_nor_2018-12-17,4.865551282000062,-12.136989884725786
car_nor_2019-12-29,-9.831181850623885,-6.746944901901571
car_nor_2021-01-03,-5.470633227503489,-16.01241786248703
car_nor_2021-09-19,-1.6917065067982335,-42.734671449966065
car_nor_2022-09-25,13.241015940680928,-13.804662713326113
car_nor_2023-09-18,-12.154804113209938,-14.394661341283964
car_nwe_2021-11-07,-2.750705644810578,-15.668453707006972
car_nyg_2018-10-07,15.76541048124193,-15.036629315316212
car_nyj_2021-09-12,15.702239090735988,-38.64921170552769
car_oti_2019-11-03,-17.852999378318785,-8.120442379511873
car_phi_2015-10-25,14.37383013239181,-14.92839366099746
car_phi_2017-10-12,1.621269788149256,-5.711980458220228
car_phi_2021-10-10,-3.4894251104783898,-12.549763684024725
car_pit_2022-12-18,1.6218055973819165,-19.754875940122425
car_rai_2020-09-13,8.956940811118308,-23.04796130226046
car_ram_2019-09-08,20.9988721837518,-23.22363291014777
car_rav_2018-10-28,12.9991248053396,-14.746909270244823
car_sdg_2016-12-11,-7.431868949798217,-13.84737731099309
car_sea_2016-01-17,23.708664451884882,-16.17989130353293
car_sea_2018-11-25,15.051921682962597,-1.3639895206338157
car_sea_2019-12-15,1.9073471286652985,-19.624244068177198
car_sfo_2016-09-18,3.6904169582931234,-17.668633019078026
car_sfo_2022-10-09,-0.7882877386568055,-37.362692217344105
car_tam_2016-01-03,1.0131435738936374,-10.400983504511961
car_tam_2016-10-10,4.530426242236031,-19.20803006075213
car_tam_2017-12-24,3.686457754329295,-28.053312010871693
car_tam_2018-11-04,23.21172043424881,-24.307029439936038
car_tam_2019-09-12,0.518694458781189,-26.138291240281625
car_tam_2020-11-15,-7.998163725199192,-11.559217530010619
car_tam_2021-12-26,21.915458266365512,-18.857237314741177
car_tam_2022-10-23,7.310577492175419,-18.76221308807985
car_tam_2024-01-07,-7.09663157039591,-8.105941083185137
car_was_2015-11-22,11.41446282744908,-18.81324121006864
car_was_2019-12-01,-14.582319225362124,-18.2074051630848
car_was_2021-11-21,4.986166224642433,-18.200380653190226
chi_atl_2017-09-10,15.148698567941082,-13.833596888262184
chi_atl_2023-12-31,-2.31747267198325,-32.702231997700956
chi_buf_2022-12-24,-7.263498792991987,-20.83161522605958
chi_car_2017-10-22,-1.2089495622338742,-22.45841181660454
chi_car_2023-11-09,-8.651618942367561,-17.382370177988925
chi_cin_2021-09-19,-4.451726527917968,-13.946864397940756
chi_cle_2017-12-24,-1.9302334896519264,-29.106561051517083
chi_clt_2020-10-04,-11.26219943076167,-5.041292923603983
chi_crd_2015-09-20,-11.34153006987425,-25.794377170682655
chi_crd_2021-12-05,0.8761260570027041,-13.889901091408925
chi_crd_2023-12-24,-2.541518985101998,-13.3335915440678
chi_dal_2019-12-05,5.274497100449054,-10.680457954687256
chi_den_2015-11-22,2.900157617029074,-10.220108489006599
chi_den_2023-10-01,3.2588644726240066,-11.283280907675124
chi_det_2016-01-03,2.7045707174023867,0.579826729615414
chi_det_2016-10-02,18.792307536031046,-10.537664751077553
chi_det_2017-11-19,-0.6019825444901041,-13.99403436541206
chi_det_2018-11-11,17.498926430979388,-30.493214262450312
chi_det_2019-11-10,4.749210434343858,-15.688602690527873
chi_det_2020-12-06,6.096489038281845,-9.381071480813938
chi_det_2021-10-03,-10.594808920525198,-17.255952418929414
chi_det_2022-11-13,-1.4730162574359138,-14.357612510093647
chi_det_2023-12-10,0.6601848607812446,-11.675315200572825
chi_gnb_2015-09-13,44.076956803092365,-50.51789636545964
chi_gnb_2016-12-18,-7.591345002721595,-14.75248134581538
chi_gnb_2017-11-12,-17.38385937155502,-21.19086760297153
chi_gnb_2018-12-16,-0.3701783486481638,-43.998755986140836
chi_gnb_2019-09-05,14.151130618262181,-36.07627914230136
chi_gnb_2021-01-03,-17.242346815339285,-2.58118821107496
chi_gnb_2021-10-17,-2.931662382663493,-22.157624449206573
chi_gnb_2022-12-04,8.17865488955633,-9.654128307020816
chi_gnb_2023-09-10,-1.9888660993379013,-38.744987251339026
chi_htx_2020-12-13,12.642670279377437,-28.7702598969594
chi_htx_2022-09-25,4.521534899195556,-27.96929322999922
chi_jax_2016-10-16,0.07646650767409024,-9.35528794381225
chi_kan_2019-12-22,4.151125150591099,0.26597707357762257
chi_mia_2022-11-06,10.078876204922338,3.5462783179389317
chi_min_2015-11-01,7.7486162790164945,-11.868003513383773
chi_min_2016-10-31,10.845497840024727,-18.349563490593624
chi_min_2017-10-09,-13.265913280405766,-13.457172142592487
chi_min_2018-11-18,0.12069299352550544,-38.13698997871283
chi_min_2019-09-29,-7.365132757507528,-15.365270335112468
chi_min_2020-11-16,-13.416636980081606,-16.091908704932575
chi_min_2021-12-20,7.440467960531641,-18.389829358442704
chi_min_2023-01-08,-9.791682697333385,-16.26833328615334
chi_min_2023-10-15,-12.145659668997887,-22.110658355117195
chi_nor_2019-10-20,7.888008618700675,-16.41698416223446
chi_nor_2020-11-01,-9.581939168808354,-9.243836310141493
chi_nwe_2018-10-21,-1.8886938542556013,-5.106759167405068
chi_nyg_2019-11-24,-3.8611658239103104,-13.280671802887653
chi_nyg_2020-09-20,-3.88147928946694,-0.5384809931640939
chi_nyg_2022-01-02,12.831899341008743,-37.79729243305102
chi_nyj_2018-10-28,4.787507962937795,-29.791599952134824
chi_oti_2016-11-27,-0.946996126112909,3.8438315660974958
chi_phi_2016-09-19,-2.6174454724158167,-1.5694402619798637
chi_phi_2019-01-06,13.484145575561278,-12.833457178158618
chi_phi_2022-12-18,4.2357538002380775,-12.72782690463059
chi_pit_2017-09-24,9.204866742755712,-19.205093021668873
chi_rai_2015-10-04,-2.358413447425404,-20.36311323187342
chi_rai_2023-10-22,-6.984336691795901,-35.288671893484334
chi_ram_2018-12-09,-2.593722586006617,-25.6987474212486
chi_rav_2021-11-21,1.7536429382653456,-31.010713164815016
chi_sdg_2019-10-27,4.828290053909492,-20.437435892146336
chi_sea_2018-09-17,-0.025256411891682262,-18.573254317666446
chi_sfo_2015-12-06,3.7771897725630987,-7.948134770762112
chi_sfo_2016-12-04,9.747401052105566,-20.867681600747776
chi_sfo_2017-12-03,-10.802992577766645,-23.136084056612926
chi_sfo_2021-10-31,-3.781064484133635,-15.455495434822291
chi_sfo_2022-09-11,16.80368472611665,-51.131332228557596
chi_tam_2018-09-30,-1.4168919402801805,-18.764386871681943
chi_tam_2020-10-08,-5.593212160553302,-15.288744944559651
chi_was_2015-12-13,-0.07746824571477795,-17.870478070069424
chi_was_2016-12-24,9.9945527311292,-14.818289307998654
chi_was_2022-10-13,0.9012035430458631,-16.25679805257697
cin_atl_2022-10-23,10.269489658835077,-14.902623807184426
cin_buf_2016-11-20,9.668442354897563,-22.35966117032841
cin_buf_2017-10-08,3.7731203145823997,-25.429148417415966
cin_buf_2023-11-05,3.3299106004138093,-4.870649991209688
cin_car_2022-11-06,14.2842325917936,-19.093393814034652
cin_chi_2017-12-10,-11.049280483058423,-18.55125619140305
cin_cle_2015-11-05,10.040902249748147,-12.900637941155027
cin_cle_2016-10-23,18.215938549446918,-16.936618272510508
cin_cle_2017-11-26,-7.645851275327948,-7.247011705549275
cin_cle_2018-11-25,-4.6353950147788545,-12.5559268368531
cin_cle_2019-12-29,4.993843785514331,-11.012402050794181
cin_cle_2020-10-25,8.566068265009903,-9.537916888582489
cin_cle_2021-11-07,5.561800496303754,-1.9037046946979768
cin_cle_2022-12-11,26.86914787502696,-21.09407125983431
cin_cle_2024-01-07,0.15167531666654188,-17.002055496708465
cin_clt_2017-10-29,6.396986290666755,-24.601189026031108
cin_clt_2023-12-10,16.155622180772042,-24.67748851695546
cin_crd_2019-10-06,-9.505598987514501,-1.654419785652295
cin_dal_2020-12-13,2.4870077073133654,-8.958853322695276
cin_den_2016-09-25,-17.14044123382501,-4.928448593296233
cin_den_2018-12-02,4.47879618230023,-25.904827447936544
cin_det_2017-12-24,0.9553874207971589,-16.59355616974164
cin_gnb_2021-10-10,4.7769720610119535,-25.815427673832765
cin_htx_2015-11-16,1.6533761687198893,-19.548797063749348
cin_htx_2017-09-14,-0.6133216733125728,-34.521926907614485
cin_htx_2023-11-12,4.2229864477323495,-16.159911188024843
cin_jax_2019-10-20,-4.138164685572191,0.48220448543578964
cin_jax_2020-10-04,2.1247087562911755,-5.870888552491625
cin_jax_2021-09-30,1.6350605441948227,-17.681874634610857
cin_kan_2015-10-04,33.15211232169541,-11.062133108884371
cin_kan_2022-01-02,7.042041381693463,-19.69565950253704
cin_kan_2022-12-04,2.783073822807687,6.371487020282683
cin_mia_2016-09-29,15.77247334350446,-20.346132475140756
cin_mia_2018-10-07,1.5907020487798755,-11.66842960333254
cin_mia_2022-09-29,3.949142122839529,-3.185624889287495
cin_min_2021-09-12,14.457345129528381,-15.029744434674548
cin_min_2023-12-16,15.06865574751475,-26.679081242068197
cin_nor_2018-11-11,1.0441205287482846,-14.72824814991467
cin_nwe_2019-12-15,-4.100620207488197,-22.287847757365473
cin_nyg_2020-11-29,-1.5572482750116121,4.917822798977999
cin_nyj_2019-12-01,3.996967427397208,-21.123029906785717
cin_oti_2020-11-01,-3.141859202525037,-5.390138943153434
cin_phi_2016-12-04,15.299796348029503,-20.579021860583865
cin_pit_2015-12-13,-6.714744630859395,-9.60984395968327
cin_pit_2016-01-09,7.497727396751888,-22.163882019808426
cin_pit_2016-12-18,11.391150283707766,-11.485041816848204
cin_pit_2017-12-04,-7.789766081496062,-6.00163081943332
cin_pit_2018-10-14,-2.1576184941752903,-8.016652025106687
cin_pit_2019-11-24,-11.665483614227181,-17.218513887840853
cin_pit_2020-12-21,-2.989173661406081,-22.06230193970092
cin_pit_2021-11-28,12.082674616123258,-21.53718255804542
cin_pit_2022-09-11,6.020125846769384,-28.571727791702223
cin_pit_2023-11-26,-4.614422076510902,-16.427586270252334
cin_rai_2018-12-16,-0.6665508270749569,-16.694530370050995
cin_rai_2022-01-15,13.925865909102242,-28.949196760402163
cin_ram_2015-11-29,11.41466783750258,-36.379820244105474
cin_ram_2022-02-13,-15.30712320726593,13.095238255926997
cin_ram_2023-09-25,8.747283479616272,-14.216055597345427
cin_rav_2016-01-03,-13.199230260148967,-15.731491320566171
cin_rav_2017-01-01,10.649663953559259,-19.651697200469957
cin_rav_2017-09-10,6.698508649646843,-39.99038596441472
cin_rav_2018-09-13,-10.636013212581666,-8.173808658941196
cin_rav_2019-11-10,-10.039821767748986,-4.510507020303457
cin_rav_2021-01-03,-11.520432235355111,-0.9315475783739036
cin_rav_2021-12-26,24.817332299790728,-27.11859109509917
cin_rav_2023-01-08,5.742439016312048,-28.543624672732584
cin_rav_2023-01-15,15.679145909364825,-28.886306404921278
cin_rav_2023-09-17,-1.4208584878296264,-1.5837353065444244
cin_sdg_2015-09-20,0.3912090785138762,20.47789540321058
cin_sdg_2020-09-13,11.167834008329859,-32.03178846040618
cin_sdg_2021-12-05,3.100733535325416,-20.2137388592348
cin_sea_2015-10-11,13.542444793088407,-23.289884945119518
cin_sea_2023-10-15,1.4543910663718655,-15.756012113547012
cin_sfo_2019-09-15,8.817244381300938,-1.4550263935256864
cin_sfo_2021-12-12,19.870941313309494,-35.47102982568179
cin_tam_2018-10-28,13.59480009467944,-11.820824423091024
cin_was_2016-10-30,20.844769838907613,-12.240180129854416
cle_atl_2018-11-11,4.795454092858741,-11.607294550458366
cle_buf_2019-11-10,-5.310007422013234,-3.9416661545813794
cle_car_2018-12-09,14.115187102335067,-9.359931280246832
cle_chi_2021-09-26,9.415392040205266,-29.40454030552967
cle_chi_2023-12-17,-4.803289487646389,-31.535408129546433
cle_cin_2015-12-06,-1.8513026768525513,-20.56251875864784
cle_cin_2016-12-11,-8.132572967187953,-19.465068780959786
cle_cin_2017-10-01,-11.211537488437955,-24.159184416312716
cle_cin_2018-12-23,17.225037248634635,-18.851772080774847
cle_cin_2019-12-08,-1.5363426612430047,-18.901096078087065
cle_cin_2020-09-17,-9.007939138857022,-10.646350562667546
cle_cin_2022-01-09,-3.541528964608677,-36.186455736272684
cle_cin_2022-10-31,10.465409663401132,-19.763082989822024
cle_cin_2023-09-10,20.1965620898794,-36.40397525303947
cle_clt_2020-10-11,7.0080933964713745,-17.095106247989452
cle_crd_2015-11-01,-4.506006883498142,-3.7630835487173346
cle_crd_2021-10-17,9.287632880222784,-6.336592498464533
cle_crd_2023-11-05,4.548566838466441,-41.327270803864394
cle_dal_2016-11-06,6.624510248891672,-6.745154871651991
cle_den_2015-10-18,-9.025850667708859,-9.394478877131721
cle_den_2021-10-21,6.436285830246405,-21.221348072068874
cle_det_2021-11-21,13.297385300772888,-31.339017161698635
cle_gnb_2017-12-10,-12.823542336199452,-13.444288545486085
cle_htx_2020-11-15,11.892744587021586,-23.52967091333721
cle_htx_2021-09-19,3.832952009316192,-1.8078353239051062
cle_jax_2017-11-19,-18.561580205210014,-30.823197764546688
cle_jax_2023-12-10,-5.806048343821595,-12.589406151796057
cle_kan_2018-11-04,-4.445057978083286,3.705317458012021
cle_mia_2019-11-24,11.929095209201545,-32.07004548364879
cle_min_2017-10-29,-16.94098096008109,-24.78034253508699
cle_nor_2022-12-24,5.754113826343245,-32.846637861579836
cle_nwe_2016-10-09,-2.177913417728189,-3.031950821960897
cle_nwe_2022-10-16,8.845744362808967,-17.56640492419399
cle_nyg_2016-11-27,-14.542618822953502,-19.57395075725509
cle_nyj_2016-10-30,9.996786738369739,-4.067916742087685
cle_nyj_2017-10-08,-10.087879471176318,-30.11686104368946
cle_nyj_2018-09-20,7.319382895178345,-31.232863475341723
cle_nyj_2022-09-18,-8.512880834805486,0.965084292607651
cle_nyj_2023-12-28,-2.1103768373868466,-20.420313014256752
cle_oti_2015-09-20,11.443672462749136,0.3340264172000267
cle_oti_2017-10-22,-8.72103087115894,-18.003657253769887
cle_oti_2019-09-08,4.390323013839627,-14.99247382627792
cle_oti_2023-09-24,10.632500866274947,-31.643228398967004
cle_phi_2020-11-22,5.436451753213485,-32.3121329931425
cle_pit_2016-01-03,-4.979976113917234,-3.225862434218778
cle_pit_2016-11-20,-9.006009864451467,-7.345039409132268
cle_pit_2017-09-10,0.24195321398788572,-27.365083418239443
cle_pit_2018-09-09,3.0166273701952644,-29.929860805649504
cle_pit_2019-11-14,-23.614794475001517,-19.09466162191996
cle_pit_2021-01-03,11.395397009539469,-19.224803584546116
cle_pit_2021-10-31,-5.868400214458612,-24.083225481677296
cle_pit_2022-09-22,8.130422230908227,-23.7462926584999
cle_pit_2023-11-19,-18.493626987804014,-20.702593599520373
cle_rai_2015-09-27,-25.327669944041315,-0.98706368078778
cle_rai_2020-11-01,-3.1726867102102014,-8.627302299919977
cle_rai_2021-12-20,5.752489527987602,-27.919128007488236
cle_ram_2019-09-22,9.965038700186913,-15.645503754182648
cle_rav_2015-11-30,-8.654481493344012,-9.401740865973977
cle_rav_2016-09-18,-7.62349371946717,0.7559919019922781
cle_rav_2017-12-17,-6.174343908238246,-20.198143909588993
cle_rav_2018-10-07,5.005371968775194,-29.431108984438026
cle_rav_2019-12-22,-1.2906619144232714,-14.743682132173513
cle_rav_2020-12-14,10.25677794495412,-13.233553340523454
cle_rav_2021-12-12,15.132191240207538,-18.110680433453773
cle_rav_2022-12-17,12.630241372102345,-13.706238901465074
cle_rav_2023-10-01,-8.491588286302914,-26.413659820655354
cle_sdg_2016-12-24,-12.922121207452879,-27.718012627519478
cle_sdg_2018-10-14,-14.962323310777723,-16.716316194533864
cle_sdg_2022-10-09,17.98654524977453,-12.732271161565548
cle_sea_2019-10-13,2.7093972446210315,-2.6538655796379533
cle_sfo_2015-12-13,15.799377795116282,-33.44239898937336
cle_sfo_2023-10-15,-11.714912288843518,-31.064098817683362
cle_tam_2022-11-27,-7.923243331855267,-6.589319703036583
cle_was_2020-09-27,5.647155951906171,-39.567836682324284
