week_ind,day_int,OT,away,attendance,roof_type,humidity_pct,wind_speed,temperature,duration,coach_rating,coach_rating_opp,home_strength,opp_strength
5.0,5,0,1,70178.0,outdoors,34.0,16.0,75.0,186.0,61.58460847292236,86.70974825174822,-11.09883479761606,-23.136665232983788
10.0,2,0,0,65127.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,189.0,91.9707076271187,51.2989667305405,0.8821260902158237,-16.54605131280355
17.0,2,0,1,80729.0,outdoors,59.4390243902439,8.56071964017991,59.0,192.0,-77.9325,91.33101712779975,-8.131933088223649,-26.84211114127761
1.0,1,0,1,70178.0,outdoors,56.0,17.0,66.0,185.0,69.66604870231399,14.433320433436528,8.845233103379122,-41.79874738407969
16.0,3,0,0,83656.0,outdoors,59.4390243902439,6.0,59.0,192.0,-73.59500000000001,40.19428709677412,-1.128070117937341,-13.277307274725391
1.0,5,0,0,65878.0,outdoors,59.4390243902439,8.0,63.0,217.0,109.72325916969392,56.03689834789014,18.610674863667896,-6.610871674672053
2.0,2,0,1,73168.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,186.0,111.00165234750617,106.75510658914732,4.00161402169405,12.874697668319827
3.0,2,0,0,65878.0,outdoors,59.4390243902439,4.0,84.0,199.0,108.15264167686652,79.28749900275244,23.77577008190173,-22.503255460993408
4.0,2,0,0,65878.0,outdoors,59.4390243902439,6.0,61.0,180.0,107.38069565680216,90.72393838902002,15.717794060023984,-21.134193911369707
5.0,5,0,1,64476.0,outdoors,59.4390243902439,9.0,76.0,193.0,44.23881511470985,105.90168696894509,-0.9240127528418808,-15.898802845644184
6.0,2,0,1,77562.0,outdoors,59.4390243902439,13.0,73.0,190.0,74.24342582657101,105.41396059616166,4.830137013496334,-15.180133124175018
