,snap_off_num,snap_off_pct,snap_def_num,snap_def_pct,snap_st_num,snap_st_pct,gs_home,inj_season,def_def_int,def_def_int_yds,def_def_int_td,def_def_int_long,def_pass_defended,def_sacks,def_tackles_combined,def_tackles_solo,def_tackles_assists,def_tackles_loss,def_qb_hits,def_fumbles_rec,def_fumbles_rec_yds,def_fumbles_rec_td,def_fumbles_forced,off_pass_cmp,off_pass_att,off_pass_yds,off_pass_td,off_pass_int,off_pass_sacked,off_pass_sacked_yds,off_pass_long,off_pass_rating,off_rush_att,off_rush_yds,off_rush_td,off_rush_long,off_rec_tgt,off_rec_rec,off_rec_yds,off_rec_td,off_rec_long,off_fmb,off_fmb_lost,kick_scoring_xpm,kick_scoring_xpa,kick_scoring_fgm,kick_scoring_fga,kick_punt,kick_punt_yds,kick_punt_yds_per_punt,kick_punt_long,ret_kick_ret,ret_kick_ret_yds,ret_kick_ret_yds_per_ret,ret_kick_ret_td,ret_kick_ret_long,ret_punt_ret,ret_punt_ret_yds,ret_punt_ret_yds_per_ret,ret_punt_ret_td,ret_punt_ret_long,inj_active,inj_game_status_available,inj_game_status_out,inj_game_status_probable,inj_game_status_doubtful,inj_game_status_injured_reserve,inj_game_status_questionable,inj_game_status_unable_to_perform,inj_game_status_suspended,inj_game_status_day_to_day,inj_game_status_reserve,inj_game_status_unknown,is_DL,is_DB,is_OL,is_LB,is_WR,is_TE,is_RB,is_K,is_P,is_QB,is_PR
3451,-0.5858479424127309,-0.5875437488261933,2.426528960757151,2.5252858156661016,-0.8966803552735766,-0.8959045162996139,1.5071642639949046,0.5751268936876968,2.219627699064613,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,5.331027594103603,-0.343302647943282,1.869385965770482,2.095072633911467,1.1414422104585928,-0.10622093736331951,-0.36398790391798064,0.992315207480213,3.0937256495187557,-0.12270812174583037,1.154184644279149,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.8680354300625778,1.08551961569483,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.18768743143514827,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,2.058682995430738,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
3252,1.3161246427215436,1.2554394244592868,-0.6209396680835588,-0.6204689416569248,-0.9623978500847594,-0.9627588026002122,0.9033249380713647,0.8327769722252018,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,0.992315207480213,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,6.251737741469338,6.832810751747404,3.625602767076546,6.652208203976291,0.8928119873427444,1.2747221266198108,0.5508178633104304,0.39323381505287797,1.0681688595291468,2.3900358017853827,1.4514608739509733,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.7303415393968632,0.618748689657899,0.7850645587047076,1.331639912735208,3.2052986028331607,-0.31008848180400533,-0.18768743143514827,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,3.2315328294857655,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1011,-0.5858479424127309,-0.5875437488261933,1.4452440622704426,1.4548695905002313,0.6148220253836277,0.6290099188426029,0.6014052751095947,0.8327769722252018,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,0.9351570424232958,-0.08922591494277665,1.2317455788466494,1.0120395266560787,1.5884899569310247,-0.10622093736331951,0.3763224306139333,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,1.154184644279149,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,1.1434232113940068,1.396700233052784,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.18768743143514827,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,2.058682995430738,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
3039,2.6445793406460982,2.763334748056498,-0.6209396680835588,-0.6204689416569248,-0.9623978500847594,-0.9627588026002122,1.5071642639949046,0.7044616264847133,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.3514329277575,-0.2797342094940175,-0.42776413556411297,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,1.0057293207282922,1.08551961569483,-0.21595731487395123,0.6963452405210727,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,2.2253124174116254,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
196,-0.5858479424127309,-0.5875437488261933,-0.17600924827281517,-0.20294521329394663,-0.7652453656512109,-0.7812971683557313,-0.908193039699255,0.5751268936876968,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,0.6730042840587396,-0.5040532522237845,-0.5140525790219684,-0.42322490219491826,0.22852614268104404,0.6230925421245713,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-0.646597367260282,-0.4703834710949402,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,3.654464817602451,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,2.519591481218233,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
3089,-0.5243995973545467,-0.5264394938830383,-0.6209396680835588,-0.6204689416569248,-0.18474082815242962,-0.310133626808658,-0.908193039699255,-1.4768992511035899,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.3350668205888547,-1.2483350144898253,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,3.700902925564919,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
366,-0.26982788211349756,-0.25245589913792427,-0.6209396680835588,-0.6204689416569248,-0.8857274394717127,-0.8990880537424994,-0.908193039699255,-1.4768992511035899,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.3350668205888547,-1.2483350144898253,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,2.2253124174116254,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
538,-0.2551973237663109,-0.25836921413242314,-0.6209396680835588,-0.6204689416569248,-0.7323866182456196,-0.688974582512048,-0.6062733767374852,0.5751268936876968,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.2414923279431661,-0.1737620487733857,-0.14396349451728074,-0.2797342094940175,0.0452146790609618,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-0.7842912579259966,-0.6259737797739172,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,4.014878753912129,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,3.700902925564919,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
3833,-0.5858479424127309,-0.5875437488261933,1.4208643132397167,1.3095549595503713,0.27528163552585,0.2979220247824974,0.6014052751095947,0.5761462807442249,0.9473420253493885,1.9607543497052868,-0.15278731421463287,2.0365089283601323,2.9640203739680535,-0.343302647943282,1.408867908547714,1.7504711906938435,0.47087059074994525,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.1795659767340051,-0.1592028537369862,-0.21595731487395123,0.06105056830693725,-0.22216035143774662,0.7711533271250284,1.84912350427927,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,2.058682995430738,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1691,-0.5858479424127309,-0.5875437488261933,0.6315699383699729,0.5727483800862923,-0.1956937439542934,-0.20826042863631777,-0.908193039699255,0.5761462807442249,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,0.41892755105823415,0.06273820281962247,-0.021764802996791885,0.24734671751372936,-0.10622093736331951,0.3763224306139333,0.992315207480213,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.45495375806543414,-0.6259737797739172,-0.21595731487395123,3.237523929377615,-0.22216035143774662,0.41073939081535044,1.3399207703506653,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,2.230460004224053,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
3868,-0.5858479424127309,-0.5875437488261933,-0.6209396680835588,-0.6204689416569248,-0.7652453656512109,-0.8131325427845876,-0.908193039699255,0.7044616264847133,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,0.9378676710925835,0.9184178269986325,0.31848555327784384,0.3157442313285964,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.0596790392574256,-1.2483350144898253,-0.21595731487395123,0.06105056830693725,-0.22216035143774662,4.375292690221807,0.8307180364220608,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,7.119222804023859,-0.1890453462864712,-0.02540412316975098
1185,-0.5858479424127309,-0.5875437488261933,-0.5203732033318154,-0.49766784507957823,-0.09711750173751921,-0.05545063137780752,-0.6062733767374852,-1.4768992511035899,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.32693092252271977,-0.46482380141945073,0.023822844277513498,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.3350668205888547,-1.2483350144898253,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,2.519591481218233,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1402,-0.5858479424127309,-0.5875437488261933,-0.038873159974983244,-0.05558389740113086,-0.7433395340474834,-0.7462782564839893,-0.908193039699255,-1.4768992511035899,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.04353519500101633,-0.16945113580434484,0.24734671751372936,0.22852614268104404,0.1295523191032953,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.3350668205888547,-1.2483350144898253,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,2.230460004224053,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1641,0.7894245422228214,0.7390099149397192,-0.6209396680835588,-0.6204689416569248,-0.9623978500847594,-0.9627588026002122,0.9033249380713647,0.5761462807442249,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.6103266500444232,-0.6125101342270037,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,6.679044627816715,6.565655511113207,8.399697960581587,4.691951729603658,1.0062424188713353,1.3954291412359106,0.37229765331303233,-0.2797342094940175,0.705185118072694,2.3900358017853827,1.4514608739509733,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.45495375806543414,-0.1592028537369862,2.7871083058620254,3.237523929377615,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,3.2315328294857655,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1999,-0.5858479424127309,-0.5875437488261933,-0.4289491444665941,-0.4424073516197723,1.5458198685420506,1.4917485658646088,-0.908193039699255,-1.4768992511035899,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.2560819906422939,-0.12022235820182718,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,-1.3350668205888547,-1.2483350144898253,-0.21595731487395123,-0.5742441039071983,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,-0.48574744252490903,-0.4493751044463012,2.519591481218233,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
1330,-0.5858479424127309,-0.5875437488261933,-0.42285420720891265,-0.4096603925324799,-0.6885749550381643,-0.688974582512048,-0.908193039699255,0.5751268936876968,-0.32494364836583617,-0.24272224491022387,-0.15278731421463287,-0.24393291658572552,-0.41741851193987595,-0.343302647943282,-0.39777985440314567,-0.3171374686118978,-0.5349868388130262,-0.44096801740768304,-0.36398790391798064,-0.47720220340619607,-0.1168789372666142,-0.12270812174583037,-0.35790939117063597,-0.13528563728694704,-0.1375993843780951,-0.13586540948938705,-0.12675004293738654,-0.13515046836744693,-0.13706294009506095,-0.13577188220256148,-0.14393446443537175,-0.1509529020791037,-0.2189093946480862,-0.21165111971219852,-0.193673387727486,-0.25225071131398014,-0.35492275947175717,-0.35482257069753526,-0.32730857505514893,-0.2797342094940175,-0.37276659897980197,-0.2660988373269594,-0.2476633880807248,-0.12105924981471719,-0.12110443663013327,-0.12284898911887135,-0.12423054869625526,-0.136000414189519,-0.1356252904405532,-0.1364162743846719,-0.13653410410995756,-0.18067850901617966,-0.1644269607312918,-0.18633252568007144,-0.057688307624746187,-0.179223255529884,-0.15430031604266975,-0.142504904662117,-0.14672483444453527,-0.07692350714042488,-0.1456100019136943,0.8680354300625778,1.08551961569483,-0.21595731487395123,0.06105056830693725,-0.22216035143774662,-0.31008848180400533,-0.6968901653637528,-0.06816899127256977,-0.06885610660429003,0.0,0.0,0.0,-0.4483380101441841,2.058682995430738,-0.4493751044463012,-0.39688973686976275,-0.3526549053019149,-0.2702043312436671,-0.30945067024404327,-0.13186527762671094,-0.1404647708784714,-0.1890453462864712,-0.02540412316975098
