,game_id,boxscore_stub,week_ind,day_int,attendance,roof_type,humidity_pct,wind_speed,temperature,over_under_value,spread_value,spread_home_away,coach_rating,coach_rating_opp,home_strength,opp_strength,score_home_test,score_opp_test,score_home_pred,score_opp_pred
2148,jax_cin_2023-12-04,/boxscores/202312040jax.htm,13.0,1,67951.0,outdoors,60.0,4.0,61.0,40.0,-10.0,0,77.21930977202437,30.35590610389008,-10.357609859033396,-9.69250728877467,31.0,34.0,24.845360453753088,16.786773574330475
2149,cin_clt_2023-12-10,/boxscores/202312100cin.htm,14.0,2,65981.0,outdoors,68.0,9.0,40.0,44.5,-2.0,1,32.26550174872209,54.185,3.3230713985003897,-6.816622298018329,34.0,14.0,22.806276773132648,22.085198490514657
2150,cin_min_2023-12-16,/boxscores/202312160cin.htm,15.0,3,66376.0,outdoors,42.0,5.0,53.0,41.0,-3.0,1,34.22430392156857,62.41290527115471,2.058125960451916,-17.147356439910006,27.0,24.0,22.860466085238574,21.080604458223306
2151,kan_cin_2023-12-31,/boxscores/202312310kan.htm,17.0,2,73565.0,outdoors,59.0,12.0,36.0,44.0,-6.0,0,95.3005605851102,33.91098558227088,-7.080195232695072,-4.9391528117817405,25.0,17.0,25.420868021595588,18.84803694179849
2152,htx_clt_2023-09-17,/boxscores/202309170htx.htm,2.0,2,71159.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,40.0,-1.0,1,58.06499999999997,-2.825000000000032,-31.566253538220707,7.675125593107237,20.0,31.0,22.330398833909083,19.288801448959163
2153,jax_htx_2023-09-24,/boxscores/202309240jax.htm,3.0,2,61466.0,outdoors,51.0,6.0,84.0,43.5,-9.0,0,76.90552005451714,76.74000000000001,-2.257357553396293,-17.185189071670788,17.0,37.0,25.30731494450281,20.77374198723969
2154,atl_htx_2023-10-08,/boxscores/202310080atl.htm,5.0,2,69461.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,42.0,-2.0,0,13.143611268314189,130.7758333333333,-13.460822821666689,2.535430668930194,21.0,19.0,21.18595485406593,22.761490008369364
2155,htx_nor_2023-10-15,/boxscores/202310150htx.htm,6.0,2,71810.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,41.5,-2.0,0,89.97375,50.966143011083766,-3.2469706633380158,-0.8368770238825052,20.0,13.0,22.55167744819815,19.537870465705737
2156,car_htx_2023-10-29,/boxscores/202310290car.htm,8.0,2,71505.0,outdoors,50.0,14.0,77.0,42.5,-3.0,1,81.79802647565047,64.68900000000002,-18.27380937767898,12.382999711395938,15.0,13.0,22.106769708889093,20.113833283528983
2157,htx_tam_2023-11-05,/boxscores/202311050htx.htm,9.0,2,70785.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,36.5,-2.0,1,64.99971428571429,46.24865815613784,-16.09206263709053,-2.3144509400011524,39.0,37.0,21.30139717932083,17.859440702897206
2158,htx_crd_2023-11-19,/boxscores/202311190htx.htm,11.0,2,70247.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,49.0,-5.0,1,103.52079365079366,10.124166666666682,-4.067225135550264,-2.3365641216502584,21.0,16.0,27.36767627589298,21.409798317105114
2159,htx_jax_2023-11-26,/boxscores/202311260htx.htm,12.0,2,71324.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,48.0,-1.0,0,110.45660714285714,76.45457853050216,-15.103095094748152,-13.864447112456713,21.0,24.0,25.9143614752533,23.44687588898012
2160,htx_den_2023-12-03,/boxscores/202312030htx.htm,13.0,2,71670.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,47.0,-3.0,1,97.61619047619052,101.09412534042896,-10.97683472951216,-20.18115900779977,22.0,17.0,24.75943777533164,22.294171165422913
2161,oti_htx_2023-12-17,/boxscores/202312170oti.htm,15.0,2,66219.0,outdoors,77.0,9.0,48.0,37.0,-3.0,0,46.33384062500007,80.23957042957043,-20.593974141058855,-10.403146764393687,16.0,19.0,21.533993127758936,19.499925548402278
2162,htx_oti_2023-12-31,/boxscores/202312310htx.htm,17.0,2,71517.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,44.0,-4.0,1,75.96957264957268,45.4922348178138,-14.802762136406177,-17.088306734782282,26.0,3.0,24.649612073325525,20.67402795493985
2163,clt_htx_2024-01-06,/boxscores/202401060clt.htm,18.0,3,65925.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,47.5,-1.0,1,48.46499188311685,84.67224206349206,-24.206027960126715,-1.90829176081294,19.0,23.0,22.508064521787784,25.59182328954909
2164,jax_kan_2023-09-17,/boxscores/202309170jax.htm,2.0,2,69915.0,outdoors,68.0,5.0,87.0,51.0,-3.0,0,78.27943301268124,91.1006065375302,-18.279259570713485,10.573916212881318,9.0,17.0,24.54095573093381,24.687269573304842
2165,jax_atl_2023-10-01,/boxscores/202310010jax.htm,4.0,2,85716.0,outdoors,75.0,8.0,72.0,42.5,-3.0,1,77.03111397058824,12.521164664664632,-0.3236521213360319,-17.726656511730308,23.0,7.0,25.273069354233986,19.245206525166317
2166,jax_clt_2023-10-15,/boxscores/202310150jax.htm,6.0,2,64851.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-4.0,1,78.01733460526992,26.957,-14.84354660123751,-5.510493603376487,37.0,20.0,23.58478005937816,20.466803716849906
2167,nor_jax_2023-10-19,/boxscores/202310190nor.htm,7.0,5,70009.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,40.5,-2.0,0,54.37072339675828,76.97328098975588,-30.84452833759535,13.57514530860972,24.0,31.0,20.932100710992675,22.629368361486666
2168,jax_sfo_2023-11-12,/boxscores/202311120jax.htm,10.0,2,69271.0,outdoors,94.0,11.0,59.0,44.5,-3.0,0,77.2767663202101,118.06648768988995,-15.593619263557448,-0.4010352319434873,3.0,34.0,21.583124121887874,20.545181269180787
2169,jax_oti_2023-11-19,/boxscores/202311190jax.htm,11.0,2,67175.0,outdoors,62.0,3.0,75.0,40.0,-6.0,1,74.97637770897835,46.58186361566479,4.9823683091525135,-22.209192199904376,34.0,14.0,23.74478100144246,18.630833336228722
2170,tam_jax_2023-12-24,/boxscores/202312240tam.htm,16.0,2,62547.0,outdoors,72.0,11.0,72.0,43.5,-1.0,1,45.40571210317463,74.45425328159536,-10.12727781446374,12.603464859747875,30.0,12.0,20.596151521839655,22.561128645025875
2171,jax_car_2023-12-31,/boxscores/202312310jax.htm,17.0,2,67233.0,outdoors,47.0,8.0,56.0,36.5,-4.0,1,73.9844885050602,101.92666666666668,-18.70628699244788,-0.5921570011097095,26.0,0.0,20.88347983281069,19.562156576893436
2172,oti_jax_2024-01-07,/boxscores/202401070oti.htm,18.0,2,63744.0,outdoors,77.0,11.0,41.0,41.5,-4.0,1,44.22882353168889,75.74918656585194,-27.95311079471234,-3.4072257291884345,28.0,20.0,20.70012487578956,21.880709226942088
2173,clt_ram_2023-10-01,/boxscores/202310010clt.htm,4.0,2,65337.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,44.5,-1.0,0,24.973333333333347,101.94600144321032,4.5246691111746085,-2.154032480813796,23.0,29.0,20.779273717232844,22.881114350717883
2174,clt_oti_2023-10-08,/boxscores/202310080clt.htm,5.0,2,65287.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,43.5,-2.0,0,-5.032500000000027,49.03087832457394,-6.058955051148293,-10.565197157561997,23.0,16.0,23.00643362708367,21.670647788459807
2175,clt_nor_2023-10-29,/boxscores/202310290clt.htm,8.0,2,65427.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,43.5,-1.0,0,73.95785714285718,56.46943074003798,2.886269725351969,-16.78148217888155,27.0,38.0,23.075120688387056,20.80318492982338
2176,car_clt_2023-11-05,/boxscores/202311050car.htm,9.0,2,72301.0,outdoors,31.0,2.0,75.0,44.5,-1.0,1,81.61071169772256,54.23862499999999,-22.484324192485587,1.3913599679473214,13.0,27.0,22.826986056119377,21.348996955576478
2177,clt_tam_2023-11-26,/boxscores/202311260clt.htm,12.0,2,64407.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,45.5,-2.0,1,42.83371428571428,45.11643458814379,-1.0217467628377492,2.1339596173657887,27.0,20.0,22.42963466931975,22.085061614012975
2178,oti_clt_2023-12-03,/boxscores/202312030oti.htm,13.0,2,62641.0,outdoors,77.0,13.0,53.0,42.0,-1.0,1,45.209598374922194,54.995454545454606,-16.402768807712185,-7.1853643014568345,28.0,31.0,20.437778671127866,20.392778198951767
2179,atl_clt_2023-12-24,/boxscores/202312240atl.htm,16.0,2,69221.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,45.0,-3.0,0,29.322846736596823,59.02928571428568,-17.14631870980532,-5.297516017008967,29.0,10.0,22.50557648444617,22.83654203181055
2180,clt_rai_2023-12-31,/boxscores/202312310clt.htm,17.0,2,65538.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,42.5,-4.0,1,48.61145021645021,37.540619047619046,-19.55178700758367,-5.275703589865864,23.0,20.0,21.937779754869574,20.839195399259733
2181,oti_sdg_2023-09-17,/boxscores/202309170oti.htm,2.0,2,67438.0,outdoors,85.0,11.0,64.0,45.5,-2.0,0,49.11616655359561,84.18588293650788,-18.284780233446813,8.622056449134776,27.0,24.0,22.090218392867584,23.27999990389899
2182,oti_atl_2023-10-29,/boxscores/202310290oti.htm,8.0,2,68008.0,outdoors,52.0,7.0,77.0,35.5,-2.0,0,46.95844149584194,27.449428930108542,-6.327224015227695,-12.174889372131908,28.0,23.0,22.762901231859605,18.055549051503203
2183,tam_oti_2023-11-12,/boxscores/202311120tam.htm,10.0,2,62725.0,outdoors,66.0,6.0,85.0,38.5,-2.0,0,44.629845922276914,47.90897213985669,-7.308779045358872,2.1596413437581568,20.0,6.0,21.244089957714106,18.821927447810257
2184,oti_car_2023-11-26,/boxscores/202311260oti.htm,12.0,2,62493.0,outdoors,82.0,13.0,51.0,36.5,-3.0,1,44.89977037375752,79.04263546798026,-22.84281800754789,3.975380637696372,17.0,10.0,20.565351305297465,20.097057795703087
2185,oti_sea_2023-12-24,/boxscores/202312240oti.htm,16.0,2,60181.0,outdoors,64.0,4.0,61.0,41.5,-3.0,0,45.16673976830878,85.86178657612442,-11.921635861628667,-17.21783751344114,17.0,20.0,22.32594373305589,21.050463716206345
2186,kan_chi_2023-09-24,/boxscores/202309240kan.htm,3.0,2,73562.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-13.0,1,91.71383871232484,-17.299910951621598,-4.49692080694021,-14.423777242588674,41.0,10.0,28.672892277302353,15.534593991765377
2187,min_kan_2023-10-08,/boxscores/202310080min.htm,5.0,2,67003.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-3.0,1,45.750568181818224,93.40469046923587,5.6072229948147605,-7.908699375097974,20.0,27.0,25.32160711205295,25.708430465901447
2188,kan_den_2023-10-12,/boxscores/202310120kan.htm,6.0,5,73528.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-10.0,1,93.32112624596402,104.46156628188604,-20.179799984417944,7.494908864359605,19.0,8.0,24.33934123017136,22.10856080293956
2189,kan_sdg_2023-10-22,/boxscores/202310220kan.htm,7.0,2,73642.0,outdoors,35.0,10.0,72.0,48.5,-5.0,1,94.28796331804732,81.85750298685784,-13.21365385064253,-5.340843471115077,31.0,17.0,25.746449601702146,22.593318818432532
2190,den_kan_2023-10-29,/boxscores/202310290den.htm,8.0,2,76286.0,outdoors,55.0,7.0,26.0,45.5,-7.0,1,102.76255473766882,94.8931915545256,-20.93824328645756,-1.832736597434569,24.0,9.0,25.266418085937193,21.55907757030503
2191,kan_phi_2023-11-20,/boxscores/202311200kan.htm,11.0,1,73754.0,outdoors,90.0,12.0,45.0,46.0,-2.0,1,94.5824425035561,135.16675129626327,-7.014949238089443,-12.06299123295779,17.0,21.0,24.190113911163593,20.219671636568417
2192,rai_kan_2023-11-26,/boxscores/202311260rai.htm,12.0,2,62441.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-10.0,1,19.355833333333287,94.9540757812548,-38.77741304065737,-4.57524227684569,17.0,31.0,19.758392386785975,24.21123885522644
2193,gnb_kan_2023-12-03,/boxscores/202312030gnb.htm,13.0,2,78124.0,outdoors,85.0,9.0,31.0,42.5,-5.0,1,88.78521972245586,94.8812341036807,-2.799468533787869,-0.162075291651627,27.0,19.0,22.72908285490151,20.093783036510846
2194,kan_rai_2023-12-25,/boxscores/202312250kan.htm,16.0,1,73480.0,outdoors,82.0,11.0,38.0,40.5,-10.0,1,94.93584110304188,49.85208333333334,-32.165861638337844,2.440689465251974,14.0,20.0,23.61457258195179,16.999411475200638
2195,sdg_kan_2024-01-07,/boxscores/202401070sdg.htm,18.0,2,68274.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,35.5,-3.0,0,26.645,95.72854417547268,-13.818262253044304,-0.6918965784555606,12.0,13.0,20.2547560739706,20.918552297673152
2196,kan_sfo_2024-02-11,/boxscores/202402110kan.htm,23.0,2,61629.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-2.0,0,95.49614427860703,123.44021652864042,-22.19618849700556,18.73297082290077,25.0,22.0,24.13036602474298,24.822601414589627
2197,sdg_rai_2023-10-01,/boxscores/202310010sdg.htm,4.0,2,70240.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-5.0,0,83.34665771324867,42.84475000000006,-5.83057768587894,1.1540601530777206,24.0,17.0,25.595706553234123,22.443078136712366
2198,rai_gnb_2023-10-09,/boxscores/202310090rai.htm,5.0,1,62572.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-1.0,1,41.84364354395604,89.21691291727146,-26.700626394562576,-0.2067247732990167,17.0,13.0,21.540702841287295,23.714927812837935
2199,chi_rai_2023-10-22,/boxscores/202310220chi.htm,7.0,2,62199.0,outdoors,68.0,8.0,52.0,38.5,-2.0,1,-2.583602484472081,48.071688405797,-23.860734282292384,-16.996049513975272,30.0,12.0,20.990219938722387,20.03636411621581
2200,det_rai_2023-10-30,/boxscores/202310300det.htm,8.0,1,66774.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,45.5,-7.0,0,42.24873170576232,44.40089035087722,-4.623242117645495,-0.1601009088059415,26.0,14.0,23.95052083998119,21.310709095246064
2201,rai_nyg_2023-11-05,/boxscores/202311050rai.htm,9.0,2,62082.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,38.5,-1.0,1,50.0,22.9076157407408,-34.711039276509325,-11.549239871260198,30.0,6.0,22.11165141499316,19.855534719025616
2202,rai_min_2023-12-10,/boxscores/202312100rai.htm,14.0,2,62626.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,40.0,-3.0,0,26.522500000000008,61.00410984848492,-19.17147568274779,-10.043530739533244,0.0,3.0,22.038287887856846,21.268947181701964
2203,rai_sdg_2023-12-14,/boxscores/202312140rai.htm,15.0,5,61654.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,34.0,-3.0,1,27.183333333333287,70.84055555555562,-26.11321766022609,-30.40044214083668,63.0,21.0,20.564541135565925,19.684192991283133
2204,rai_den_2024-01-07,/boxscores/202401070rai.htm,18.0,2,61429.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,37.0,-3.0,1,44.2575833333333,98.91417855350156,-20.314907376138247,8.462255183984084,27.0,14.0,20.43169954148014,21.468062427163837
2205,den_was_2023-09-17,/boxscores/202309170den.htm,2.0,2,76108.0,outdoors,24.0,5.0,81.0,38.5,-4.0,1,109.8467457320905,76.82678742627238,-24.54843813825796,-16.40893340014651,33.0,35.0,22.242169061437455,17.586764146863704
2206,chi_den_2023-10-01,/boxscores/202310010chi.htm,4.0,2,62220.0,outdoors,64.0,2.0,80.0,47.0,-3.0,1,-27.733925438596486,106.6872146303802,-11.87767285477252,2.2765784004195884,28.0,31.0,20.52595341168627,25.75870048089348
2207,den_gnb_2023-10-22,/boxscores/202310220den.htm,7.0,2,76880.0,outdoors,22.0,9.0,72.0,44.0,-1.0,1,102.93162305462316,88.92884576023394,-13.53609490198921,-13.61351833351342,19.0,17.0,23.17362096132293,20.020064980169053
2208,den_min_2023-11-19,/boxscores/202311190den.htm,11.0,2,76848.0,outdoors,30.0,3.0,53.0,41.0,-3.0,1,101.83548656205066,60.10944805194808,-14.015487989257826,-14.290400559093806,21.0,20.0,23.135111708886456,19.132698788123065
2209,sdg_den_2023-12-10,/boxscores/202312100sdg.htm,14.0,2,70240.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-2.0,0,72.0953693958966,100.43167427336464,-15.525252013329906,-5.102402432660608,7.0,24.0,21.88085266194467,22.452177015137856
2210,det_den_2023-12-16,/boxscores/202312160det.htm,15.0,2,64500.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-4.0,0,52.496046826261725,100.57078892288348,2.07123493199001,-2.253847291472933,42.0,17.0,23.200488825619736,24.20160727110968
2211,den_sdg_2023-12-31,/boxscores/202312310den.htm,17.0,2,76228.0,outdoors,40.0,6.0,41.0,36.5,-3.0,1,98.9875672776254,4.914999999999978,-9.553455426031412,-11.890454000203238,16.0,9.0,23.982293232053085,16.513766324310122
2212,min_sdg_2023-09-24,/boxscores/202309240min.htm,3.0,2,66878.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,53.0,-1.0,0,41.73678571428573,83.68539494851994,11.09092802766099,-14.282302857565377,24.0,28.0,25.435092369627395,25.13332256668889
2213,sdg_dal_2023-10-16,/boxscores/202310160sdg.htm,6.0,1,70240.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,50.0,-1.0,0,84.11648717948715,80.98929284709664,2.7487289814283558,-13.491777679907802,17.0,20.0,25.50731948573339,22.863587486056876
2214,sdg_chi_2023-10-29,/boxscores/202310290sdg.htm,8.0,2,70240.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,45.5,-10.0,1,78.02246733449482,4.829321428571426,-25.069134764537097,-8.15256777320815,30.0,13.0,26.27827800390431,18.332423689921594
2215,sdg_det_2023-11-12,/boxscores/202311120sdg.htm,10.0,2,70240.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-2.0,0,77.84556924854945,49.20101637902342,-9.72384818545622,10.60755440377878,38.0,41.0,24.559604117712368,23.259035393703996
2216,gnb_sdg_2023-11-19,/boxscores/202311190gnb.htm,11.0,2,77432.0,outdoors,55.0,5.0,45.0,44.0,-3.0,1,90.255625,75.00619518716582,-13.148945334439857,6.370272801153995,23.0,20.0,23.3918317977744,21.202377972057796
2217,crd_dal_2023-09-24,/boxscores/202309240crd.htm,3.0,2,62915.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,43.5,-11.0,1,12.645000000000003,81.85058604760414,-12.249117142759603,-20.7697596129963,28.0,16.0,21.915588083824236,21.615064983711438
2218,sfo_dal_2023-10-08,/boxscores/202310080sfo.htm,5.0,2,71617.0,outdoors,53.0,10.0,78.0,45.0,-3.0,0,119.4843659482267,82.7657899020088,-5.270233023628865,-13.076052681525082,42.0,10.0,25.512297049734492,20.859971682902238
2219,dal_ram_2023-10-29,/boxscores/202310290dal.htm,8.0,2,93448.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,44.5,-6.0,1,81.36172918833262,100.78654286436516,-31.778952251236447,9.493058453853244,43.0,20.0,24.555041093181085,22.85817439008697
2220,phi_dal_2023-11-05,/boxscores/202311050phi.htm,9.0,2,69879.0,outdoors,41.0,6.0,64.0,46.5,-3.0,0,139.09726990400904,82.10669794100468,3.244743585096038,3.898822748104662,28.0,23.0,25.54985385888244,22.406717804439808
2221,dal_nyg_2023-11-12,/boxscores/202311120dal.htm,10.0,2,93338.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,38.5,-17.0,1,82.71077239870888,21.572324054621827,-3.768094137039762,-17.216442616946768,49.0,17.0,30.845880373595676,15.021788332956373
2222,car_dal_2023-11-19,/boxscores/202311190car.htm,11.0,2,73543.0,outdoors,28.0,2.0,65.0,43.0,-11.0,1,80.97372253307697,85.75492947395864,-20.08114389347893,7.808245864563337,10.0,33.0,24.089307145321747,20.184665737361847
2223,dal_was_2023-11-23,/boxscores/202311230dal.htm,12.0,5,93711.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,48.5,-13.0,1,86.56912749652544,73.7251069862552,-3.3655800473803783,-0.8747900531343227,45.0,10.0,31.06903779958795,19.834220601932806
2224,dal_sea_2023-11-30,/boxscores/202311300dal.htm,13.0,5,93367.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,47.0,-9.0,1,86.98585809964831,87.50185619744836,-3.620671743476783,-24.653245062732104,41.0,35.0,31.818787023979873,21.54766533872106
2225,dal_phi_2023-12-10,/boxscores/202312100dal.htm,14.0,2,93752.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,51.5,-3.0,1,86.97602237976093,123.67663888888882,-8.332154836360552,-18.40068143854931,33.0,13.0,26.4095400243268,23.951595817752978
2226,dal_det_2023-12-30,/boxscores/202312300dal.htm,17.0,3,93731.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,52.0,-5.0,1,85.86748903508763,56.26896522757356,-5.895816768722915,5.199078287659611,20.0,19.0,28.923273126587514,24.47057151051453
2227,was_dal_2024-01-07,/boxscores/202401070was.htm,18.0,2,63645.0,outdoors,52.0,13.0,48.0,46.5,-13.0,1,69.18616465758006,85.54443037274747,-26.165441433295477,-4.0516787309309406,10.0,38.0,24.54615615088716,20.823567800647904
2228,dal_gnb_2024-01-14,/boxscores/202401140dal.htm,20.0,2,93799.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,50.5,-7.0,1,87.17281257883259,91.60769275415436,-5.2138560514853385,7.097799989754173,32.0,48.0,28.238286060701363,24.41323358726928
2229,phi_min_2023-09-14,/boxscores/202309140phi.htm,2.0,5,69879.0,outdoors,43.0,8.0,72.0,49.0,-6.0,1,131.5098468772606,43.882058993637976,-21.951706504719397,16.827154965957064,34.0,28.0,25.76218843678035,23.67471351353662
2230,tam_phi_2023-09-25,/boxscores/202309250tam.htm,3.0,1,65426.0,outdoors,60.0,4.0,90.0,44.0,-6.0,1,50.93792953901442,131.59649637681167,-3.4016747380604504,-2.217554057935999,11.0,25.0,22.523633957781733,22.06484617952581
2231,phi_was_2023-10-01,/boxscores/202310010phi.htm,4.0,2,69879.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-9.0,1,137.875146374246,75.52766988720417,-16.028800108275053,1.6167085302423696,34.0,31.0,25.3248723411433,20.045493132473478
2232,ram_phi_2023-10-08,/boxscores/202310080ram.htm,5.0,2,74935.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,49.5,-3.0,1,102.79788400116144,137.4559245391705,-11.39818782603508,22.324059913118056,14.0,23.0,25.20603869049443,23.434532052797973
2233,was_phi_2023-10-29,/boxscores/202310290was.htm,8.0,2,64653.0,outdoors,77.0,4.0,69.0,42.5,-6.0,1,72.85841951978654,142.7691203703704,-21.29355591750256,11.99096931692069,31.0,38.0,20.887277431060465,22.600049608831966
2234,phi_sfo_2023-12-03,/boxscores/202312030phi.htm,13.0,2,69879.0,outdoors,95.0,44.0,52.0,48.0,-3.0,0,127.81151643990935,121.62681316515572,-4.251859654160346,-5.439353894360956,19.0,42.0,22.21602179890091,22.5376902916011
2235,sea_phi_2023-12-18,/boxscores/202312180sea.htm,15.0,2,68758.0,outdoors,82.0,2.0,46.0,45.0,-3.0,1,86.08438347935959,120.70106655042149,-10.524917099038548,12.967391206696467,20.0,17.0,21.663314625175055,22.43337215960247
2236,phi_nyg_2023-12-25,/boxscores/202312250phi.htm,16.0,1,69879.0,outdoors,68.0,5.0,51.0,43.0,-13.0,1,120.11294568607067,5.495772727272673,-12.298602161701067,-2.6482365848987164,33.0,25.0,26.34550630729552,15.389266511953627
2237,phi_crd_2023-12-31,/boxscores/202312310phi.htm,17.0,2,69879.0,outdoors,48.0,9.0,45.0,48.0,-12.0,1,122.65919284704044,0.5519583333333671,14.89013622581334,-6.2768661519181785,31.0,35.0,28.558640722950855,14.524158135274055
2238,nyg_phi_2024-01-07,/boxscores/202401070nyg.htm,18.0,2,75740.0,outdoors,76.0,12.0,36.0,42.0,-4.0,1,3.645551948051917,118.18043279705046,-27.67635998955829,-12.428023348919677,27.0,10.0,19.507359691687974,22.21038103702187
2239,tam_phi_2024-01-15,/boxscores/202401150tam.htm,20.0,1,63397.0,outdoors,90.0,2.0,65.0,43.0,-3.0,1,47.2094597288677,114.83406006493514,5.811041755234793,-6.500619369335299,32.0,9.0,21.067139267150576,21.367139048079906
2240,crd_nyg_2023-09-17,/boxscores/202309170crd.htm,2.0,2,62080.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,36.5,-4.0,1,22.575,33.58375,-24.202960138555408,-35.86695517148409,28.0,31.0,21.014495333780744,18.268410745239517
2241,sfo_nyg_2023-09-21,/boxscores/202309210sfo.htm,3.0,5,71593.0,outdoors,41.0,13.0,77.0,43.5,-10.0,0,117.0723135732768,38.23027930402931,-4.967436979871444,-21.38792431006823,30.0,12.0,26.33519219337395,16.826844658979244
2242,nyg_sea_2023-10-02,/boxscores/202310020nyg.htm,4.0,1,78507.0,outdoors,79.0,8.0,67.0,46.5,-2.0,0,25.06804653679648,89.2308280101583,-38.56682911972484,10.549344858672804,3.0,24.0,20.0299513960991,25.961502500886475
2243,nyg_was_2023-10-22,/boxscores/202310220nyg.htm,7.0,2,81671.0,outdoors,51.0,14.0,54.0,36.5,-3.0,0,17.96890476190474,73.4208914728682,-16.45746170564065,7.888217744474511,14.0,7.0,19.10775364738918,20.350584962104463
2244,was_nyg_2023-11-19,/boxscores/202311190was.htm,11.0,2,62714.0,outdoors,32.0,7.0,56.0,38.0,-9.0,0,73.1443012360447,5.685828262339385,-0.0597067154129309,-7.520874823145413,19.0,31.0,24.635068131141885,15.71427505479654
2245,nyg_gnb_2023-12-11,/boxscores/202312110nyg.htm,14.0,1,76637.0,outdoors,50.0,14.0,39.0,37.0,-6.0,0,4.2229966044143055,89.14759010618744,-23.604431647771744,-8.647215421242954,24.0,22.0,19.53301791125958,20.5806404074577
2246,nor_nyg_2023-12-17,/boxscores/202312170nor.htm,15.0,2,70038.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,39.5,-5.0,0,56.75951282051282,7.45756249999998,-35.590837473620866,-21.77295447674716,24.0,6.0,24.236703334789127,18.627642853580145
2247,nyg_ram_2023-12-31,/boxscores/202312310nyg.htm,17.0,2,75517.0,outdoors,53.0,10.0,41.0,43.5,-6.0,0,1.8477450980391763,99.77642678459756,-38.65574543031939,14.695347017655283,25.0,26.0,18.28402018541749,25.382916645128844
2248,was_chi_2023-10-05,/boxscores/202310050was.htm,5.0,5,63727.0,outdoors,83.0,1.0,70.0,44.5,-6.0,1,75.18733226102938,-15.512285714285738,-11.71524882091521,-8.778767683134706,20.0,40.0,26.83497134765722,19.988716282388527
2249,atl_was_2023-10-15,/boxscores/202310150atl.htm,6.0,2,69921.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,41.5,-1.0,0,18.13526086182332,74.67436821599182,-7.709022019246861,-6.481762964451804,16.0,24.0,20.802294706675173,21.585806992242706
2250,sea_was_2023-11-12,/boxscores/202311120sea.htm,10.0,2,68721.0,outdoors,76.0,4.0,52.0,44.5,-5.0,0,87.91440968940972,73.98218939393936,-0.6364670870967508,-7.536820808659499,29.0,26.0,24.499943732282915,20.85261094861387
