,week_ind,day_int,OT,away,attendance,roof_type,humidity_pct,wind_speed,temperature,duration,coach_rating,coach_rating_opp,home_strength,opp_strength,score_home_test,score_opp_test,score_home_pred,score_opp_pred
4607,12.0,2,0,0,76261.0,outdoors,37.0,5.0,40.0,192.0,101.0552430721178,92.50113611329664,10.10560971402585,-41.83542487022754,29.0,12.0,27.716,18.366
4608,13.0,2,0,1,71670.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,189.0,101.09412534042896,97.61619047619052,-37.99190861307736,7.355420497831556,17.0,22.0,17.61,25.598
4609,14.0,2,0,1,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,180.0,100.43167427336464,72.0953693958966,-97.49781235471777,-7.872142265315503,24.0,7.0,18.872,17.829
4610,15.0,2,0,1,64500.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,183.0,100.57078892288348,52.516385809312574,-17.8861438863913,20.46304846782321,17.0,42.0,22.979,25.249
4611,16.0,2,0,0,76201.0,outdoors,50.0,9.0,28.0,188.0,99.24842368094778,100.32229257098936,2.352791641782149,-14.65281393536855,23.0,26.0,25.736,20.56
4612,17.0,2,0,0,76228.0,outdoors,40.0,6.0,41.0,176.0,98.9875672776254,4.914999999999978,19.71175790534113,-85.63891556769076,16.0,9.0,26.445,11.718
4613,18.0,2,0,1,61429.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,176.0,98.91417855350156,44.2575833333333,-44.56511820947355,-6.397951963833478,14.0,27.0,17.412,19.337
4614,1.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,193.0,87.58780092592598,80.64038888888886,77.7180814972549,-53.41362552014503,34.0,36.0,27.965,25.15
4615,2.0,2,1,1,67438.0,outdoors,85.0,11.0,64.0,182.0,84.18588293650788,49.11616655359561,-49.78286153057443,-13.61537351355524,24.0,27.0,18.875,17.897
4616,3.0,2,0,1,66878.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,196.0,83.68539494851994,41.73678571428573,-81.51071845039431,103.66286102267134,28.0,24.0,24.094,25.268
4617,4.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,184.0,83.34665771324867,42.84475000000006,62.24223456686954,-309.1182537797448,24.0,17.0,24.861,16.347
4618,6.0,1,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,188.0,84.11648717948715,80.98929284709664,45.24141132526152,-114.08933770837106,17.0,20.0,26.941,21.211
4619,7.0,2,0,1,73642.0,outdoors,35.0,10.0,72.0,175.0,81.85750298685784,94.28796331804732,-88.5828453782602,34.151174965722646,17.0,31.0,12.22,28.495
4620,8.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,175.0,78.02246733449482,4.829321428571426,-11.412537080992683,-113.87915279663052,30.0,13.0,22.898,12.456
4621,9.0,1,0,1,75407.0,outdoors,83.0,4.0,48.0,180.0,79.56868786386033,15.742990243902447,-128.13541790213276,-13.380531338692386,27.0,6.0,20.124,18.23
4622,10.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,178.0,77.84556924854945,49.22323860124565,44.23761914201952,-1.1884001247997098,38.0,41.0,29.401,25.422
4623,11.0,2,0,1,77432.0,outdoors,55.0,5.0,45.0,188.0,75.00619518716582,90.255625,-75.83698132621319,27.365130992712356,20.0,23.0,19.418,29.317
4624,12.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,184.0,74.6463509382248,106.43121023965148,-35.96846961454965,-26.140077029181327,10.0,20.0,18.507,21.107
4625,13.0,2,0,1,64628.0,outdoors,94.0,8.0,44.0,167.0,72.45370963874683,101.27482580343076,-89.04658743367145,-25.788472206124247,6.0,0.0,13.186,14.421
4626,14.0,2,0,0,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,180.0,72.0953693958966,100.43167427336464,-7.872142265315503,-97.49781235471777,7.0,24.0,17.009,18.89
4627,15.0,5,0,1,61654.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,193.0,70.84055555555562,27.183333333333287,-624.3561756536692,-58.38167142231438,21.0,63.0,28.051,24.457
4628,16.0,3,0,0,67678.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,175.0,50.0,108.77241531342769,6.20346625386037,-45.83739363880736,22.0,24.0,22.162,17.682
4629,17.0,2,0,1,76228.0,outdoors,40.0,6.0,41.0,176.0,4.914999999999978,98.9875672776254,-85.63891556769076,19.71175790534113,9.0,16.0,11.722,26.847
4630,18.0,2,0,0,68274.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,179.0,26.645,95.72854417547268,-5.87465982070427,-64.83423400164564,12.0,13.0,20.226,19.472
4631,1.0,2,0,1,80809.0,outdoors,82.0,3.0,74.0,175.0,79.87505603875584,38.89195972886765,-32.22588203209582,-25.840130923489227,40.0,0.0,16.755,14.647
4632,2.0,2,0,0,93689.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,174.0,80.66466942521522,18.23467782217778,-6.415063230206065,-13.102331302015452,30.0,10.0,23.626,15.383
4633,3.0,2,0,1,62915.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,176.0,81.85058604760414,12.645000000000003,-33.09930611284698,5.13454385459592,16.0,28.0,20.265,20.382
4634,4.0,2,0,0,93719.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,176.0,81.80963813068657,105.94973386889204,10.662490014991896,-21.274812952288823,38.0,3.0,26.378,15.987
4635,5.0,2,0,1,71617.0,outdoors,53.0,10.0,78.0,185.0,82.7657899020088,119.4843659482267,-37.96723048365398,11.44836817722203,10.0,42.0,15.554,23.371
4636,6.0,1,0,1,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,188.0,80.98929284709664,84.11648717948715,-114.08933770837106,45.24141132526152,20.0,17.0,21.023,27.099
4637,8.0,2,0,0,93448.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,177.0,81.36172918833262,100.78654286436516,-8.014719270403852,-15.877632409730651,43.0,20.0,17.399,20.069
4638,9.0,2,0,1,69879.0,outdoors,41.0,6.0,64.0,196.0,82.10669794100468,139.09726990400904,-12.780593713573634,13.790721004910235,23.0,28.0,25.56,28.852
4639,10.0,2,0,0,93338.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,194.0,82.71077239870888,21.572324054621827,16.359385145278548,-36.60223325004625,49.0,17.0,38.03,19.729
4640,11.0,2,0,1,73543.0,outdoors,28.0,2.0,65.0,182.0,85.75492947395864,80.97372253307697,-56.76199345573884,-39.6072688578827,33.0,10.0,19.0,17.937
4641,12.0,5,0,0,93711.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,187.0,86.56912749652544,73.72482450037948,18.5590230024558,-21.446838098646836,45.0,10.0,40.243,22.848
4642,13.0,5,0,0,93367.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,205.0,86.98585809964831,87.50451577191645,12.324578957370507,-33.47243859957143,41.0,35.0,28.721,23.665
4643,14.0,2,0,0,93752.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,188.0,86.97602237976093,123.67663888888882,8.127061259643213,-32.908855964952025,33.0,13.0,24.686,17.078
4644,15.0,2,0,1,70933.0,outdoors,90.0,9.0,48.0,163.0,87.44375256322624,107.60568402894066,-11.547495413082991,-5.082409731470834,10.0,31.0,15.541,15.175
4645,16.0,2,0,1,66410.0,outdoors,66.0,15.0,75.0,181.0,86.22081151657264,132.55487625313285,-38.00492570137679,6.1284412793304,20.0,22.0,14.085,23.647
4646,17.0,3,0,0,93731.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,185.0,85.86748903508763,56.288637358721104,10.328217954643833,-12.538141673154268,20.0,19.0,25.941,22.606
4647,18.0,2,0,1,63645.0,outdoors,52.0,13.0,48.0,164.0,85.54443037274747,69.18588993230534,-15.022563732132946,-14.198214432881224,38.0,10.0,19.025,11.852
4648,20.0,2,0,0,93799.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,189.0,87.17281257883259,91.60769275415436,10.409353406393432,-8.25023060869231,32.0,48.0,27.082,25.118
4649,1.0,2,0,1,64628.0,outdoors,96.0,5.0,71.0,194.0,136.58478383458646,105.373909350894,-26.905628125046245,12.4931111399935,25.0,20.0,19.586,27.327
4650,2.0,5,0,0,69879.0,outdoors,43.0,8.0,72.0,184.0,131.5098468772606,43.882058993637976,-0.893414801685406,-4.348230237245204,34.0,28.0,23.202,23.689
4651,3.0,1,0,1,65426.0,outdoors,60.0,4.0,90.0,172.0,131.59649637681167,50.93792953901442,-16.83616833964683,4.391188477284341,25.0,11.0,17.318,19.964
4652,4.0,2,1,0,69879.0,outdoors,59.4390243902439,8.587028122624778,58.10926829268293,213.0,137.875146374246,75.527374029216,6.735481351750916,-19.40850731748797,34.0,31.0,27.143,26.271
4653,5.0,2,0,1,74935.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,182.0,137.4559245391705,102.79788400116144,1.7095800324363737,5.450963540859476,23.0,14.0,26.895,22.45
4654,6.0,2,0,1,83068.0,outdoors,54.0,11.0,59.0,191.0,140.91883375843963,14.160432692307694,-19.464851494329857,6.090761795311084,14.0,20.0,22.744,19.544
4655,7.0,2,0,0,69879.0,outdoors,44.0,17.0,55.0,173.0,141.5340108278818,118.9185833333333,4.669919303145015,-13.46219192136381,31.0,17.0,20.723,16.072
4656,8.0,2,0,1,64653.0,outdoors,77.0,4.0,69.0,194.0,142.7691203703704,72.85813050244549,-1.1766000392091849,4.533554664771449,38.0,31.0,27.294,25.376
4657,9.0,2,0,0,69879.0,outdoors,41.0,6.0,64.0,196.0,139.09726990400904,82.10669794100468,13.790721004910235,-12.780593713573634,28.0,23.0,29.815,24.993
4658,11.0,1,0,1,73754.0,outdoors,90.0,12.0,45.0,184.0,135.16675129626327,94.5824425035561,-26.52127651837955,9.1255300966093,21.0,17.0,14.5,23.384
4659,12.0,2,1,0,69879.0,outdoors,88.0,6.0,47.0,220.0,131.69791769293923,107.28505217836688,-4.659720448911707,2.2540555039313768,37.0,34.0,30.418,30.004
4660,13.0,2,0,0,69879.0,outdoors,95.0,44.0,52.0,188.0,127.81151643990935,121.62681316515572,13.138683512398028,-17.740716221913935,19.0,42.0,28.124,21.417
4661,14.0,2,0,1,93752.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,188.0,123.67663888888882,86.97602237976093,-32.908855964952025,8.127061259643213,13.0,33.0,16.654,24.525
4662,15.0,2,0,1,68758.0,outdoors,82.0,2.0,46.0,183.0,120.70106655042149,86.08701505830695,-12.38738995255278,4.6322666468983655,17.0,20.0,20.391,21.929
4663,16.0,1,0,0,69879.0,outdoors,68.0,5.0,51.0,197.0,120.11294568607067,5.495772727272673,7.627740658528442,-23.502130382125348,33.0,25.0,27.061,19.8
4664,17.0,2,0,0,69879.0,outdoors,48.0,9.0,45.0,173.0,122.65919284704044,0.5519583333333671,24.2697300894446,-21.853374721710964,31.0,35.0,27.53,13.675
4665,18.0,2,0,1,75740.0,outdoors,76.0,12.0,36.0,168.0,118.18043279705046,3.645551948051917,-31.31529136152397,-1.0792192033205437,10.0,27.0,18.211,17.792
4666,20.0,1,0,1,63397.0,outdoors,90.0,2.0,65.0,182.0,114.83406006493514,47.2094597288677,-21.07253571829061,20.912750512064456,9.0,32.0,21.666,24.47
4667,1.0,2,0,0,80809.0,outdoors,82.0,3.0,74.0,175.0,38.89195972886765,79.87505603875584,-25.840130923489227,-32.22588203209582,0.0,40.0,14.636,16.476
4668,2.0,2,0,1,62080.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,191.0,33.58375,22.575,-44.42848683606354,-1.2140145783528693,31.0,28.0,22.985,22.018
4669,3.0,5,0,1,71593.0,outdoors,41.0,13.0,77.0,189.0,38.23027930402931,117.0723135732768,-38.04737695432672,9.507155867865288,12.0,30.0,17.106,27.412
4670,4.0,1,0,0,78507.0,outdoors,79.0,8.0,67.0,182.0,25.06804653679648,89.23360578793609,-27.670057626107123,-9.94757213369675,3.0,24.0,15.374,25.445
4671,5.0,2,0,1,65654.0,outdoors,60.0,8.0,88.0,180.0,24.705380434782573,104.61167832167834,-22.986206433417596,13.41052505798694,16.0,31.0,19.153,28.35
4672,6.0,2,0,1,70515.0,outdoors,90.0,7.0,46.0,194.0,15.177211538461506,106.44622451288492,-44.45199136748467,24.570113108951578,9.0,14.0,22.138,33.98
4673,7.0,2,0,0,81671.0,outdoors,51.0,14.0,54.0,190.0,17.96890476190474,73.42060077519379,-0.8700963042504464,-19.904463022983663,14.0,7.0,20.256,22.458
4674,8.0,2,1,0,83367.0,outdoors,89.0,6.0,52.0,208.0,23.36869391025644,12.966100000000075,-45.31682088055502,-19.312789061792767,10.0,13.0,25.475,23.912
4675,9.0,2,0,1,62082.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,179.0,22.9076157407408,50.0,-123.07013894945186,-39.26366004889546,6.0,30.0,16.268,20.552
4676,10.0,2,0,1,93338.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,194.0,21.572324054621827,82.71077239870888,-36.60223325004625,16.359385145278548,17.0,49.0,19.716,37.243
4677,11.0,2,0,1,62714.0,outdoors,32.0,7.0,56.0,188.0,5.685828262339385,73.1440171451356,-23.449504556009405,5.43357132590004,31.0,19.0,19.057,26.404
4678,12.0,2,0,0,82211.0,outdoors,65.0,6.0,43.0,173.0,4.259722222222173,101.1098389319652,-18.945976162642857,-26.03936242628292,10.0,7.0,14.93,17.679
4679,14.0,1,0,0,76637.0,outdoors,50.0,14.0,39.0,187.0,4.2229966044143055,89.14759010618744,-3.2790956735541075,-27.461488392954784,24.0,22.0,16.46,21.657
4680,15.0,2,0,1,70038.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,171.0,7.45756249999998,56.75951282051282,-39.184032084018504,-9.437385398812864,6.0,24.0,13.58,23.066
4681,16.0,1,0,1,69879.0,outdoors,68.0,5.0,51.0,197.0,5.495772727272673,120.11294568607067,-23.502130382125348,7.627740658528442,25.0,33.0,18.941,27.53
4682,17.0,2,0,0,75517.0,outdoors,53.0,10.0,41.0,185.0,1.8477450980391763,99.77642678459756,-13.206253386831875,-6.58293335735507,25.0,26.0,15.544,27.646
4683,18.0,2,0,0,75740.0,outdoors,76.0,12.0,36.0,168.0,3.645551948051917,118.18043279705046,-1.0792192033205437,-31.31529136152397,27.0,10.0,17.261,16.91
4684,1.0,2,0,0,64693.0,outdoors,84.0,2.0,76.0,188.0,76.61293362401989,50.0,6.108203702500264,-42.07368787764783,20.0,16.0,22.945,19.433
4685,2.0,2,0,1,76108.0,outdoors,24.0,5.0,81.0,199.0,76.82648802507477,109.8467457320905,-32.8468785172307,-9.396019700537511,35.0,33.0,19.835,22.344
4686,3.0,2,0,0,64291.0,outdoors,96.0,1.0,65.0,174.0,76.73656589801271,106.18573247327213,-11.486699841481236,-19.845709725334203,3.0,37.0,14.92,21.247
4687,4.0,2,1,1,69879.0,outdoors,59.4390243902439,8.587028122624778,58.10926829268293,213.0,75.527374029216,137.875146374246,-19.40850731748797,6.735481351750916,31.0,34.0,27.007,27.89
4688,5.0,5,0,0,63727.0,outdoors,83.0,1.0,70.0,184.0,75.18703814338232,-15.512285714285738,2.2794901144585573,-19.842169979316303,20.0,40.0,22.337,20.042
4689,6.0,2,0,1,69921.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,172.0,74.67407581833099,18.263465990028443,-24.793013785867483,1.9117686424807232,24.0,16.0,20.3,17.031
4690,7.0,2,0,1,81671.0,outdoors,51.0,14.0,54.0,190.0,73.42060077519379,17.96890476190474,-19.904463022983663,-0.8700963042504464,7.0,14.0,22.776,20.563
4691,8.0,2,0,0,64653.0,outdoors,77.0,4.0,69.0,194.0,72.85813050244549,142.7691203703704,4.533554664771449,-1.1766000392091849,31.0,38.0,26.387,26.908
4692,9.0,2,0,1,64628.0,outdoors,51.0,6.0,62.0,184.0,73.36735544441518,101.65580697278916,-14.016776942965016,0.146413516254384,20.0,17.0,22.91,22.256
4693,10.0,2,0,1,68721.0,outdoors,76.0,4.0,52.0,191.0,73.98190367965364,87.91711239211241,-20.6981591685948,16.77621172878395,26.0,29.0,21.235,25.965
4694,11.0,2,0,0,62714.0,outdoors,32.0,7.0,56.0,188.0,73.1440171451356,5.685828262339385,5.43357132590004,-23.449504556009405,19.0,31.0,28.028,19.53
4695,12.0,5,0,1,93711.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,187.0,73.72482450037948,86.56912749652544,-21.446838098646836,18.5590230024558,10.0,45.0,22.261,40.243
4696,13.0,2,0,0,63459.0,outdoors,99.0,2.0,53.0,170.0,73.20818986683314,126.41156681034482,3.9863448071241336,-5.322803716265655,15.0,45.0,18.147,20.49
4697,15.0,2,0,1,72035.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,188.0,72.07609876492496,97.90929361025992,-22.396880507393345,12.26185347848439,20.0,28.0,20.242,27.109
4698,16.0,2,0,1,67470.0,outdoors,80.0,2.0,45.0,210.0,71.16241677795458,16.997415540540544,-39.0565416776885,15.516070581001111,28.0,30.0,26.168,29.595
4699,17.0,2,0,0,64424.0,outdoors,43.0,7.0,48.0,164.0,70.35835083530222,123.25011270491795,-5.968359151217015,-2.8739946102453664,10.0,27.0,15.592,22.719
4700,18.0,2,0,0,63645.0,outdoors,52.0,13.0,48.0,164.0,69.18588993230534,85.54443037274747,-14.198214432881224,-15.022563732132946,10.0,38.0,11.869,20.982
4701,1.0,5,0,1,73522.0,outdoors,59.4390243902439,8.587028122624778,58.10926829268293,182.0,28.811562100383625,91.53455096865986,-22.416232382918675,5.451241975812598,21.0,20.0,21.259,22.836
4702,2.0,2,1,0,66434.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,185.0,30.761480611586997,89.25034490805362,8.463005147890671,-13.327419767168092,31.0,37.0,21.509,25.864
4703,3.0,2,0,0,63803.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,174.0,31.91802871148466,16.389579280872326,-3.9472198227980257,-20.909164608979182,20.0,6.0,26.001,19.285
4704,4.0,5,0,1,78052.0,outdoors,75.0,8.0,64.0,184.0,36.49026757369611,92.08384013568218,-19.888207878785003,-5.884867057431216,34.0,20.0,19.127,25.188
4705,5.0,2,0,0,63648.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,188.0,40.896754504504585,84.65735700286442,24.382769056104475,-104.69840951379646,42.0,24.0,25.843,21.266
4706,6.0,2,0,1,65854.0,outdoors,55.0,13.0,77.0,171.0,42.386531217750246,49.636359818244934,-14.77664563563684,-1.5281039987727922,20.0,6.0,16.059,16.492
4707,7.0,2,0,1,70989.0,outdoors,42.0,16.0,62.0,180.0,45.641826923076955,103.87418181818174,-10.39665547609382,13.303942488005106,6.0,38.0,19.098,27.813
4708,8.0,1,0,0,66774.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,180.0,42.27137321519628,44.40089035087722,46.40249904164107,-116.81394536061735,26.0,14.0,24.797,19.164
4709,10.0,2,0,1,70240.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,178.0,49.22323860124565,77.84556924854945,-1.1884001247997098,44.23761914201952,41.0,38.0,25.851,28.338
4710,11.0,2,0,0,63873.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,183.0,51.610309865572994,14.528607085346188,9.75075120792014,-19.03176244154532,31.0,26.0,25.091,22.673
4711,12.0,5,0,0,66476.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,187.0,52.00350775193802,90.08594948018197,12.977143922779506,-23.164392459110196,22.0,29.0,25.297,20.999
4712,13.0,2,0,1,70003.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,189.0,53.78371827825384,57.70922959724426,4.615518195224123,-11.612159006604612,33.0,28.0,24.241,22.022
4713,14.0,2,0,1,62185.0,outdoors,70.0,12.0,36.0,184.0,53.77312382445146,20.711690421455938,-11.675315200572824,0.6601848607812446,13.0,28.0,23.69,19.277
4714,15.0,2,0,0,64500.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,183.0,52.516385809312574,100.57078892288348,20.46304846782321,-17.8861438863913,42.0,17.0,24.886,22.225
4715,16.0,2,0,1,66932.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,195.0,55.90299186991878,63.96917499999999,-6.586021808075024,9.32842527108594,30.0,24.0,26.12,28.399
4716,17.0,3,0,1,93731.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,185.0,56.288637358721104,85.86748903508763,-12.538141673154268,10.328217954643833,19.0,20.0,22.105,25.463
4717,18.0,2,0,0,63233.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,185.0,57.06174466488965,55.41775305848843,6.259603591183682,-14.969190165839253,30.0,20.0,23.546,21.612
4718,20.0,2,0,0,66367.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,166.0,56.2650381829088,98.9610258064516,21.284275997056795,-16.24800865089493,24.0,23.0,23.904,21.129
4719,21.0,2,0,0,66201.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,189.0,54.99396923449612,49.16806578947373,14.1632865335864,-15.361935252762258,31.0,23.0,26.618,23.864
4720,,2,0,1,71824.0,outdoors,55.0,5.0,69.0,188.0,55.06051202949865,124.10528694900609,-17.317016721782263,4.267858635873404,31.0,34.0,22.609,24.423
4721,1.0,2,0,1,62456.0,outdoors,53.0,7.0,75.0,190.0,94.61566688237532,-12.669968248663096,-38.744987251339026,-1.9888660993379013,38.0,20.0,21.368,19.615
4722,2.0,2,0,1,69251.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,193.0,94.6816841105812,8.391799450549435,-45.04328726309585,16.33834643958805,24.0,25.0,21.727,23.225
4723,3.0,2,0,0,78043.0,outdoors,68.0,10.0,68.0,187.0,91.1567553327827,51.76064722911495,-3.2378589788912446,-15.778536604264756,18.0,17.0,20.747,20.42
4724,4.0,5,0,0,78052.0,outdoors,75.0,8.0,64.0,184.0,92.08384013568218,36.49026757369611,-5.884867057431216,-19.888207878785003,20.0,34.0,24.664,20.127
4725,5.0,1,0,1,62572.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,175.0,89.21691291727146,41.84364354395604,-83.40752425969032,-43.31144117014651,13.0,17.0,19.473,16.215
4726,7.0,2,0,1,76880.0,outdoors,22.0,9.0,72.0,179.0,88.92884576023394,102.93162305462316,-29.3825214403401,6.295375754372316,17.0,19.0,14.345,21.954
4727,8.0,2,0,0,78113.0,outdoors,62.0,8.0,39.0,188.0,88.51432882835317,51.32469444444447,-9.033182247600848,-15.000284860486977,10.0,24.0,21.471,20.873
4728,9.0,2,0,0,77409.0,outdoors,54.0,8.0,51.0,185.0,87.03920795870795,99.34921872887092,7.155007948424844,-36.618614387675976,20.0,3.0,20.444,16.993
4729,10.0,2,0,1,67617.0,outdoors,58.0,5.0,50.0,188.0,89.64214656314398,86.60913820812769,-36.91617899444533,1.479854761874508,19.0,23.0,16.22,24.953
4730,11.0,2,0,0,77432.0,outdoors,55.0,5.0,45.0,188.0,90.255625,75.00619518716582,27.365130992712356,-75.83698132621319,23.0,20.0,29.362,19.797
4731,12.0,5,0,1,66476.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,187.0,90.08594948018197,52.00350775193802,-23.164392459110196,12.977143922779506,29.0,22.0,21.102,25.087
4732,13.0,2,0,0,78124.0,outdoors,85.0,9.0,31.0,185.0,88.78521972245586,94.8812341036807,15.529400930651413,-18.03895047287319,27.0,19.0,25.248,16.338
4733,14.0,1,0,1,76637.0,outdoors,50.0,14.0,39.0,187.0,89.14759010618744,4.2229966044143055,-27.461488392954784,-3.2790956735541075,22.0,24.0,20.134,16.557
4734,15.0,2,0,0,77275.0,outdoors,85.0,8.0,42.0,168.0,88.38667460317455,43.64781409168077,17.646386176751186,-10.504183958073911,20.0,34.0,28.483,16.375
4735,16.0,2,0,1,70875.0,outdoors,43.0,1.0,67.0,187.0,86.39336076055508,106.2475,-58.93906453481752,4.100790510748773,33.0,30.0,18.337,26.188
4736,17.0,2,0,1,67003.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,177.0,85.91632245686151,63.81484685314684,-21.90945632485186,4.2346409962078955,33.0,10.0,15.45,25.338
4737,18.0,2,0,0,78188.0,outdoors,69.0,7.0,34.0,155.0,89.01397460929796,33.10449735449732,2.759736047451428,-28.02764197040529,17.0,9.0,23.076,13.196
4738,20.0,2,0,1,93799.0,retractable roof (closed),59.4390243902439,8.587028122624778,58.10926829268293,189.0,91.60769275415436,87.17281257883259,-8.25023060869231,10.409353406393432,48.0,32.0,24.726,27.262
4739,21.0,3,0,1,71824.0,outdoors,77.0,8.0,59.0,183.0,90.37130233413592,124.32976227296524,-16.951741926482132,23.017669255196022,21.0,24.0,21.461,24.533
4740,1.0,2,0,0,66741.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,183.0,35.729572649572646,49.44009288893791,24.005444947713173,-27.08668775252792,17.0,20.0,22.028,22.309
4741,2.0,5,0,1,69879.0,outdoors,43.0,8.0,72.0,184.0,43.882058993637976,131.5098468772606,-4.348230237245204,-0.893414801685406,28.0,34.0,23.099,22.429
4742,3.0,2,0,0,66878.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,196.0,41.73678571428573,83.68539494851994,103.66286102267134,-81.51071845039431,24.0,28.0,25.541,23.702
4743,4.0,2,0,1,72842.0,outdoors,50.0,7.0,78.0,163.0,43.04757142857142,85.34103535353532,-34.061882273906676,-47.871343624517635,21.0,13.0,11.59,13.525
4744,5.0,2,0,0,67003.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,180.0,45.750568181818224,93.40469046923587,18.1679614636568,-21.953405742461975,20.0,27.0,25.08,21.325
4745,6.0,2,0,1,62167.0,outdoors,74.0,16.0,53.0,175.0,46.32064613526568,-8.11091083916088,-22.110658355117195,-12.145659668997888,19.0,13.0,19.344,15.381
4746,7.0,1,0,0,66975.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,176.0,45.06025799793605,119.80049297814006,0.0666887492816652,-26.679313277901716,22.0,17.0,21.154,16.101
4747,8.0,2,0,1,78113.0,outdoors,62.0,8.0,39.0,188.0,51.32469444444447,88.51432882835317,-15.000284860486977,-9.033182247600848,24.0,10.0,20.091,21.099
4748,9.0,2,0,1,69715.0,retractable roof (open),59.4390243902439,8.587028122624778,58.10926829268293,195.0,55.583642760747985,27.657967159277543,-20.041078765616703,-3.4140961292358405,31.0,28.0,24.568,21.041
4749,10.0,2,0,0,66933.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,202.0,55.31834090909085,58.9446536796537,0.6044757884665728,-25.347473291807944,27.0,19.0,26.051,23.875
4750,11.0,2,0,1,76848.0,outdoors,30.0,3.0,53.0,182.0,60.10944805194808,101.83548656205066,-31.70290917617618,4.741639202093349,20.0,21.0,17.899,21.317
4751,12.0,1,0,0,66843.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,171.0,63.53587491968298,16.235826330532205,3.6707668312132102,-27.60611573331673,10.0,12.0,27.766,14.692
4752,14.0,2,0,1,62626.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,187.0,61.00410984848492,26.522500000000008,-114.2460950855996,-27.973877373029424,3.0,0.0,25.792,20.031
4753,15.0,3,1,1,66376.0,outdoors,42.0,5.0,53.0,199.0,62.41290527115471,34.22430392156857,-26.679081242068197,15.06865574751475,24.0,27.0,25.134,28.086
4754,16.0,2,0,0,66932.0,dome,59.4390243902439,8.587028122624778,58.10926829268293,195.0,63.96917499999999,55.90299186991878,9.32842527108594,-6.586021808075024,24.0,30.0,29.26,26.335
