player_id,season,AV,table
BrowAn02,2018,4.0,['defense']
BrowAn02,2019,2.0,['defense']
BrowAn02,2020,3.0,['defense']
BrowAn02,2021,5.0,['defense']
BrowAn02,2022,4.0,['defense']
BrowAn02,2023,0.0,['defense']
BrowAn03,2010,0.0,"['rushing_and_receiving', 'rushing_and_receiving', 'rushing_and_receiving']"
BrowAn03,2012,4.0,"['rushing_and_receiving', 'returns']"
BrowAn03,2013,3.0,['rushing_and_receiving']
BrowAn04,2010,2.0,['receiving_and_rushing']
BrowAn04,2011,10.0,['receiving_and_rushing']
BrowAn04,2012,6.0,['receiving_and_rushing']
BrowAn04,2013,14.0,['receiving_and_rushing']
BrowAn04,2014,16.0,['receiving_and_rushing']
BrowAn04,2015,17.0,['receiving_and_rushing']
BrowAn04,2016,12.0,['receiving_and_rushing']
BrowAn04,2017,14.0,['receiving_and_rushing']
BrowAn04,2018,10.0,['receiving_and_rushing']
BrowAn04,2019,1.0,['receiving_and_rushing']
BrowAn04,2020,5.0,['receiving_and_rushing']
BrowAn04,2021,5.0,['receiving_and_rushing']
BrowAn05,2019,2.0,['defense']
BrowAn05,2020,0.0,"['defense', 'defense', 'defense']"
BrowAn05,2021,0.0,['defense']
BrowAn05,2022,0.0,['defense']
BrowAn06,2022,1.0,['passing']
BrowAr00,2013,1.0,"['defense', 'snap_counts']"
BrowAr00,2014,0.0,"['defense', 'snap_counts']"
BrowAr00,2015,1.0,"['defense', 'snap_counts']"
BrowAr00,2016,0.75,"['defense', 'defense', 'defense', 'snap_counts']"
BrowBa01,2021,5.0,['defense']
BrowBa01,2022,6.0,['defense']
BrowBa01,2023,4.0,['defense']
BrowBe01,2023,0.0,['games_played']
BrowBl00,2017,2.0,"['defense', 'snap_counts']"
BrowBl00,2018,1.0,"['defense', 'snap_counts']"
BrowBo04,2021,1.0,['defense']
BrowBo04,2022,1.0,['defense']
BrowBo04,2023,5.0,['defense']
BrowBr00,2011,12.0,['defense']
BrowBr00,2012,6.0,"['defense', 'returns']"
BrowBr00,2013,4.0,['defense']
BrowBr00,2014,3.0,['defense']
BrowBr00,2015,4.0,['defense']
BrowBr02,2012,3.0,"['rushing_and_receiving', 'returns']"
BrowBr02,2013,3.0,['rushing_and_receiving']
BrowBr02,2014,2.0,"['rushing_and_receiving', 'returns']"
BrowBr02,2015,1.0,['rushing_and_receiving']
BrowBr06,2022,0.0,['games_played']
BrowCa01,2020,1.0,['defense']
BrowCa01,2021,1.0,['defense']
BrowCa01,2022,1.0,['defense']
BrowCa01,2023,1.0,['defense']
BrowCh05,2011,0.0,['defense']
BrowCh05,2012,1.0,"['defense', 'snap_counts']"
BrowCh05,2013,1.0,"['defense', 'snap_counts']"
BrowCh05,2014,2.25,"['defense', 'defense', 'defense', 'snap_counts']"
BrowCh05,2016,0.0,"['defense', 'snap_counts']"
BrowCh10,2023,3.0,['rushing_and_receiving']
BrowCh28,2010,0.0,['games_played']
BrowCh28,2011,4.0,['games_played']
BrowCh28,2012,3.0,['games_played']
BrowCh28,2013,8.0,['games_played']
BrowCh28,2014,0.0,['games_played']
BrowCh28,2015,1.0,['games_played']
BrowCo23,2011,1.0,['games_played']
BrowCo23,2012,0.0,['games_played']
BrowCo23,2013,2.0,['games_played']
BrowCu01,2011,1.0,['defense']
BrowCu01,2012,1.0,"['defense', 'snap_counts']"
BrowCu01,2013,0.0,"['defense', 'snap_counts']"
BrowDa04,2015,0.0,['receiving_and_rushing']
BrowDa04,2016,0.6666666666666666,"['receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing']"
BrowDa04,2017,1.0,['receiving_and_rushing']
BrowDa04,2018,0.0,['receiving_and_rushing']
BrowDa04,2019,0.0,['receiving_and_rushing']
BrowDa04,2020,0.0,['receiving_and_rushing']
BrowDa04,2021,0.0,['receiving_and_rushing']
BrowDe05,2020,6.0,['defense']
BrowDe05,2021,6.0,['defense']
BrowDe05,2022,8.0,['defense']
BrowDe05,2023,10.0,['defense']
BrowDe06,2021,0.0,['games_played']
BrowDo00,2009,4.0,"['rushing_and_receiving', 'returns']"
BrowDo00,2010,6.0,['rushing_and_receiving']
BrowDo00,2011,4.0,['rushing_and_receiving']
BrowDo00,2012,3.0,['rushing_and_receiving']
BrowDo00,2013,6.0,['rushing_and_receiving']
BrowDo00,2014,3.0,"['rushing_and_receiving', 'returns']"
BrowDo00,2015,2.0,['rushing_and_receiving']
BrowDo02,2017,0.0,['returns']
BrowDu20,2008,8.0,['defense']
BrowDu20,2009,8.0,['defense']
BrowDu20,2010,7.0,['defense']
BrowDu20,2011,13.0,['defense']
BrowDu20,2012,13.0,['defense']
BrowDu20,2013,7.0,['defense']
BrowDu20,2014,10.0,['defense']
BrowDu20,2015,6.0,"['defense', 'snap_counts']"
BrowDu20,2016,5.0,"['defense', 'snap_counts']"
BrowDu20,2017,4.0,"['defense', 'defense', 'defense']"
BrowDu20,2018,13.0,"['defense', 'snap_counts']"
BrowDu20,2019,6.0,"['defense', 'snap_counts']"
BrowDu20,2020,9.0,"['defense', 'snap_counts']"
BrowDu20,2021,11.0,['defense']
BrowDu20,2022,5.0,"['defense', 'snap_counts']"
BrowDu20,2023,1.0,"['defense', 'snap_counts']"
BrowDy00,2021,1.0,['receiving_and_rushing']
BrowDy00,2022,1.0,['receiving_and_rushing']
BrowDy00,2023,1.0,['receiving_and_rushing']
BrowEa00,2022,1.0,['defense']
BrowEa00,2023,0.0,['defense']
BrowEv00,2019,0.0,['snap_counts']
BrowEv00,2020,0.0,['snap_counts']
BrowEv00,2021,5.0,['snap_counts']
BrowEv00,2022,6.0,['snap_counts']
BrowEv00,2023,7.0,['snap_counts']
BrowEv99,2009,2.0,['defense']
BrowEv99,2010,3.0,['defense']
BrowEv99,2011,0.0,['defense']
BrowEv99,2013,1.0,"['defense', 'snap_counts']"
BrowEv99,2014,0.0,"['defense', 'snap_counts']"
BrowFa00,2018,0.6666666666666666,"['defense', 'defense', 'defense']"
BrowFa00,2019,0.0,['defense']
BrowFr01,2019,0.0,['receiving_and_rushing']
BrowFr01,2020,0.0,['receiving_and_rushing']
BrowJa00,2011,1.0,"['defense', 'returns']"
BrowJa00,2012,1.0,['defense']
BrowJa00,2013,0.0,['defense']
BrowJa00,2014,0.0,['defense']
BrowJa00,2015,2.0,['defense']
BrowJa03,2013,1.0,['receiving_and_rushing']
BrowJa03,2014,2.0,['receiving_and_rushing']
BrowJa03,2015,1.0,['receiving_and_rushing']
BrowJa03,2016,2.0,['receiving_and_rushing']
BrowJa03,2017,3.0,['receiving_and_rushing']
BrowJa03,2018,2.0,['receiving_and_rushing']
BrowJa03,2019,2.0,['receiving_and_rushing']
BrowJa04,2015,3.0,['snap_counts']
BrowJa04,2016,2.0,['snap_counts']
BrowJa04,2017,8.0,['snap_counts']
BrowJa04,2018,5.0,['snap_counts']
BrowJa04,2019,5.0,['snap_counts']
BrowJa04,2020,0.0,['snap_counts']
BrowJa05,2016,4.0,['defense']
BrowJa05,2017,4.0,['defense']
BrowJa05,2018,5.0,['defense']
BrowJa05,2019,2.0,['defense']
BrowJa06,2017,2.0,['defense']
BrowJa06,2018,8.0,['defense']
BrowJa06,2019,8.0,['defense']
BrowJa06,2020,4.0,['defense']
BrowJa06,2021,3.0,['defense']
BrowJa06,2022,3.0,['defense']
BrowJa07,2023,0.0,['receiving_and_rushing']
BrowJa08,2023,7.0,['passing']
BrowJi01,2023,2.0,['defense']
BrowJo02,2014,5.0,['receiving_and_rushing']
BrowJo02,2015,10.0,['receiving_and_rushing']
BrowJo02,2016,4.0,['receiving_and_rushing']
BrowJo02,2017,2.0,['receiving_and_rushing']
BrowJo02,2018,6.0,['receiving_and_rushing']
BrowJo02,2019,9.0,['receiving_and_rushing']
BrowJo02,2020,4.0,['receiving_and_rushing']
BrowJo02,2021,0.0,"['receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing']"
BrowJo02,2022,0.0,['receiving_and_rushing']
BrowJo03,2020,0.0,"['kicking', 'scoring']"
BrowJu00,2014,1.0,"['receiving_and_rushing', 'snap_counts']"
BrowKe01,2014,0.0,['games_played']
BrowKo00,2015,0.0,['snap_counts']
BrowKy00,2019,1.0,['defense']
BrowKy00,2021,0.0,['defense']
BrowLe20,2007,6.0,['defense']
BrowLe20,2008,9.0,['defense']
BrowLe20,2009,8.0,['defense']
BrowLe20,2010,5.0,"['defense', 'scoring']"
BrowLe20,2011,7.0,['defense']
BrowLe20,2013,2.0,['defense']
BrowMa00,2013,3.0,"['receiving_and_rushing', 'scoring']"
BrowMa00,2014,2.0,['receiving_and_rushing']
BrowMa00,2015,1.0,['receiving_and_rushing']
BrowMa01,2015,7.0,['defense']
BrowMa01,2016,8.0,['defense']
BrowMa01,2017,7.0,['defense']
BrowMa01,2018,7.0,['defense']
BrowMa01,2019,7.0,['defense']
BrowMa01,2020,7.0,['defense']
BrowMa01,2021,7.0,['defense']
BrowMa02,2016,1.0,['rushing_and_receiving']
BrowMa02,2017,0.0,"['rushing_and_receiving', 'rushing_and_receiving', 'rushing_and_receiving', 'returns']"
BrowMa03,2015,0.0,['rushing_and_receiving']
BrowMa03,2016,0.0,['rushing_and_receiving']
BrowMa03,2017,2.0,['rushing_and_receiving']
BrowMa03,2018,2.0,['rushing_and_receiving']
BrowMa03,2019,2.0,['rushing_and_receiving']
BrowMa03,2020,3.0,['rushing_and_receiving']
BrowMa03,2021,1.0,['rushing_and_receiving']
BrowMa03,2022,1.0,['rushing_and_receiving']
BrowMa04,2019,8.0,['receiving_and_rushing']
BrowMa04,2020,9.0,['receiving_and_rushing']
BrowMa04,2021,8.0,['receiving_and_rushing']
BrowMa04,2022,6.0,['receiving_and_rushing']
BrowMa04,2023,6.0,['receiving_and_rushing']
BrowMi00,2012,0.0,['receiving_and_rushing']
BrowMi00,2013,3.0,['receiving_and_rushing']
BrowMi00,2014,1.0,"['receiving_and_rushing', 'returns']"
BrowMi01,2019,1.0,['snap_counts']
BrowMi02,2022,0.0,['defense']
BrowMi02,2023,1.0,['defense']
BrowMo00,2022,1.0,['defense']
BrowMo00,2023,2.0,['defense']
BrowNo00,2017,0.0,['receiving_and_rushing']
BrowNo00,2018,0.0,['receiving_and_rushing']
BrowNo00,2020,1.0,['receiving_and_rushing']
BrowNo00,2021,2.0,['receiving_and_rushing']
BrowNo00,2022,6.0,['receiving_and_rushing']
BrowNo00,2023,5.0,['receiving_and_rushing']
BrowOm00,2012,1.0,"['defense', 'snap_counts']"
BrowOm00,2013,0.0,"['defense', 'snap_counts']"
BrowOr00,2018,6.0,['snap_counts']
BrowOr00,2023,9.0,['snap_counts']
BrowPh00,2014,4.0,"['receiving_and_rushing', 'returns']"
BrowPh00,2015,5.0,['receiving_and_rushing']
BrowPh00,2016,2.0,['receiving_and_rushing']
BrowPh01,2017,0.0,['receiving_and_rushing']
BrowPh01,2019,0.0,['receiving_and_rushing']
BrowPh01,2020,1.0,['receiving_and_rushing']
BrowPh01,2021,1.0,['receiving_and_rushing']
BrowPh01,2022,0.6666666666666666,"['receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing']"
BrowPh01,2023,1.0,['receiving_and_rushing']
BrowPr00,2014,9.0,['defense']
BrowPr00,2015,9.0,['defense']
BrowPr00,2016,7.0,['defense']
BrowPr00,2017,6.0,['defense']
BrowPr00,2018,3.0,['defense']
BrowPr00,2019,2.6666666666666665,"['defense', 'defense', 'defense']"
BrowRo05,2005,8.0,['rushing_and_receiving']
BrowRo05,2006,7.0,['rushing_and_receiving']
BrowRo05,2007,7.0,['rushing_and_receiving']
BrowRo05,2008,9.0,['rushing_and_receiving']
BrowRo05,2009,5.0,['rushing_and_receiving']
BrowRo05,2010,4.0,['rushing_and_receiving']
BrowRo05,2011,1.0,['rushing_and_receiving']
BrowRo05,2012,4.0,['rushing_and_receiving']
BrowRo05,2013,2.0,['rushing_and_receiving']
BrowRo05,2014,0.6666666666666666,"['rushing_and_receiving', 'rushing_and_receiving', 'rushing_and_receiving']"
BrowSe00,2010,1.0,['defense']
BrowSe00,2011,2.0,['defense']
BrowSe00,2012,1.0,"['defense', 'snap_counts']"
BrowSe00,2013,1.0,"['defense', 'snap_counts']"
BrowSe00,2014,4.0,"['defense', 'snap_counts']"
BrowSe00,2015,2.0,"['defense', 'snap_counts']"
BrowSe00,2016,0.0,"['defense', 'snap_counts']"
BrowSp00,2021,6.0,"['defense', 'snap_counts']"
BrowSp00,2022,9.0,"['defense', 'snap_counts']"
BrowSp00,2023,10.0,"['defense', 'snap_counts']"
BrowSp01,2021,0.0,['rushing_and_receiving']
BrowSp01,2022,0.0,['rushing_and_receiving']
BrowSt99,2010,1.0,['defense']
BrowSt99,2011,0.0,['defense']
BrowSt99,2012,6.0,"['defense', 'snap_counts']"
BrowSt99,2014,3.0,"['defense', 'snap_counts']"
BrowSy00,2023,2.0,['defense']
BrowTa99,2007,1.0,['defense']
BrowTa99,2008,2.0,['defense']
BrowTa99,2009,3.0,['defense']
BrowTa99,2010,1.0,"['defense', 'scoring']"
BrowTa99,2011,6.0,['defense']
BrowTa99,2012,4.0,['defense']
BrowTa99,2013,4.0,['defense']
BrowTa99,2014,5.0,['defense']
BrowTa99,2015,1.0,['defense']
BrowTo01,2018,1.0,['defense']
BrowTo01,2019,0.0,['defense']
BrowTo01,2020,1.0,['defense']
BrowTo01,2022,1.0,['defense']
BrowTo01,2023,1.0,['defense']
BrowTo03,2020,0.0,['games_played']
BrowTr02,2015,1.0,['snap_counts']
BrowTr02,2016,7.0,['snap_counts']
BrowTr02,2017,5.0,['snap_counts']
BrowTr02,2018,9.0,['snap_counts']
BrowTr02,2020,3.0,['snap_counts']
BrowTr02,2021,5.0,['snap_counts']
BrowTr02,2022,7.0,['snap_counts']
BrowTr02,2023,2.0,['snap_counts']
BrowTr03,2021,1.0,['defense']
BrowTr03,2022,0.0,['defense']
BrowTr03,2023,3.0,['defense']
BrowVi00,2011,3.0,"['receiving_and_rushing', 'scoring']"
BrowVi00,2013,5.0,"['receiving_and_rushing', 'scoring']"
BrowVi00,2014,1.0,['receiving_and_rushing']
BrowVi00,2015,0.0,['receiving_and_rushing']
BrowZa00,2012,7.0,['defense']
BrowZa00,2013,7.0,['defense']
BrowZa00,2014,0.0,['defense']
BrowZa00,2015,4.0,['defense']
BrowZa00,2016,12.0,['defense']
BrowZa00,2017,7.0,['defense']
BrowZa00,2018,6.0,['defense']
BrowZa00,2019,3.0,['defense']
BroyRy00,2012,2.0,['receiving_and_rushing']
BroyRy00,2013,1.0,"['receiving_and_rushing', 'returns']"
BroyRy00,2014,0.0,['receiving_and_rushing']
BrunDa00,2019,5.0,['snap_counts']
BrunDa00,2020,7.0,['snap_counts']
BrunDa00,2021,7.0,['snap_counts']
BrunDa00,2022,2.0,['snap_counts']
BrunDa00,2023,5.0,['snap_counts']
BrunTJ00,2020,0.0,['snap_counts']
BrutDa99,2009,1.0,['defense']
BrutDa99,2010,2.0,['defense']
BrutDa99,2011,1.0,['defense']
BrutDa99,2012,1.0,"['defense', 'snap_counts']"
BrutDa99,2013,1.0,"['defense', 'snap_counts']"
BrutDa99,2014,1.0,"['defense', 'snap_counts']"
BrutDa99,2015,3.0,"['defense', 'snap_counts']"
BrutDa99,2016,1.0,"['defense', 'snap_counts']"
BryaAr00,2013,1.0,"['defense', 'snap_counts']"
BryaAr00,2014,1.0,"['defense', 'snap_counts']"
BryaAr00,2015,2.0,"['defense', 'snap_counts']"
BryaAr00,2016,1.0,"['defense', 'snap_counts']"
BryaAu00,2019,0.0,['defense']
BryaAu00,2020,1.0,['defense']
BryaAu00,2021,3.0,['defense']
BryaAu00,2022,1.0,['defense']
BryaAu00,2023,0.0,['defense']
BryaBr00,2019,0.0,['defense']
BryaBr00,2020,0.0,['defense']
BryaBr00,2021,0.0,['defense']
BryaBr00,2022,0.0,['defense']
BryaC.00,2015,1.0,['snap_counts']
BryaC.00,2016,0.0,['snap_counts']
BryaCo00,2011,0.0,['defense']
BryaCo00,2013,2.0,"['defense', 'snap_counts']"
BryaCo00,2014,2.0,"['defense', 'snap_counts']"
BryaCo00,2015,6.0,"['defense', 'snap_counts']"
BryaCo00,2016,2.0,"['defense', 'snap_counts']"
BryaCo01,2022,2.0,['defense']
BryaCo01,2023,1.0,['defense']
BryaDe00,2009,2.0,['defense']
BryaDe00,2010,1.0,['defense']
BryaDe00,2011,5.0,['defense']
BryaDe00,2012,4.0,"['defense', 'snap_counts']"
BryaDe00,2013,5.0,"['defense', 'snap_counts']"
BryaDe00,2014,8.0,"['defense', 'snap_counts']"
BryaDe00,2015,6.0,"['defense', 'snap_counts']"
BryaDe01,2010,7.0,['receiving_and_rushing']
BryaDe01,2011,8.0,['receiving_and_rushing']
BryaDe01,2012,11.0,['receiving_and_rushing']
BryaDe01,2013,12.0,['receiving_and_rushing']
BryaDe01,2014,14.0,['receiving_and_rushing']
BryaDe01,2015,2.0,['receiving_and_rushing']
BryaDe01,2016,8.0,['receiving_and_rushing']
BryaDe01,2017,8.0,['receiving_and_rushing']
BryaDe01,2020,1.0,['receiving_and_rushing']
BryaHa00,2020,2.0,['receiving_and_rushing']
BryaHa00,2021,2.0,['receiving_and_rushing']
BryaHa00,2022,2.0,['receiving_and_rushing']
BryaHa00,2023,1.0,['receiving_and_rushing']
BryaHu02,2020,0.0,['receiving_and_rushing']
BryaMa00,2014,5.0,['receiving_and_rushing']
BryaMa00,2015,7.0,['receiving_and_rushing']
BryaMa00,2017,6.0,['receiving_and_rushing']
BryaMa00,2018,2.0,['receiving_and_rushing']
BryaMy01,2020,1.0,['defense']
BryaMy01,2021,2.0,['defense']
BryaMy01,2022,3.0,['defense']
BryaMy01,2023,4.0,['defense']
BryaRe99,2008,0.0,['defense']
BryaRe99,2009,1.0,['defense']
BryaRe99,2010,3.0,['defense']
BryaRe99,2011,8.0,"['defense', 'scoring']"
BryaRe99,2012,8.0,['defense']
BryaRe99,2013,8.0,['defense']
BryaRe99,2014,6.0,['defense']
BryaRe99,2015,0.0,['defense']
BryaTa00,2018,2.0,['defense']
BryaTa00,2019,4.0,['defense']
BryaTa00,2020,4.0,['defense']
BryaTa00,2021,1.0,['defense']
BryaTa00,2022,6.0,['defense']
BryaTa00,2023,4.0,['defense']
BryaVe00,2019,0.0,['receiving_and_rushing']
BucaDe00,2014,4.0,['defense']
BucaDe00,2015,9.0,['defense']
BucaDe00,2016,7.0,['defense']
BucaDe00,2017,6.0,['defense']
BucaDe00,2018,6.0,['defense']
BucaDe00,2019,2.0,"['defense', 'defense', 'defense']"
BuchMi00,2013,2.0,"['defense', 'snap_counts']"
BuchMi00,2014,0.0,"['defense', 'snap_counts']"
BuckDe00,2016,7.0,['defense']
BuckDe00,2017,7.0,['defense']
BuckDe00,2018,10.0,['defense']
BuckDe00,2019,16.0,['defense']
BuckDe00,2020,15.0,['defense']
BuckDe00,2021,9.0,['defense']
BuckDe00,2022,8.0,['defense']
BuckDe00,2023,10.0,['defense']
BuggIs00,2019,1.0,['defense']
BuggIs00,2020,1.0,['defense']
BuggIs00,2021,3.0,['defense']
BuggIs00,2022,5.0,['defense']
BuggIs00,2023,2.0,['defense']
BulaBr20,2010,7.0,['defense']
BulaBr20,2011,9.0,['defense']
BulaBr20,2012,5.0,"['defense', 'snap_counts']"
BulaBr20,2014,9.0,"['defense', 'snap_counts']"
BulaBr20,2015,6.0,"['defense', 'snap_counts']"
BulaBr20,2016,10.0,"['defense', 'snap_counts']"
BulaBr20,2017,3.0,"['defense', 'snap_counts']"
BulaBr20,2018,6.0,"['defense', 'snap_counts']"
BulaBr20,2019,8.0,"['defense', 'snap_counts']"
BulaBr20,2020,5.0,"['defense', 'snap_counts']"
BulaBr20,2021,1.0,"['defense', 'snap_counts']"
BullJo00,2016,2.0,['defense']
BullJo00,2017,3.0,['defense']
BullJo00,2018,2.0,['defense']
BullJo00,2019,2.0,['defense']
BullJo00,2020,0.0,['defense']
BullJo00,2021,2.0,['defense']
BullJo00,2022,3.0,['defense']
BullJo00,2023,7.0,['defense']
BullMa00,2014,0.0,"['defense', 'snap_counts']"
BullMa00,2015,2.0,"['defense', 'snap_counts']"
BullMa00,2016,3.0,"['defense', 'snap_counts']"
BullRa00,2013,1.0,"['kicking', 'scoring']"
BullRa00,2014,3.0,"['kicking', 'scoring']"
BullRa00,2015,0.75,"['kicking', 'kicking', 'kicking', 'scoring']"
BullRa00,2016,0.0,"['kicking', 'kicking', 'kicking', 'kicking', 'scoring']"
BullRa00,2017,3.0,"['kicking', 'scoring']"
BullRa00,2018,3.0,"['kicking', 'scoring']"
BullRa00,2019,4.0,"['kicking', 'scoring']"
BullRa00,2020,2.0,"['kicking', 'scoring']"
BullRa00,2021,3.0,"['kicking', 'scoring']"
BullRa00,2022,3.0,"['kicking', 'scoring']"
BullRa00,2023,1.0,"['kicking', 'scoring']"
BullRi00,2017,0.0,['defense']
BullRi00,2018,2.0,['defense']
BundMa00,2017,0.0,['snap_counts']
BunkBr20,2006,1.0,['defense']
BunkBr20,2007,8.0,['defense']
BunkBr20,2008,9.0,['defense']
BunkBr20,2009,6.0,['defense']
BunkBr20,2010,3.0,['defense']
BunkBr20,2011,6.0,['defense']
BunkBr20,2012,5.0,"['defense', 'snap_counts']"
BunkBr20,2013,5.0,"['defense', 'snap_counts']"
BunkBr20,2014,4.0,"['defense', 'snap_counts']"
BuntIa00,2021,0.0,['games_played']
BuntSe00,2019,4.0,['defense']
BuntSe00,2020,5.0,['defense']
BuntSe00,2021,3.0,['defense']
BuntSe00,2022,3.0,['defense']
BuntSe00,2023,6.0,['defense']
BurbAa00,2016,1.0,"['receiving_and_rushing', 'returns']"
BurfSp00,2022,7.0,['snap_counts']
BurfSp00,2023,6.0,['snap_counts']
BurfVo00,2012,8.0,['defense']
BurfVo00,2013,18.0,['defense']
BurfVo00,2014,3.0,['defense']
BurfVo00,2015,6.0,['defense']
BurfVo00,2016,7.0,['defense']
BurfVo00,2017,5.0,['defense']
BurfVo00,2018,2.0,['defense']
BurfVo00,2019,2.0,['defense']
BurgJa01,2017,4.0,['defense']
BurgJa01,2018,1.0,['defense']
BurgJa01,2019,6.0,['defense']
BurgJa01,2020,0.0,['defense']
BurgTe00,2020,0.0,['defense']
BurgTe00,2021,1.0,['defense']
BurgTe00,2022,0.6666666666666666,"['defense', 'defense', 'defense']"
BurgTe00,2023,1.0,['defense']
BurkBr00,2016,0.0,"['rushing_and_receiving', 'snap_counts']"
BurkOr00,2018,3.0,['defense']
BurkOr00,2019,1.0,['defense']
BurkOr00,2020,1.0,['defense']
BurkOr00,2021,2.0,['defense']
BurkOr00,2022,2.0,['defense']
BurkOr00,2023,3.0,['defense']
BurkRe00,2013,0.0,['rushing_and_receiving']
BurkRe00,2014,1.0,['rushing_and_receiving']
BurkRe00,2015,1.0,['rushing_and_receiving']
BurkRe00,2016,3.0,['rushing_and_receiving']
BurkRe00,2017,5.0,['rushing_and_receiving']
BurkRe00,2018,2.0,['rushing_and_receiving']
BurkRe00,2019,4.0,['rushing_and_receiving']
BurkRe00,2020,3.0,['rushing_and_receiving']
BurkRe00,2021,3.0,['rushing_and_receiving']
BurkRe00,2022,2.0,['rushing_and_receiving']
BurkTr00,2022,4.0,['receiving_and_rushing']
BurkTr00,2023,2.0,['receiving_and_rushing']
BurlMa00,2014,1.0,"['defense', 'snap_counts']"
BurlMa00,2015,2.0,"['defense', 'snap_counts']"
BurlMa00,2016,1.0,"['defense', 'snap_counts']"
BurlMa00,2017,0.0,"['defense', 'snap_counts']"
BurlNa00,2003,5.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2004,11.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2005,3.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2006,3.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2007,7.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2008,0.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2009,6.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2010,6.0,"['receiving_and_rushing', 'returns']"
BurlNa00,2011,7.0,['receiving_and_rushing']
BurlNa00,2012,2.0,['receiving_and_rushing']
BurlNa00,2013,4.0,['receiving_and_rushing']
BurnAm00,2023,1.0,['defense']
BurnAr00,2016,5.0,['defense']
BurnAr00,2017,6.0,['defense']
BurnAr00,2018,3.0,['defense']
BurnAr00,2019,1.0,['defense']
BurnAr00,2021,2.0,['defense']
BurnAr00,2022,0.0,['defense']
BurnAr00,2023,1.0,['defense']
BurnBr00,2019,4.0,['defense']
BurnBr00,2020,6.0,['defense']
BurnBr00,2021,10.0,['defense']
BurnBr00,2022,11.0,['defense']
BurnBr00,2023,8.0,['defense']
BurnDe00,2018,1.0,['receiving_and_rushing']
BurnDe00,2019,0.0,['receiving_and_rushing']
BurnDe00,2020,0.0,['receiving_and_rushing']
BurnKa00,2012,0.0,"['defense', 'snap_counts']"
BurnKa00,2013,1.0,"['defense', 'snap_counts']"
BurnKa00,2014,0.0,"['defense', 'snap_counts']"
BurnKe20,2005,1.0,['defense']
BurnKe20,2006,2.0,"['defense', 'scoring']"
BurnKe20,2007,2.0,['defense']
BurnKe20,2008,3.0,['defense']
BurnKe20,2009,4.0,['defense']
BurnKe20,2010,9.0,"['defense', 'scoring']"
BurnKe20,2011,10.0,"['defense', 'scoring']"
BurnKe20,2012,8.0,['defense']
BurnKe20,2013,7.0,['defense']
BurnMo99,2010,2.0,['defense']
BurnMo99,2011,5.0,['defense']
BurnMo99,2012,6.0,['defense']
BurnMo99,2013,5.0,['defense']
BurnMo99,2014,5.0,['defense']
BurnMo99,2015,4.0,['defense']
BurnMo99,2016,5.0,['defense']
BurnMo99,2017,3.0,['defense']
BurnMo99,2018,1.0,['defense']
BurnMo99,2019,3.0,['defense']
BurrBe00,2019,1.0,"['defense', 'snap_counts']"
BurrBe00,2020,1.0,"['defense', 'snap_counts']"
BurrJo01,2020,7.0,['passing']
BurrJo01,2021,15.0,['passing']
BurrJo01,2022,17.0,['passing']
BurrJo01,2023,8.0,['passing']
BurrJu00,2016,1.0,['defense']
BurrJu00,2017,2.0,['defense']
BurrJu00,2018,0.0,"['defense', 'defense', 'defense']"
BurrJu00,2019,4.0,['defense']
BurrJu00,2020,4.0,['defense']
BurrJu00,2021,3.0,['defense']
BurrJu00,2022,1.0,['defense']
BurrMi00,2012,6.0,"['defense', 'snap_counts']"
BurrMi00,2013,1.0,"['defense', 'snap_counts']"
BurrMi00,2014,7.0,"['defense', 'snap_counts']"
BursIs01,2014,0.0,['returns']
BursIs01,2016,0.0,['returns']
BurtBr00,2011,1.0,['defense']
BurtBr00,2012,0.0,"['defense', 'snap_counts']"
BurtBr00,2013,0.0,"['defense', 'defense', 'defense', 'snap_counts']"
BurtDe00,2018,0.0,"['defense', 'defense', 'defense']"
BurtDe00,2019,0.0,['defense']
BurtDe00,2020,0.0,['defense']
BurtDe00,2021,0.0,['defense']
BurtMi00,2015,0.0,['rushing_and_receiving']
BurtMi00,2016,0.0,['rushing_and_receiving']
BurtMi00,2017,0.0,['rushing_and_receiving']
BurtMi00,2018,0.0,['rushing_and_receiving']
BurtMi00,2019,0.0,['rushing_and_receiving']
BurtMi00,2020,0.0,['rushing_and_receiving']
BurtMi00,2021,0.0,['rushing_and_receiving']
BurtMi00,2022,0.0,['rushing_and_receiving']
BurtMi00,2023,0.0,['rushing_and_receiving']
BurtSt00,2011,0.0,['receiving_and_rushing']
BurtSt00,2012,0.0,['receiving_and_rushing']
BurtSt00,2013,0.0,"['receiving_and_rushing', 'returns']"
BurtTr01,2014,0.0,['receiving_and_rushing']
BurtTr01,2015,0.0,['receiving_and_rushing']
BurtTr01,2016,3.0,['receiving_and_rushing']
