team_id,season,event_date,rating,team_rating
cin,2013,2013-11-17,115.70784,170.0816266666667
jax,2013,2013-11-17,118.95074000000001,131.54593
nor,2013,2013-11-17,166.91602,178.31244333333333
rav,2013,2013-11-17,154.21112000000002,130.19311000000002
buf,2013,2013-11-17,151.88682,133.53752666666668
min,2013,2013-11-17,154.44026,123.57762666666667
mia,2013,2013-11-17,141.59703000000002,133.92913000000001
gnb,2013,2013-11-17,139.45942,162.37996666666666
sfo,2013,2013-11-17,106.49436,136.69382000000004
kan,2013,2013-11-17,143.85001,145.04127333333335
det,2013,2013-11-17,156.37141,174.38917666666666
nyj,2013,2013-11-17,119.16126,158.07483
crd,2013,2013-11-17,179.97246,137.60943333333333
pit,2013,2013-11-17,165.36508,153.98593333333335
nwe,2013,2013-11-18,155.30575000000002,137.56775333333334
car,2013,2013-11-18,135.17161000000002,152.95162333333334
atl,2013,2013-11-21,159.92383,124.21856666666667
nor,2013,2013-11-21,138.42031,180.12704
nyg,2013,2013-11-24,143.34731,153.72876
rai,2013,2013-11-24,128.74858,153.73211
rav,2013,2013-11-24,153.71833999999998,137.27534333333332
jax,2013,2013-11-24,153.46527,129.20429666666666
den,2013,2013-11-24,174.15696,152.65887999999998
kan,2013,2013-11-24,150.09120000000001,141.98427666666666
det,2013,2013-11-24,163.10587,167.81938333333335
oti,2013,2013-11-24,175.12222,140.7040266666667
chi,2013,2013-11-24,177.90261999999998,153.69603666666669
htx,2013,2013-11-24,114.35271,153.15495333333334
car,2013,2013-11-24,135.56912,146.53982333333332
ram,2013,2013-11-24,129.33285,155.46385
dal,2013,2013-11-24,136.97191,117.94736333333333
nwe,2013,2013-11-24,174.00476,150.17407666666668
crd,2013,2013-11-24,176.00288,151.27025
clt,2013,2013-11-24,106.43131,145.71681
gnb,2013,2013-11-24,180.33948,144.44082666666668
min,2013,2013-11-24,187.984,143.71381666666665
nyj,2013,2013-11-24,110.59751,131.95624666666666
mia,2013,2013-11-24,145.18169,130.81963333333334
tam,2013,2013-11-24,119.09313,154.50747333333334
sdg,2013,2013-11-24,172.19212000000002,157.5085466666667
pit,2013,2013-11-24,150.33173,163.00904000000003
cle,2013,2013-11-24,141.25545000000002,140.57133333333334
was,2013,2013-11-25,114.45373000000001,179.28311333333332
sfo,2013,2013-11-25,143.68019,118.73749666666669
rav,2013,2013-11-28,140.59654,144.05696666666668
pit,2013,2013-11-28,144.34104,156.09754999999998
rai,2013,2013-11-28,132.72852,129.74011000000002
gnb,2013,2013-11-28,80.143,162.55585
det,2013,2013-11-28,206.58903,153.51664666666667
dal,2013,2013-11-28,151.73185,124.22235666666667
buf,2013,2013-12-01,134.63862,140.62150666666668
ram,2013,2013-12-01,128.62732,144.0687466666667
chi,2013,2013-12-01,178.52201,156.9969933333333
mia,2013,2013-12-01,189.82809,133.28735000000003
jax,2013,2013-12-01,141.42179000000002,131.96621333333334
min,2013,2013-12-01,192.08367,154.77590666666666
sfo,2013,2013-12-01,153.29085,118.79357000000003
cin,2013,2013-12-01,142.26763,160.01387000000003
car,2013,2013-12-01,169.23387,135.37407
htx,2013,2013-12-01,139.9432,129.71641666666667
nyg,2013,2013-12-01,132.78334,146.2572933333333
oti,2013,2013-12-01,153.91076,154.00487
was,2013,2013-12-01,144.46499,151.99483333333333
den,2013,2013-12-01,169.58687,154.51584666666668
cle,2013,2013-12-01,160.20548,145.18722666666667
kan,2013,2013-12-01,165.33873,138.4921
atl,2013,2013-12-01,181.46896,138.86055333333334
nyj,2013,2013-12-01,90.04916,122.99890333333333
sdg,2013,2013-12-01,144.54202,166.46011333333334
phi,2013,2013-12-01,137.65074,144.77651
nwe,2013,2013-12-01,177.07617000000002,170.87254
crd,2013,2013-12-01,149.38927,167.45203
clt,2013,2013-12-01,119.95073000000001,139.87764
tam,2013,2013-12-01,110.15069,140.76224333333334
sea,2013,2013-12-02,169.02131,153.50309000000001
nor,2013,2013-12-02,109.80335000000001,173.7764533333333
htx,2013,2013-12-05,171.28367,134.59220333333334
jax,2013,2013-12-05,115.19892,137.94593333333336
nyj,2013,2013-12-08,142.62132,106.60264333333333
