index,player_id,table,season,AV
0,AaitIs00,snap_counts,2013,0.0
1,AbanIs00,rushing_and_receiving,2023,1
2,AbbrJa00,receiving_and_rushing,2015,1.0
3,AbbrJa00,receiving_and_rushing,2016,0.0
4,AbbrJa00,receiving_and_rushing,2017,0.0
5,AbbrJa00,returns,2015,1
6,AbdeMe00,snap_counts,2016,0.0
7,AbduAm00,rushing_and_receiving,2015,5.0
8,AbduAm00,rushing_and_receiving,2016,1.0
9,AbduAm00,rushing_and_receiving,2017,5.0
10,AbduAm00,rushing_and_receiving,2018,0.0
11,AbduAm00,rushing_and_receiving,2018,0.0
12,AbduAm00,rushing_and_receiving,2018,0.0
13,AbduAm00,rushing_and_receiving,2019,2.0
14,AbduAm00,rushing_and_receiving,2020,1.0
15,AbduAm00,rushing_and_receiving,2021,3.0
16,AbduAm00,rushing_and_receiving,2021,0.0
17,AbduAm00,rushing_and_receiving,2021,3.0
18,AbduAm00,rushing_and_receiving,2022,2.0
19,AbduAm00,rushing_and_receiving,2023,2.0
20,AbduHu99,defense,2008,1.0
21,AbduHu99,defense,2009,1.0
22,AbduHu99,defense,2010,6.0
23,AbduHu99,defense,2011,2.0
24,AbduHu99,defense,2013,2.0
25,AbduHu99,defense,2014,6.0
26,AbduHu99,defense,2015,2.0
27,AbduHu99,scoring,2013,2
28,AbduHu99,scoring,2014,6
29,AbduIs00,defense,2011,1.0
30,AbduIs00,defense,2012,2.0
31,AbduIs00,defense,2013,1.0
32,AbduIs00,defense,2014,2.0
33,AbduIs00,defense,2015,3.0
34,AbduIs00,defense,2016,5.0
35,AbduIs00,snap_counts,2012,2.0
36,AbduIs00,snap_counts,2013,1.0
37,AbduIs00,snap_counts,2014,2.0
38,AbduIs00,snap_counts,2015,3.0
39,AbduIs00,snap_counts,2016,5.0
40,AbduYa00,defense,2023,0.0
41,AberMi00,defense,2022,0.0
42,AberMi00,defense,2023,1.0
43,AbouOd00,snap_counts,2014,5.0
44,AbouOd00,snap_counts,2015,2.0
45,AbouOd00,snap_counts,2016,1.0
46,AbouOd00,snap_counts,2017,4.0
47,AbouOd00,snap_counts,2018,2.0
48,AbouOd00,snap_counts,2019,1.0
49,AbouOd00,snap_counts,2020,4.0
50,AbouOd00,snap_counts,2021,2.0
51,AbouOd00,snap_counts,2022,3.0
52,AbraDe00,games_played,2020,0
53,AbraJo00,defense,2000,1.0
54,AbraJo00,defense,2001,16.0
55,AbraJo00,defense,2002,9.0
56,AbraJo00,defense,2003,3.0
57,AbraJo00,defense,2004,11.0
58,AbraJo00,defense,2005,6.0
59,AbraJo00,defense,2006,3.0
60,AbraJo00,defense,2007,7.0
61,AbraJo00,defense,2008,13.0
62,AbraJo00,defense,2009,7.0
63,AbraJo00,defense,2010,16.0
64,AbraJo00,defense,2011,8.0
65,AbraJo00,defense,2012,8.0
66,AbraJo00,defense,2013,9.0
67,AbraJo00,defense,2014,0.0
68,AbraJo01,defense,2019,0.0
69,AbraJo01,defense,2020,5.0
70,AbraJo01,defense,2021,4.0
71,AbraJo01,defense,2022,3.0
72,AbraJo01,defense,2022,2.0
73,AbraJo01,defense,2022,0.0
74,AbraJo01,defense,2022,1.0
75,AbraJo01,defense,2023,2.0
76,AchaDe00,rushing_and_receiving,2023,7.0
77,AchoEm00,defense,2013,0
78,AchoEm00,defense,2014,2
79,AchoEm00,snap_counts,2013,0.0
80,AchoEm00,snap_counts,2014,2.0
81,AchoSa00,defense,2011,6.0
82,AchoSa00,defense,2012,9.0
83,AchoSa00,defense,2013,1.0
84,AchoSa00,defense,2014,4.0
85,AchoSa00,defense,2015,4.0
86,AchoSa00,defense,2016,3.0
87,AchoSa00,defense,2017,6.0
88,AchoSa00,defense,2018,0.0
89,AchoSa00,defense,2019,1.0
90,AckeKe00,defense,2015,5.0
91,AckeKe00,defense,2016,1.0
92,AckeKe00,defense,2017,2.0
93,AckeKe00,snap_counts,2015,5.0
94,AckeKe00,snap_counts,2016,1.0
95,AckeKe00,snap_counts,2017,2.0
96,AdamAn00,defense,2016,5.0
97,AdamAn00,defense,2017,2.0
98,AdamAn00,defense,2018,2.0
99,AdamAn00,defense,2019,4.0
100,AdamAn00,defense,2020,1.0
101,AdamAn00,defense,2021,2.0
102,AdamAn00,defense,2022,5.0
103,AdamAn00,defense,2023,0.0
104,AdamDa01,receiving_and_rushing,2014,5.0
105,AdamDa01,receiving_and_rushing,2015,4.0
106,AdamDa01,receiving_and_rushing,2016,10.0
107,AdamDa01,receiving_and_rushing,2017,8.0
108,AdamDa01,receiving_and_rushing,2018,10.0
109,AdamDa01,receiving_and_rushing,2019,9.0
110,AdamDa01,receiving_and_rushing,2020,16.0
111,AdamDa01,receiving_and_rushing,2021,15.0
112,AdamDa01,receiving_and_rushing,2022,14.0
113,AdamDa01,receiving_and_rushing,2023,10.0
114,AdamJa00,defense,2017,7.0
115,AdamJa00,defense,2018,10.0
116,AdamJa00,defense,2019,14.0
117,AdamJa00,defense,2020,9.0
118,AdamJa00,defense,2021,5.0
119,AdamJa00,defense,2022,0.0
120,AdamJa00,defense,2023,2.0
121,AdamJe00,games_played,2014,0
122,AdamJe00,games_played,2015,1
123,AdamJe01,receiving_and_rushing,2016,1.0
124,AdamJe01,receiving_and_rushing,2017,1.0
125,AdamJe01,receiving_and_rushing,2019,0.0
126,AdamJe01,scoring,2016,1
127,AdamJo02,games_played,2013,0
128,AdamJo03,rushing_and_receiving,2018,3.0
129,AdamJo03,rushing_and_receiving,2019,0.0
130,AdamJo03,rushing_and_receiving,2020,1.0
131,AdamJo03,rushing_and_receiving,2021,0.0
132,AdamKy00,receiving_and_rushing,2011,0.0
133,AdamKy00,receiving_and_rushing,2012,0.0
134,AdamKy00,receiving_and_rushing,2013,0.0
135,AdamKy00,receiving_and_rushing,2013,0.0
136,AdamKy00,receiving_and_rushing,2013,0.0
137,AdamKy00,returns,2011,0
138,AdamKy00,returns,2012,0
139,AdamMa00,defense,2018,6.0
140,AdamMa00,defense,2019,2.0
141,AdamMa00,defense,2020,1.0
142,AdamMa00,defense,2021,1.0
143,AdamMa00,defense,2022,2.0
144,AdamMa00,defense,2023,2.0
145,AdamMi02,snap_counts,2012,3.0
146,AdamMi02,snap_counts,2013,5.0
147,AdamMi02,snap_counts,2014,3.0
148,AdamMi02,snap_counts,2016,1.0
149,AdamMi21,defense,2004,1.0
150,AdamMi21,defense,2005,5.0
151,AdamMi21,defense,2006,3.0
152,AdamMi21,defense,2007,1.0
153,AdamMi21,defense,2008,3.0
154,AdamMi21,defense,2009,4.0
155,AdamMi21,defense,2010,2.0
156,AdamMi21,defense,2011,8.0
157,AdamMi21,defense,2012,6.0
158,AdamMi21,defense,2013,4.0
159,AdamMi21,defense,2014,10.0
160,AdamMi21,defense,2015,9.0
161,AdamMi21,defense,2016,6.0
162,AdamMi21,defense,2017,7.0
163,AdamMi21,defense,2018,6.0
164,AdamMi21,defense,2019,0.0
165,AdamMi98,defense,2007,0.0
166,AdamMi98,defense,2008,1.0
167,AdamMi98,defense,2009,1.0
168,AdamMi98,defense,2010,3.0
169,AdamMi98,defense,2011,1.0
170,AdamMi98,defense,2012,1.0
171,AdamMi98,defense,2013,0.0
172,AdamMi98,scoring,2010,3
173,AdamMo00,defense,2017,0.0
174,AdamMo00,defense,2018,2.0
175,AdamMo00,defense,2019,2.0
176,AdamMo00,defense,2020,1.0
177,AdamMo00,defense,2021,3.0
178,AdamMo00,defense,2021,1.0
179,AdamMo00,defense,2021,2.0
180,AdamMo00,defense,2022,4.0
181,AdamMo00,defense,2023,4.0
182,AdamMy00,defense,2021,0.0
183,AdamMy00,defense,2022,1.0
184,AdamMy00,defense,2023,1.0
185,AdamPh00,defense,2010,1.0
186,AdamPh00,defense,2011,1.0
187,AdamPh00,defense,2011,1.0
188,AdamPh00,defense,2011,0.0
189,AdamPh00,defense,2012,2.0
190,AdamPh00,defense,2013,2.0
191,AdamPh00,defense,2014,2.0
192,AdamPh00,defense,2015,2.0
193,AdamPh00,returns,2010,1
194,AdamPh00,returns,2012,2
195,AdamPh00,returns,2013,2
196,AdamRo01,receiving_and_rushing,2021,0
197,AdamTo03,defense,2022,1.0
198,AdamTo03,defense,2023,5.0
199,AdamTy00,defense,2016,0.0
200,AdamTy00,defense,2017,1.0
201,AdamTy00,defense,2018,0.0
202,AdamTy00,defense,2019,1.0
203,AdamTy00,defense,2020,5.0
204,AdamTy00,defense,2021,0.0
205,AdamTy00,defense,2021,0.0
206,AdamTy00,defense,2021,0.0
207,AddaJa00,defense,2013,2.0
208,AddaJa00,defense,2014,3.0
209,AddaJa00,defense,2015,4.0
210,AddaJa00,defense,2016,3.0
211,AddaJa00,defense,2017,6.0
212,AddaJa00,defense,2018,6.0
213,AddaJa00,defense,2019,2.0
214,AddaJa00,defense,2020,1.0
215,AddaJa00,defense,2021,1.0
216,AddeNa00,defense,2019,0
217,AddeNa00,defense,2020,5
218,AddeNa00,defense,2021,4
219,AddeNa00,defense,2022,5
220,AddiBr01,returns,2016,0
221,AddiJo00,receiving_and_rushing,2023,7.0
222,AddiMa00,defense,2011,0.0
223,AddiMa00,defense,2011,0.0
224,AddiMa00,defense,2011,0.0
225,AddiMa00,defense,2012,1.0
226,AddiMa00,defense,2012,0.0
227,AddiMa00,defense,2012,0.0
228,AddiMa00,defense,2012,1.0
229,AddiMa00,defense,2013,3.0
230,AddiMa00,defense,2014,2.0
231,AddiMa00,defense,2015,2.0
232,AddiMa00,defense,2016,3.0
233,AddiMa00,defense,2017,7.0
234,AddiMa00,defense,2018,7.0
235,AddiMa00,defense,2019,6.0
236,AddiMa00,defense,2020,4.0
237,AddiMa00,defense,2021,2.0
238,AddiMa00,defense,2022,1.0
239,AddiTu00,snap_counts,2022,0.0
240,AddiTu00,snap_counts,2023,0.0
241,AdebAd00,defense,2023,1.0
242,AdebPa00,defense,2021,6.0
243,AdebPa00,defense,2022,4.0
244,AdebPa00,defense,2023,7.0
245,AdebQu00,games_played,2017,0
246,AdenHa00,games_played,2020,3
247,AdenHa00,games_played,2021,4
248,AdenHa00,games_played,2022,2
249,AdenHa00,games_played,2023,0
250,AdenOl00,defense,2018,0.0
251,AdenOl00,defense,2019,1.0
252,AdenOl00,defense,2020,2.0
253,AdenOl00,defense,2021,1.0
254,AdenOl00,defense,2022,1.0
255,AdeoAa00,games_played,2020,0
256,AdjeJu00,defense,2015,2
257,AdjeJu00,defense,2016,1
258,AdjeJu00,snap_counts,2015,2.0
259,AdjeJu00,snap_counts,2016,1.0
260,AdkiNa00,receiving_and_rushing,2023,0.0
261,AdomCa00,defense,2022,1.0
262,AdomCa00,defense,2023,1.0
263,AdomCa00,snap_counts,2022,1.0
264,AdomCa00,snap_counts,2023,1.0
265,AdonDa00,returns,2013,0
266,AdonDa00,returns,2015,0
267,AghoNe00,receiving_and_rushing,2015,2.0
268,AghoNe00,receiving_and_rushing,2016,3.0
269,AghoNe00,receiving_and_rushing,2017,7.0
270,AghoNe00,receiving_and_rushing,2018,6.0
271,AghoNe00,receiving_and_rushing,2019,3.0
272,AghoNe00,receiving_and_rushing,2020,8.0
273,AghoNe00,receiving_and_rushing,2021,5.0
274,AghoNe00,receiving_and_rushing,2022,3.0
275,AghoNe00,receiving_and_rushing,2023,4.0
276,AgimMc00,defense,2020,1.0
277,AgimMc00,defense,2021,1.0
278,AgimMc00,defense,2023,0.0
279,AgneJa00,returns,2018,1
280,AgneJa00,returns,2019,3
281,AgneJa00,returns,2020,2
282,AgneJa00,returns,2021,3
283,AgneJa00,returns,2023,2
284,AgneRa00,receiving_and_rushing,2014,0
285,AgneRa00,snap_counts,2014,0.0
286,AguaRo00,kicking,2016,0
287,AguaRo00,scoring,2016,0
288,AhmeRa00,kicking,2022,0
289,AhmeRa00,snap_counts,2022,0.0
290,AhmeSa01,rushing_and_receiving,2020,2
291,AhmeSa01,rushing_and_receiving,2021,2
292,AhmeSa01,rushing_and_receiving,2022,0
293,AhmeSa01,rushing_and_receiving,2023,1
294,AikeDa00,defense,2011,1.0
295,AikeDa00,defense,2012,1.0
296,AikeDa00,defense,2013,1.0
297,AikeDa00,defense,2014,1.0
298,AikeDa00,defense,2015,0.0
299,AikeDa00,snap_counts,2012,1.0
300,AikeDa00,snap_counts,2013,1.0
301,AikeDa00,snap_counts,2014,1.0
302,AikeDa00,snap_counts,2015,0.0
303,AikeKa00,receiving_and_rushing,2011,0.0
304,AikeKa00,receiving_and_rushing,2012,0.0
305,AikeKa00,receiving_and_rushing,2014,3.0
306,AikeKa00,receiving_and_rushing,2015,6.0
307,AikeKa00,receiving_and_rushing,2016,2.0
308,AikeKa00,receiving_and_rushing,2017,1.0
309,AikeKa00,receiving_and_rushing,2018,0.0
310,AikeWa00,defense,2014,1
311,AikeWa00,defense,2015,2
312,AikeWa00,defense,2016,1
313,AikeWa00,defense,2017,1
314,AikeWa00,defense,2018,1
315,AikeWa00,defense,2019,1
316,AiyeVi00,defense,2013,0
317,AiyeVi00,snap_counts,2013,0.0
318,AiyuBr00,receiving_and_rushing,2020,6.0
319,AiyuBr00,receiving_and_rushing,2021,7.0
320,AiyuBr00,receiving_and_rushing,2022,11.0
321,AiyuBr00,receiving_and_rushing,2023,15.0
322,AjayJa00,rushing_and_receiving,2015,2.0
323,AjayJa00,rushing_and_receiving,2016,10.0
324,AjayJa00,rushing_and_receiving,2017,7.0
325,AjayJa00,rushing_and_receiving,2017,3.0
326,AjayJa00,rushing_and_receiving,2017,4.0
327,AjayJa00,rushing_and_receiving,2018,1.0
328,AjayJa00,rushing_and_receiving,2019,0.0
329,AjirSe00,receiving_and_rushing,2010,3.0
330,AjirSe00,receiving_and_rushing,2011,0.0
331,AjirSe00,receiving_and_rushing,2012,0.0
332,AjirSe00,receiving_and_rushing,2013,1.0
333,AjirSe00,receiving_and_rushing,2014,0.0
334,AjirSe00,receiving_and_rushing,2015,0.0
335,AjirSe00,returns,2015,0
336,AkerCa00,rushing_and_receiving,2020,4.0
337,AkerCa00,rushing_and_receiving,2021,0.0
338,AkerCa00,rushing_and_receiving,2022,6.0
339,AkerCa00,rushing_and_receiving,2023,1.0
340,AkerCa00,rushing_and_receiving,2023,0.0
341,AkerCa00,rushing_and_receiving,2023,1.0
342,AkerLa00,snap_counts,2021,0.0
343,akersdav01,kicking,1998,-1.0
344,akersdav01,kicking,1999,0.0
345,akersdav01,kicking,2000,4.0
346,akersdav01,kicking,2001,4.0
347,akersdav01,kicking,2002,5.0
348,akersdav01,kicking,2003,4.0
349,akersdav01,kicking,2004,5.0
350,akersdav01,kicking,2005,2.0
351,akersdav01,kicking,2006,2.0
352,akersdav01,kicking,2007,2.0
353,akersdav01,kicking,2008,3.0
354,akersdav01,kicking,2009,4.0
355,akersdav01,kicking,2010,3.0
356,akersdav01,kicking,2011,4.0
357,akersdav01,kicking,2012,-1.0
358,akersdav01,kicking,2013,2.0
359,AkinAl00,games_played,2023,0
360,AkinFr01,snap_counts,2019,0.0
361,AkinFr01,snap_counts,2020,0.0
362,AkinFr01,snap_counts,2021,0.0
363,AkinJo00,receiving_and_rushing,2018,2.0
364,AkinJo00,receiving_and_rushing,2019,4.0
365,AkinJo00,receiving_and_rushing,2020,3.0
366,AkinJo00,receiving_and_rushing,2021,2.0
367,AkinJo00,receiving_and_rushing,2022,4.0
368,AkinJo00,receiving_and_rushing,2023,1.0
369,AlakOt01,snap_counts,2020,0.0
370,AlbeBr20,defense,2008,6.0
371,AlbeBr20,defense,2009,5.0
372,AlbeBr20,defense,2010,6.0
373,AlbeBr20,defense,2011,5.0
374,AlbeBr20,defense,2012,3.0
375,AlbeBr20,defense,2013,7.0
376,AlbeBr20,defense,2014,5.0
377,AlbeBr20,defense,2015,8.0
378,AlbeBr20,defense,2016,5.0
379,AlbeBr20,snap_counts,2012,3.0
380,AlbeBr20,snap_counts,2014,5.0
381,AlbeBr20,snap_counts,2016,5.0
382,AlbrBr00,games_played,2016,0
383,AlbrBr00,games_played,2017,0
384,AlexAd00,defense,2018,1
385,AlexD.00,defense,2015,1.0
386,AlexD.00,defense,2016,4.0
387,AlexD.00,defense,2017,1.0
388,AlexD.00,defense,2018,1.0
389,AlexD.00,defense,2019,0.0
390,AlexDo01,defense,2016,1
391,AlexDo01,defense,2017,0
392,AlexDo01,snap_counts,2016,1.0
393,AlexDo01,snap_counts,2017,0.0
394,AlexFr00,defense,2012,3
395,AlexFr00,defense,2013,3
396,AlexFr00,defense,2014,0
397,AlexFr00,snap_counts,2012,3.0
398,AlexFr00,snap_counts,2013,3.0
399,AlexFr00,snap_counts,2014,0.0
400,AlexJa00,defense,2018,5.0
401,AlexJa00,defense,2019,6.0
402,AlexJa00,defense,2020,11.0
403,AlexJa00,defense,2021,1.0
404,AlexJa00,defense,2022,9.0
405,AlexJa00,defense,2023,2.0
406,AlexKw00,defense,2015,5.0
407,AlexKw00,defense,2016,9.0
408,AlexKw00,defense,2017,8.0
409,AlexKw00,defense,2018,3.0
410,AlexKw00,defense,2019,4.0
411,AlexKw00,defense,2020,7.0
412,AlexKw00,defense,2020,3.0
413,AlexKw00,defense,2020,4.0
414,AlexKw00,defense,2021,5.0
415,AlexKw00,defense,2022,6.0
416,AlexKw00,defense,2023,2.0
417,AlexLo99,defense,2007,1.0
418,AlexLo99,defense,2008,2.0
419,AlexLo99,defense,2009,2.0
420,AlexLo99,defense,2010,6.0
421,AlexLo99,defense,2011,1.0
422,AlexLo99,defense,2012,4.0
423,AlexLo99,defense,2013,1.0
424,AlexLo99,defense,2014,1.0
425,AlexLo99,defense,2015,1.0
426,AlexLo99,defense,2016,11.0
427,AlexLo99,defense,2017,5.0
428,AlexLo99,defense,2018,7.0
429,AlexLo99,defense,2019,6.0
430,AlexMa00,defense,2014,1.0
431,AlexMa00,defense,2015,3.0
432,AlexMa00,defense,2016,5.0
433,AlexMa00,defense,2017,1.0
434,AlexMa00,defense,2018,1.0
435,AlexMa00,defense,2019,1.0
436,AlexMa01,defense,2016,1.0
437,AlexMa01,defense,2017,1.0
438,AlexMa01,defense,2018,3.0
439,AlexMa01,defense,2019,2.0
440,AlexMa01,defense,2020,4.0
441,AlexMa01,defense,2021,2.0
442,AlexMa01,defense,2022,0.0
443,AlexMa02,returns,2022,0
444,AlexVa00,games_played,2016,3
445,AlexVa00,games_played,2017,3
446,AlfoDe00,defense,2022,1.0
447,AlfoDe00,defense,2023,3.0
448,AlfoMa00,returns,2015,0
449,AlfoMa00,returns,2016,0
450,AlfoRo00,defense,2013,2.0
451,AlfoRo00,defense,2014,4.0
452,AlfoRo00,defense,2015,6.0
453,AlfoRo00,defense,2016,5.0
454,AlfoRo00,defense,2017,6.0
455,AlfoRo00,defense,2018,4.0
456,AlfoRo00,defense,2021,2.0
457,AlieMo00,receiving_and_rushing,2018,1.0
458,AlieMo00,receiving_and_rushing,2019,1.0
459,AlieMo00,receiving_and_rushing,2020,4.0
460,AlieMo00,receiving_and_rushing,2021,3.0
461,AlieMo00,receiving_and_rushing,2022,1.0
462,AlieMo00,receiving_and_rushing,2023,1.0
463,AlixJo00,receiving_and_rushing,2022,0
464,AlleAn02,defense,2012,1.0
465,AlleAn02,defense,2013,4.0
466,AlleAn02,defense,2014,3.0
467,AlleAn02,defense,2016,1.0
468,AlleAn02,scoring,2013,4
469,AlleBe00,defense,2014,1.0
470,AlleBe00,defense,2015,2.0
471,AlleBe00,defense,2016,3.0
472,AlleBe00,defense,2017,3.0
473,AlleBe00,defense,2018,4.0
474,AlleBe00,defense,2019,1.0
475,AlleBr00,passing,2019,2.0
476,AlleBr00,passing,2020,2.0
477,AlleBr00,passing,2021,0.0
478,AlleBr00,passing,2022,0.0
479,AlleBr01,defense,2017,1.0
480,AlleBr01,defense,2018,0.0
481,AlleBr01,defense,2020,0.0
482,AlleBr01,defense,2021,0.0
483,AlleBr02,games_played,2018,1
484,AlleBr02,games_played,2019,5
485,AlleBr02,games_played,2021,8
486,AlleBr02,games_played,2022,3
487,AlleBr02,games_played,2023,0
488,AlleBr04,games_played,2023,0
489,AlleCh02,defense,2017,3
490,AlleCh02,defense,2018,1
491,AlleCh02,snap_counts,2017,3.0
492,AlleCh02,snap_counts,2018,1.0
493,AlleCh03,games_played,2022,0
494,AlleCo00,defense,2011,1
495,AlleCo00,defense,2012,3
496,AlleCo00,defense,2013,4
497,AlleCo00,defense,2014,3
498,AlleCo00,defense,2015,0
499,AlleCo00,scoring,2013,4
500,AlleDa01,defense,2019,0.0
501,AlleDa01,defense,2019,0.0
502,AlleDa01,defense,2019,0.0
503,AlleDa01,defense,2020,1.0
504,AlleDa01,defense,2021,1.0
505,AlleDa01,defense,2022,0.0
506,AlleDa01,defense,2022,0.0
507,AlleDa01,defense,2022,0.0
508,AlleDa02,receiving_and_rushing,2023,1.0
509,AlleDe02,returns,2023,0
510,AlleDw00,receiving_and_rushing,2012,4.0
511,AlleDw00,receiving_and_rushing,2013,0.0
512,AlleDw00,receiving_and_rushing,2014,3.0
513,AlleDw00,receiving_and_rushing,2015,1.0
514,AlleDw00,receiving_and_rushing,2016,4.0
515,AlleDw00,receiving_and_rushing,2017,1.0
516,AlleDw00,receiving_and_rushing,2018,0.0
517,AlleJa01,rushing_and_receiving,2015,5.0
518,AlleJa01,rushing_and_receiving,2016,0.0
519,AlleJa01,rushing_and_receiving,2017,7.0
520,AlleJa01,rushing_and_receiving,2018,2.0
521,AlleJa01,rushing_and_receiving,2019,0.0
522,AlleJa22,defense,2004,4.0
523,AlleJa22,defense,2005,8.0
524,AlleJa22,defense,2006,11.0
525,AlleJa22,defense,2007,17.0
526,AlleJa22,defense,2008,18.0
527,AlleJa22,defense,2009,17.0
528,AlleJa22,defense,2010,10.0
529,AlleJa22,defense,2011,14.0
530,AlleJa22,defense,2012,10.0
531,AlleJa22,defense,2013,6.0
532,AlleJa22,defense,2014,6.0
533,AlleJa22,defense,2015,6.0
534,AlleJa22,defense,2015,1.0
535,AlleJa22,defense,2015,5.0
536,AlleJa22,scoring,2010,10
537,AlleJe01,snap_counts,2012,4.0
538,AlleJe01,snap_counts,2013,7.0
539,AlleJe01,snap_counts,2014,1.0
540,AlleJe01,snap_counts,2015,5.0
541,AlleJe01,snap_counts,2016,5.0
542,AlleJe01,snap_counts,2017,5.0
543,AlleJe01,snap_counts,2018,4.0
544,AlleJe01,snap_counts,2019,0.0
545,AlleJo00,snap_counts,2014,0.0
546,AlleJo01,defense,2017,2.0
547,AlleJo01,defense,2018,8.0
548,AlleJo01,defense,2019,7.0
549,AlleJo01,defense,2020,9.0
550,AlleJo01,defense,2021,10.0
551,AlleJo01,defense,2022,12.0
552,AlleJo01,defense,2023,6.0
553,AlleJo02,passing,2018,6.0
554,AlleJo02,passing,2019,11.0
555,AlleJo02,passing,2020,18.0
556,AlleJo02,passing,2021,19.0
557,AlleJo02,passing,2022,20.0
558,AlleJo02,passing,2023,18.0
559,AlleJo03,defense,2019,6.0
560,AlleJo03,defense,2020,3.0
561,AlleJo03,defense,2021,7.0
562,AlleJo03,defense,2022,8.0
563,AlleJo03,defense,2023,11.0
564,AlleKe00,receiving_and_rushing,2013,10.0
565,AlleKe00,receiving_and_rushing,2014,6.0
566,AlleKe00,receiving_and_rushing,2015,5.0
567,AlleKe00,receiving_and_rushing,2016,1.0
568,AlleKe00,receiving_and_rushing,2017,11.0
569,AlleKe00,receiving_and_rushing,2018,12.0
570,AlleKe00,receiving_and_rushing,2019,10.0
571,AlleKe00,receiving_and_rushing,2020,8.0
572,AlleKe00,receiving_and_rushing,2021,11.0
573,AlleKe00,receiving_and_rushing,2022,6.0
574,AlleKe00,receiving_and_rushing,2023,11.0
575,AlleKy00,passing,2018,1.0
576,AlleKy00,passing,2019,7.0
577,AlleKy00,passing,2020,2.0
578,AlleKy00,passing,2021,0.0
579,AlleKy00,passing,2022,1.0
580,AlleKy00,passing,2023,0.0
581,AlleMa03,defense,2018,0
582,AlleMa03,defense,2019,0
583,AlleMa03,defense,2020,4
584,AlleMa03,defense,2021,1
585,AlleMa03,defense,2022,1
586,AlleNa99,defense,2010,5.0
587,AlleNa99,defense,2011,5.0
588,AlleNa99,defense,2012,5.0
589,AlleNa99,defense,2013,7.0
590,AlleNa99,defense,2014,6.0
591,AlleNa99,defense,2015,1.0
592,AlleNa99,defense,2016,2.0
593,AlleNa99,defense,2017,2.0
594,AlleNa99,snap_counts,2012,5.0
595,AlleNa99,snap_counts,2013,7.0
596,AlleNa99,snap_counts,2014,6.0
597,AlleNa99,snap_counts,2015,1.0
598,AlleNa99,snap_counts,2016,2.0
599,AlleNa99,snap_counts,2017,2.0
600,AlleNi00,snap_counts,2019,1.0
601,AlleNi00,snap_counts,2020,5.0
602,AlleNi00,snap_counts,2021,1.0
603,AlleNi00,snap_counts,2022,3.0
604,AlleNi00,snap_counts,2023,1.0
605,AlleRa00,games_played,2014,0
606,AlleRi00,defense,2015,6.0
607,AlleRi00,defense,2016,5.0
608,AlleRi00,defense,2017,6.0
609,AlleRi00,defense,2018,1.0
610,AlleRi00,defense,2019,5.0
611,AlleRi00,defense,2020,4.0
612,AlleRi00,defense,2021,1.0
613,AlleRu00,defense,2009,3
614,AlleRu00,defense,2010,2
615,AlleRu00,defense,2011,4
616,AlleRu00,defense,2012,7
617,AlleRu00,defense,2013,5
618,AlleRu00,snap_counts,2012,7.0
619,AlleRu00,snap_counts,2013,5.0
620,AlleRy01,punting,2013,3
621,AlleRy01,punting,2014,2
622,AlleRy01,punting,2015,2
623,AlleRy01,punting,2016,2
624,AlleRy01,punting,2017,2
625,AlleRy01,punting,2018,2
626,AlleRy01,punting,2019,1
627,AlleRy01,punting,2020,1
628,AlleWi21,defense,2004,1.0
629,AlleWi21,defense,2005,4.0
630,AlleWi21,defense,2006,5.0
631,AlleWi21,defense,2007,2.0
632,AlleWi21,defense,2008,1.0
633,AlleWi21,defense,2009,1.0
634,AlleWi21,defense,2010,1.0
635,AlleWi21,defense,2011,1.0
636,AlleWi21,defense,2012,4.0
637,AlleWi21,defense,2013,2.0
638,AlleWi21,defense,2013,1.0
639,AlleWi21,defense,2013,1.0
640,AlleWi21,defense,2014,2.0
641,AlleWi21,defense,2015,5.0
642,AlleWi21,scoring,2005,4
643,AlleZa01,defense,2019,1.0
644,AlleZa01,defense,2020,4.0
645,AlleZa01,defense,2021,7.0
646,AlleZa01,defense,2022,5.0
647,AlleZa01,defense,2023,6.0
648,AllgTy00,rushing_and_receiving,2022,8.0
649,AllgTy00,rushing_and_receiving,2023,5.0
650,AlliGe01,receiving_and_rushing,2016,2.0
651,AlliGe01,receiving_and_rushing,2017,2.0
652,AlliGe01,receiving_and_rushing,2018,2.0
653,AlliGe01,receiving_and_rushing,2019,3.0
654,AlliGe01,receiving_and_rushing,2021,0.0
655,AlonKi00,defense,2013,10.0
656,AlonKi00,defense,2015,2.0
657,AlonKi00,defense,2016,8.0
658,AlonKi00,defense,2017,7.0
659,AlonKi00,defense,2018,7.0
660,AlonKi00,defense,2019,2.0
661,AlShAz00,defense,2019,3.0
662,AlShAz00,defense,2020,4.0
663,AlShAz00,defense,2021,7.0
664,AlShAz00,defense,2022,5.0
665,AlShAz00,defense,2023,8.0
666,AluaTy99,defense,2010,5.0
667,AluaTy99,defense,2011,8.0
668,AluaTy99,defense,2012,7.0
669,AluaTy99,defense,2013,6.0
670,AluaTy99,defense,2014,1.0
671,AluaTy99,defense,2015,6.0
672,AluaTy99,defense,2016,5.0
673,AluaTy99,defense,2017,4.0
674,AluaTy99,defense,2018,2.0
675,AluaTy99,defense,2019,3.0
676,AluaTy99,defense,2020,6.0
677,AluaTy99,defense,2021,1.0
678,AluaTy99,defense,2022,2.0
679,AluaTy99,defense,2023,0.0
680,AlufAu00,snap_counts,2020,0.0
681,AmadUg00,defense,2019,1.0
